symbol,asOfDate,periodType,currencyCode,AmortizationCashFlow,BeginningCashPosition,CapitalExpenditure,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockIssuance,DeferredTax,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,GainLossOnSaleOfPPE,InterestPaidCFO,InvestingCashFlow,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,OtherCashAdjustmentOutsideChangeinCash,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RepaymentOfDebt,SaleOfPPE,TaxesRefundPaid
VLT.MI,2023-12-31,TTM,EUR,331824.0,542154.0,-2658113.0,-290303.0,2346613.0,-2262273.0,4090952.0,329195.0,-1543960.0,323611.0,2346613.0,5548499.0,1114627.0,1145044.0,1476868.0,2888766.0,4573535.0,2228478.0,-151.0,-88765.0,-7113513.0,5548499.0,0.0,0.0,-1045466.0,5548499.0,3181610.0,3181610.0,-1025889.0,-4475057.0,-974964.0,-1045466.0,-1612567.0,70502.0,4886591.0,-1.0,14379.0,9272.0,-1025889.0,-4475057.0,-1632224.0,-1045466.0,19657.0,-1126057.0
