symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,GeneralAndAdministrativeExpense,ImpairmentOfCapitalAssets,InterestExpense,InterestIncome,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NormalizedIncome,OperatingExpense,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,PretaxIncome,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
KK.MI,2022-12-31,TTM,EUR,24609593.0,0.108291,24609593.0,0.108291,2665000.0,5961000.0,1512000.0,887000.0,10085000.0,2665000.0,2665000.0,2665000.0,2665000.0,2665000.0,2665000.0,9198000.0,3692266.055046,13011000.0,18350000.0,155000.0,0.0,3924000.0,5961000.0,-1512000.0,-484733.944954,1258000.0,0.320591,18350000.0,-1512000.0,-1512000.0
