symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,BuildingsAndImprovements,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,DerivativeProductLiabilities,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,InvestedCapital,InvestmentProperties,InvestmentsinSubsidiariesatCost,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RestrictedCash,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkingCapital
NR.MI,2019-12-31,12M,EUR,,,-6000.0,,,,,,,,,,,,,,,,1008155.0,,,,0.0,,,,,,,,,,,,,,,63000.0,,,,56872.0,,,,,13622416.0,,138000.0,,,,,,,,,,,,,,,,,,,
NR.MI,2020-12-31,12M,EUR,1108000.0,323000.0,-24000.0,22931342.0,-436000.0,1895000.0,63264528.0,24431000.0,27617000.0,24431000.0,0.0,63264528.0,85146632.0,30501394.0,52913000.0,52913000.0,712000.0,57340096.0,0.0,112218.0,759000.0,2013331.0,,148052081.0,115050000.0,2901000.0,9992449.0,9992449.0,2901000.0,,0.0,0.0,38474449.0,2013331.0,85034414.0,859099.0,248578.0,0.0,21986904.0,215394.0,190605.0,112218.0,1290713.0,142000.0,118331.0,641000.0,3186000.0,1250000.0,,1000.0,0.0,472000.0,-12785179.0,22025109.0,85146632.0,85034414.0,520000.0,152727755.0,95139081.0,62905449.0,85146632.0,67581123.0,122226361.0,10241027.0,0.0,313170.0,38205.0,-26838702.0
NR.MI,2021-12-31,12M,EUR,1222000.0,404000.0,,22931342.0,-251000.0,1838000.0,63264528.0,6846000.0,10224210.0,3846000.0,3000000.0,63264528.0,85497760.0,11920569.0,1172000.0,1172000.0,163000.0,3014821.0,,85768.0,655000.0,2185343.0,,153369746.0,138300000.0,10000.0,66699986.0,66699986.0,10000.0,,280000.0,0.0,61025986.0,2185343.0,85411992.0,854166.0,189302.0,,21986904.0,215359.0,-179.0,85768.0,2221364.0,346000.0,67343.0,106000.0,3378210.0,1786000.0,,1000.0,0.0,0.0,-12358659.0,22025109.0,85497760.0,85411992.0,807000.0,155567210.0,152197746.0,67871986.0,85497760.0,70069450.0,143646641.0,67054629.0,218000.0,165341.0,38205.0,8905748.0
NR.MI,2022-12-31,12M,EUR,1654000.0,68000.0,,22931342.0,-251000.0,1780000.0,63264528.0,15058512.0,15602090.0,15058512.0,0.0,63264528.0,85914993.0,16703977.0,1569000.0,1569000.0,215000.0,4477201.0,,62753.0,319000.0,1887542.0,,154146953.0,135942648.0,,66662960.0,66662960.0,,74224.0,0.0,0.0,53173448.0,1887542.0,85852240.0,190329.0,66393.0,,21986904.0,223887.0,201.0,,2435398.0,1092000.0,107542.0,285000.0,543578.0,2908000.0,,1000.0,0.0,0.0,-12434428.0,22025109.0,85914993.0,85852240.0,309000.0,157222647.0,152577953.0,68231960.0,85914993.0,71307654.0,140518670.0,66830453.0,162000.0,26876.0,38205.0,12226776.0
NR.MI,2023-12-31,12M,EUR,1227000.0,149000.0,-210000.0,22931342.0,-251000.0,1909000.0,63264528.0,5741857.0,5741857.0,5741857.0,0.0,63264528.0,76489006.0,6555345.0,489000.0,489000.0,228000.0,2045964.0,,39572.0,400000.0,2010046.0,,139311618.0,130066859.0,,62333612.0,62333612.0,,26971.0,,0.0,57080755.0,1800046.0,76449434.0,0.0,19821.0,,21986904.0,215488.0,-36.0,,2471278.0,295000.0,101046.0,104000.0,,1557000.0,,1000.0,0.0,,-22220613.0,22025109.0,76489006.0,76449434.0,116000.0,140933100.0,138822618.0,62822612.0,76489006.0,64444094.0,134377755.0,62398130.0,35000.0,17726.0,38205.0,4509381.0
