symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnSaleOfPPE,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,ShareIssued,ShortTermDebtIssuance,ShortTermDebtPayments,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital,WriteOff
FAE.MI,2020-12-31,12M,EUR,2673000.0,4170000.0,,,-10000.0,107000.0,107000.0,50000.0,17982906.0,0.01646,105000.0,-353000.0,400000.0,7000.0,7000.0,7000.0,,111000.0,-98000.0,279000.0,-605000.0,-347000.0,173000.0,-389000.0,-98000.0,400000.0,2180000.0,300000.0,10237000.0,7979000.0,2913000.0,2913000.0,34000.0,6371000.0,42000.0,252000.0,359000.0,359000.0,252000.0,,17982906.0,0.01646,296000.0,483000.0,842000.0,7000.0,,-274000.0,274000.0,834000.0,107000.0,0.0,18000.0,254000.0,4181000.0,2337000.0,4280000.0,,10000.0,144000.0,144000.0,8000.0,8000.0,,3524000.0,6582000.0,-284000.0,50000.0,2000.0,300000.0,,1489000.0,1489000.0,2000.0,50000.0,562000.0,,300000.0,4395000.0,296000.0,296000.0,297000.0,296000.0,296000.0,296000.0,297000.0,-38000.0,-136000.0,69000.0,-574000.0,-136000.0,,2338000.0,-315000.0,-574000.0,1926000.0,,553000.0,23000.0,852000.0,304761.061947,460000.0,3800000.0,480000.0,14517000.0,17982906.0,25000.0,236000.0,236000.0,,-1000.0,1000.0,3000.0,90000.0,267000.0,413000.0,,0.0,3046000.0,43000.0,339000.0,1362000.0,238000.0,-38000.0,-2000.0,-315000.0,2780000.0,10237000.0,359000.0,321000.0,346000.0,,,-501000.0,0.0,71000.0,0.0,17982906.0,,,-10000.0,2180000.0,1926000.0,-1238.938053,42000.0,0.123894,176000.0,0.0,10644000.0,3669000.0,4402000.0,2180000.0,14037000.0,8464000.0,2666000.0,2093000.0,475000.0,,14517000.0,106000.0,-10000.0,-10000.0,,,470000.0,1608000.0,
FAE.MI,2021-12-31,12M,EUR,5969939.0,8207690.0,-1712493.0,0.0,-68000.0,86011.0,86000.0,59000.0,17982906.0,0.080798,6791.0,-639993.0,400000.0,338218.0,338218.0,439.0,337779.0,39244.0,331427.0,-1277205.0,155363.0,3239988.0,-4170001.0,-2012611.0,331427.0,400000.0,3633592.0,0.0,17571629.0,14184395.0,5092975.0,5092975.0,24720.0,12675432.0,484037.0,414983.0,414983.0,414982.0,328971.0,,17982906.0,0.080798,1452976.0,2058777.0,2473760.0,338218.0,,567498.0,328397.0,834000.0,-264857.0,-30404.0,0.0,286730.0,8275690.0,4237543.0,6400302.0,0.0,68000.0,121764.0,121764.0,0.0,0.0,,4837534.0,8726567.0,-611207.0,80523.0,2000.0,0.0,,1962000.0,1962000.0,2000.0,59000.0,1395431.0,,0.0,4754757.0,1452976.0,1452976.0,1452976.0,1452976.0,1452976.0,1452976.0,1452976.0,-118496.0,-129551.0,-6600.0,567498.0,-129551.0,,2525050.0,-486111.0,567498.0,3346862.0,,673000.0,20000.0,2740101.0,1652761.484566,375136.0,4047498.0,2352804.0,23971931.0,17982906.0,9000.0,1083419.0,286730.0,,-1000.0,,2000.0,71724.0,295000.0,1343986.0,205309.0,0.0,6499038.0,491107.0,1937013.0,1498126.0,298915.0,-118496.0,-6600.0,-521497.0,3888834.0,17571629.0,414983.0,347773.0,347773.0,,198341.0,655935.0,0.0,0.0,35386.0,17982906.0,,,-266341.0,3633592.0,3346862.0,-66555.515434,484037.0,0.249888,79817.0,-84148.0,17076697.0,3633592.0,5092975.0,3633592.0,21619127.0,13443105.0,2892303.0,767673.0,2086000.0,7787.0,23971931.0,529099.0,-266341.0,-266341.0,,,620303.0,1508963.0,68000.0
FAE.MI,2022-12-31,12M,EUR,11029658.0,8095609.0,-2202732.0,4899510.0,-68000.0,290627.0,,,15333000.0,0.137885,338218.0,-3302458.0,499990.0,3330666.0,3330666.0,625.0,3330041.0,216709.0,2992448.0,-6128117.0,-2893797.0,5059719.0,19574.0,-3725912.0,2992448.0,499990.0,10760172.0,4999500.0,31103132.0,25824184.0,7033105.0,7033105.0,50062.0,19160255.0,805804.0,781522.0,781522.0,781522.0,490895.0,,15333000.0,0.137885,2114193.0,3058226.0,3839748.0,3330666.0,,6903903.0,479032.0,,-3890317.0,-64.0,0.0,1717602.0,8163608.0,5815930.0,8307896.0,3423.0,,138229.0,138229.0,3407.0,3407.0,,10815541.0,17793277.0,-3323596.0,117298.0,,4999500.0,,,,,,2623738.0,,4999500.0,3702439.0,2114193.0,2114193.0,2114193.0,2114193.0,2114193.0,2114193.0,2114193.0,-1721500.0,-153313.0,-23118.0,1904403.0,-153313.0,,3613198.0,-1578978.0,1904403.0,9042570.0,,,,4097463.0,2300788.824926,-587859.0,4912657.0,3395239.0,39411028.0,15333000.0,,605185.0,1717602.0,,,,,107573.0,,1674736.0,793044.0,0.0,11521965.0,50110.0,2919997.0,1517456.0,366808.0,-1721500.0,-23118.0,-1580958.0,9386034.0,31103132.0,781522.0,207150.0,207150.0,,257808.0,1317152.0,,,1980.0,15333000.0,,,-257808.0,10760172.0,9042570.0,-71119.175074,805804.0,0.275961,2685729.0,-878062.0,31272282.0,10760172.0,7033105.0,10760172.0,36015789.0,20512110.0,5448098.0,1351855.0,,18491.0,39411028.0,492307.0,-257715.0,-257715.0,,,950475.0,6663929.0,0.0
FAE.MI,2023-12-31,12M,EUR,15717092.0,12096758.0,-6386404.0,9028042.0,,602970.0,,,17435875.0,0.186596,3620715.0,-3754218.0,563076.0,5983869.0,5983869.0,5982519.0,1350.0,761217.0,2363154.0,-3297606.0,-4194936.0,2904420.0,476353.0,-3350552.0,2363154.0,563076.0,18189209.0,4191619.0,47712075.0,43176277.0,8086482.0,8086482.0,103087.0,28074953.0,1335342.0,1792813.0,1792813.0,1384094.0,781124.0,8280.0,17435875.0,0.186596,3253471.0,4996225.0,6789038.0,5983869.0,58642556.0,4326310.0,621200.0,,-1861662.0,186.0,2307150.0,4676238.0,,12523497.0,13831156.0,,,407412.0,407412.0,22455.0,22455.0,-601913.0,18906513.0,31307949.0,-3855712.0,,5180.0,4191619.0,1351142.0,5032258.0,5032258.0,5180.0,,7365055.0,52886001.0,4191619.0,7134871.0,3253471.0,3253471.0,3253471.0,3253471.0,3253471.0,3253471.0,3253471.0,-1042979.0,-395023.0,-112750.0,-865309.0,-395023.0,1000000.0,6136175.0,-2699983.0,-865309.0,13512971.0,448.0,1854841.0,,7124850.0,3491561.897025,1892556.0,8508650.0,5322506.0,61543231.0,17435875.0,,122171.0,2369088.0,645471.0,,,,175029.0,1765032.0,3640986.0,862700.0,0.0,18352121.0,38668.0,4588813.0,1517456.0,295185.0,-1042979.0,-112750.0,-2711239.0,15519993.0,47712075.0,1792813.0,579437.0,579437.0,-2216451.0,331603.0,2456430.0,,,11256.0,17435875.0,1351142.0,-2216451.0,-331603.0,18189209.0,13512971.0,-97721.102975,1335342.0,0.290999,5184682.0,-1293764.0,54359989.0,23221467.0,13118740.0,18189209.0,56220725.0,36170780.0,11183712.0,8095827.0,,10066.0,61543231.0,869997.0,-335812.0,-335812.0,1200000.0,0.0,2765320.0,15101324.0,
