symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
ENEL.MI,2022-12-31,3M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1472000000.0,,,,,-12105000000.0,,,,,,,,,
ENEL.MI,2023-03-31,3M,EUR,10340000000.0,0.1,22823000000.0,1814000000.0,1814000000.0,10340000000.0,0.1,1034000000.0,4702000000.0,6483000000.0,772000000.0,2604000000.0,2604000000.0,1672000000.0,1672000000.0,-411000000.0,1034000000.0,1034000000.0,1394000000.0,51000000.0,1034000000.0,983000000.0,1445000000.0,-932000000.0,-932000000.0,4316000000.0,-456846520.49571,-79000000.0,851000000.0,23595000000.0,-170000000.0,0.0,2098000000.0,22823000000.0,1781000000.0,3703000000.0,170000000.0,727153479.50429,704000000.0,0.335558,22744000000.0,2951000000.0,23595000000.0,2167000000.0,2167000000.0
ENEL.MI,2023-06-30,3M,EUR,,,9320000000.0,1248000000.0,1248000000.0,,,1479000000.0,1151000000.0,2772000000.0,13547000000.0,-1282000000.0,-1282000000.0,-879000000.0,-879000000.0,-159000000.0,1479000000.0,1479000000.0,1618000000.0,20000000.0,1479000000.0,1459000000.0,1638000000.0,-689000000.0,-689000000.0,7344000000.0,4499483353.884094,5868000000.0,7679000000.0,22867000000.0,,0.0,2433000000.0,9320000000.0,1621000000.0,,-659000000.0,-1531516646.115906,815000000.0,0.334977,15188000000.0,3174000000.0,22867000000.0,-4572000000.0,-4572000000.0
ENEL.MI,2023-09-30,3M,EUR,,,27031000000.0,,,,,1740000000.0,7390000000.0,8982000000.0,-4119000000.0,4552000000.0,4552000000.0,2296000000.0,2296000000.0,-265000000.0,1740000000.0,1740000000.0,1926000000.0,79000000.0,1740000000.0,1661000000.0,2005000000.0,-1164000000.0,-1164000000.0,8728000000.0,1488623678.646934,-7864000000.0,3745000000.0,22912000000.0,,0.0,2838000000.0,27031000000.0,1592000000.0,,1009000000.0,81623678.646934,912000000.0,0.321353,19167000000.0,3710000000.0,22912000000.0,254000000.0,254000000.0
ENEL.MI,2023-09-30,TTM,EUR,10184533734.0,0.39,,,,10184533734.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENEL.MI,2023-12-31,3M,EUR,,,3829000000.0,,,,,-997000000.0,-2310000000.0,1153000000.0,20011000000.0,-2357000000.0,-2357000000.0,-2465000000.0,-2465000000.0,6000000.0,-815000000.0,-997000000.0,-300000000.0,-521000000.0,-815000000.0,-294000000.0,-821000000.0,-597000000.0,-597000000.0,5676000000.0,3143480000.0,15522000000.0,4489000000.0,23840000000.0,-184000000.0,182000000.0,47000000.0,3829000000.0,3463000000.0,-10746000000.0,-2886000000.0,-1085520000.0,347000000.0,0.24,19351000000.0,997000000.0,23840000000.0,-4523000000.0,-4523000000.0
ENEL.MI,2023-12-31,TTM,EUR,10743750000.0,0.32,,,,10743750000.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENEL.MI,2024-03-31,3M,EUR,10163157895.0,0.19,15024000000.0,,,10163157895.0,0.19,1931000000.0,5610000000.0,7217000000.0,2667000000.0,2342000000.0,2342000000.0,1492000000.0,1492000000.0,-313000000.0,1931000000.0,1931000000.0,2244000000.0,0.0,1931000000.0,1931000000.0,2244000000.0,-850000000.0,-850000000.0,5832000000.0,979977968.176255,-65000000.0,2732000000.0,17691000000.0,-134000000.0,0.0,3268000000.0,15024000000.0,1607000000.0,4136000000.0,134000000.0,433977968.176255,1024000000.0,0.313341,14959000000.0,4001000000.0,17691000000.0,1385000000.0,1385000000.0
ENEL.MI,2024-03-31,TTM,EUR,10115196032.0,0.41,53390000000.0,,,10115196032.0,0.41,4153000000.0,11841000000.0,20124000000.0,33588000000.0,3255000000.0,3255000000.0,444000000.0,444000000.0,-731000000.0,4335000000.0,4153000000.0,5488000000.0,-422000000.0,4335000000.0,4757000000.0,5066000000.0,-3300000000.0,-3300000000.0,27248000000.0,9310518751.455858,15275000000.0,18313000000.0,86978000000.0,-668000000.0,182000000.0,8586000000.0,53390000000.0,8283000000.0,967000000.0,-2402000000.0,-2570481248.544142,3098000000.0,0.36082,68665000000.0,11882000000.0,86978000000.0,-7124000000.0,-7124000000.0
