symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockIssuance,CommonStockPayments,DeferredTax,Depreciation,DepreciationAndAmortization,EffectOfExchangeRateChanges,EndCashPosition,FinancingCashFlow,FreeCashFlow,GainLossOnSaleOfPPE,InterestPaidCFO,InvestingCashFlow,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RepaymentOfDebt,RepurchaseOfCapitalStock,SaleOfInvestment,SaleOfPPE,TaxesRefundPaid
RDUE.MI,2023-12-31,TTM,EUR,19030940.0,-4813454.0,-14339028.0,-2013691.0,924519.0,219896.0,-446282.0,-1315558.0,-14339028.0,0.0,0.0,1077431.0,1763020.0,1763020.0,0.0,4691912.0,1075775.0,-1201810.0,41052.0,422835.0,-19026447.0,0.0,2200000.0,2200000.0,-962920.0,0.0,3396701.0,3396701.0,-79317.0,-14305736.0,1077579.0,1237080.0,-1804.0,-4641394.0,-159501.0,3611644.0,-422835.0,185893.0,-79317.0,-14306568.0,-4734137.0,-962920.0,0.0,832.0,92743.0,-1479318.0
