symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,Amortization,AmortizationCashFlow,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentDeferredTaxesAssets,CurrentDeferredTaxesLiabilities,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnSaleOfPPE,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,NetCommonStockIssuance,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
RDUE.MI,2019-12-31,12M,EUR,,,,,,,6250000.0,0.17088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6250000.0,0.17088,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169000.0,,681000.0,,,,,,,277000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323000.0,,,,,,,,,,,
RDUE.MI,2020-12-31,12M,EUR,981000.0,1953000.0,,,,,6250000.0,0.2032,,,,4777000.0,4777000.0,4777000.0,,967000.0,,,,,,967000.0,,10739000.0,,,,3914000.0,9726000.0,700000.0,700000.0,,,,2372000.0,,,,826000.0,826000.0,6250000.0,0.2032,1270000.0,1694000.0,2520000.0,,,,-754000.0,168000.0,,2174000.0,,25000.0,,4583000.0,,,,,,,2318000.0,4078000.0,-453000.0,1000.0,1000.0,,,3378000.0,3378000.0,,,1000.0,,,,,1270000.0,1270000.0,1270000.0,1270000.0,1270000.0,,1270000.0,,-15000.0,,,,-15000.0,,7728000.0,,,10714000.0,599000.0,2530000.0,1277613.908873,2174000.0,2889000.0,1694000.0,8497000.0,6250000.0,,-1000.0,,,,,392000.0,90000.0,691000.0,,192000.0,,0.0,1672000.0,,253000.0,1668000.0,,,,,,1510000.0,3914000.0,826000.0,,,,,,,,,6250000.0,-10000.0,10739000.0,10714000.0,-2386.091127,398000.0,0.238609,233000.0,,17480000.0,14117000.0,4078000.0,10739000.0,6803000.0,6741000.0,7754000.0,4369000.0,1682000.0,,8497000.0,,-10000.0,-10000.0,,,,640000.0,7354000.0,10000.0
RDUE.MI,2021-12-31,12M,EUR,1547000.0,2426000.0,,,2321.0,,6250000.0,0.360219,4777198.0,-910188.0,,7408000.0,7408000.0,7408000.0,,2631197.0,-210583.0,98774.0,519235.0,-65913.0,341513.0,2631197.0,,12590000.0,2500000.0,0.0,,4351384.0,13506000.0,700000.0,700000.0,,,,3759000.0,813628.0,1260831.0,1260831.0,1260831.0,1258510.0,6250000.0,0.360219,2251369.0,3083033.0,4343864.0,,7408395.0,,-1063186.0,159000.0,,3677975.0,-19434.0,6000.0,,6708650.0,,18036.0,18036.0,3650.0,3650.0,-14868.0,2528000.0,3415000.0,-893780.0,10000.0,10000.0,2500000.0,,2715000.0,2715000.0,,-1662204.0,10000.0,,,,2500000.0,2251369.0,2251369.0,2251369.0,2251369.0,2251369.0,2251369.0,2251369.0,16408.0,-14386.0,0.0,-663190.0,-1662204.0,-14386.0,-2899996.0,7400000.0,-910188.0,999014.0,12584000.0,691000.0,4497126.0,2363946.374685,4588163.0,3475523.0,3233127.0,11060034.0,6250000.0,,,,,14868.0,-1000.0,1166000.0,242880.0,1512000.0,,182000.0,,0.0,3059000.0,,660000.0,3064997.0,,141262.0,0.0,0.0,-910188.0,1781000.0,4351384.0,1260831.0,,-1662204.0,0.0,141262.0,,16408.0,,,6250000.0,-153262.0,12590000.0,12584000.0,-40684.625315,813628.0,0.265458,302000.0,-163024.0,20921000.0,15305000.0,3415000.0,12590000.0,7826907.0,8331000.0,7415000.0,4572000.0,3080000.0,,11060034.0,,-153262.0,-153262.0,,,,588000.0,9747000.0,12000.0
RDUE.MI,2022-12-31,12M,EUR,2380534.0,3210071.0,-7111051.0,13750000.0,248542.0,248542.0,6250000.0,0.264296,7408395.0,-2557423.0,6250000.0,19030940.0,19030940.0,19030706.0,234.0,11622545.0,-1100897.0,1077115.0,803592.0,-783699.0,-3889.0,11622545.0,6250000.0,27545768.0,15000000.0,0.0,56121.0,5513360.0,26733557.0,904035.0,904035.0,10240.0,180.0,2584.0,5967084.0,533305.0,1626701.0,1626701.0,1626700.0,1378158.0,6250000.0,0.264296,1651850.0,2203097.0,3829798.0,0.0,19030940.0,69642500.0,11541010.0,484013.0,2858458.0,64283.0,-27196.0,988015.0,14499418.0,6787148.0,5309.0,17942.0,17942.0,4422.0,4422.0,-14678.0,3628587.0,29201713.0,-2540171.0,7000.0,6532.0,15000000.0,787000.0,751910.0,751910.0,787000.0,-207390.0,6532.0,18470.0,9009242.0,72237500.0,15000000.0,1651850.0,1651850.0,1651850.0,1651850.0,1651850.0,1651850.0,1651850.0,-1230439.0,-13520.0,0.0,-1758990.0,579610.0,-13520.0,-1700000.0,7388367.0,-1309732.0,-2338600.0,26557753.0,831239.0,4151280.0,1894871.681162,2621706.0,4265082.0,2522066.0,12300508.0,6250000.0,-1.0,,1340047.0,988015.0,14678.0,7000.0,2000.0,120598.0,222709.0,1789321.0,209996.0,5309.0,0.0,2935483.0,130551.0,,2185155.0,3644734.0,212678.0,-1230439.0,0.0,-1326984.0,2349309.0,5513360.0,1626701.0,31526.0,-207390.0,0.0,194208.0,4098276.0,0.0,0.0,17252.0,6250000.0,-321482.0,27545768.0,26557753.0,-78460.318838,533305.0,0.244058,638234.0,-1318220.0,35116471.0,28297678.0,1655945.0,27545768.0,9778442.0,7570703.0,8382914.0,1603619.0,,,12300508.0,332240.0,-321482.0,-321482.0,612000.0,,0.0,795265.0,20766473.0,127274.0
RDUE.MI,2023-12-31,12M,EUR,2600430.0,3674846.0,-8498199.0,13750000.0,264996.0,,,,19030940.0,-4813454.0,6250000.0,4691912.0,19036550.0,4690333.0,1579.0,-14339028.0,-2013691.0,924519.0,219896.0,-446282.0,-1315558.0,-14339028.0,6250000.0,30940567.0,0.0,0.0,2245022.0,6803247.0,29390591.0,547254.0,547254.0,54881.0,0.0,1890.0,6583447.0,1077431.0,1763020.0,1763020.0,1763019.0,1498023.0,,,3396701.0,4496363.0,6259383.0,0.0,4691912.0,41947754.0,1075775.0,1217776.0,2810229.0,-1201810.0,41052.0,802336.0,19002119.0,9695368.0,1167.0,22231.0,22231.0,252139.0,252139.0,422835.0,5642278.0,33674091.0,-19026447.0,,16440.0,0.0,2200000.0,2186270.0,2186270.0,2200000.0,-962920.0,16440.0,21550.0,10248742.0,56750000.0,0.0,3396701.0,3396701.0,3396701.0,3396701.0,3396701.0,3396701.0,3396701.0,-79317.0,421446.0,-14305736.0,1077579.0,1237080.0,421446.0,-1804.0,10503920.0,-4641394.0,-159501.0,30138231.0,981453.0,6519449.0,3594139.618768,3611644.0,5384004.0,4311364.0,16498615.0,6250000.0,,,1214838.0,802336.0,-422835.0,,,338618.0,,2016621.0,290633.0,14344638.0,0.0,3557718.0,155354.0,,4474132.0,4491734.0,185893.0,-79317.0,-14306568.0,-4734137.0,3328386.0,6803247.0,1763020.0,64485.0,-962920.0,0.0,185893.0,5843127.0,,832.0,92743.0,6250000.0,-260066.0,30940567.0,30138231.0,-62627.381232,1077431.0,0.240813,690236.0,-1479318.0,40713287.0,33126837.0,2733524.0,30940567.0,12187251.0,9772720.0,11322696.0,3189273.0,,-191538.0,16498615.0,957288.0,-260066.0,-260066.0,,0.0,,1096116.0,22807144.0,74173.0
