symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentDeferredTaxesAssets,CurrentDeferredTaxesLiabilities,CurrentLiabilities,FinishedGoods,FixedAssetsRevaluationReserve,GoodwillAndOtherIntangibleAssets,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,NetPPE,NetTangibleAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
RDUE.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,169000.0,681000.0,,,,,,277000.0,,,,,,,,,,,,,,,,,,,,
RDUE.MI,2020-12-31,12M,EUR,981000.0,1953000.0,,,,4777000.0,4777000.0,4777000.0,,,10739000.0,,9726000.0,700000.0,700000.0,,,,2372000.0,168000.0,,25000.0,,,2318000.0,4078000.0,1000.0,1000.0,3378000.0,3378000.0,1000.0,,,7728000.0,10714000.0,599000.0,6250000.0,-1000.0,,,,392000.0,691000.0,,192000.0,,1672000.0,,253000.0,,1510000.0,,6250000.0,10739000.0,10714000.0,233000.0,17480000.0,14117000.0,4078000.0,10739000.0,6741000.0,7754000.0,4369000.0,,,,,640000.0,7354000.0
RDUE.MI,2021-12-31,12M,EUR,1547000.0,2426000.0,,,,7408000.0,7408000.0,7408000.0,,,12590000.0,,13506000.0,700000.0,700000.0,,,,3759000.0,159000.0,,6000.0,,,2528000.0,3415000.0,10000.0,10000.0,2715000.0,2715000.0,10000.0,,,7400000.0,12584000.0,691000.0,6250000.0,,,,-1000.0,1166000.0,1512000.0,,182000.0,,3059000.0,,660000.0,,1781000.0,,6250000.0,12590000.0,12584000.0,302000.0,20921000.0,15305000.0,3415000.0,12590000.0,8331000.0,7415000.0,4572000.0,,,,,588000.0,9747000.0
RDUE.MI,2022-12-31,12M,EUR,2380534.0,3210071.0,-7111051.0,13750000.0,6250000.0,19030940.0,19030940.0,19030706.0,234.0,6250000.0,27545768.0,56121.0,26733557.0,904035.0,904035.0,10240.0,180.0,2584.0,5967084.0,484013.0,2858458.0,988015.0,14499418.0,5309.0,3628587.0,29201713.0,7000.0,6532.0,751910.0,751910.0,6532.0,18470.0,9009242.0,7388367.0,26557753.0,831239.0,6250000.0,,1340047.0,988015.0,7000.0,2000.0,222709.0,1789321.0,209996.0,5309.0,2935483.0,130551.0,,3644734.0,2349309.0,4098276.0,6250000.0,27545768.0,26557753.0,638234.0,35116471.0,28297678.0,1655945.0,27545768.0,7570703.0,8382914.0,1603619.0,332240.0,612000.0,,0.0,795265.0,20766473.0
RDUE.MI,2023-12-31,12M,EUR,2600430.0,3674846.0,-8498199.0,13750000.0,6250000.0,4691912.0,19036550.0,4690333.0,1579.0,6250000.0,30940567.0,2245022.0,29390591.0,547254.0,547254.0,54881.0,0.0,1890.0,6583447.0,1217776.0,2810229.0,802336.0,19002119.0,1167.0,5642278.0,33674091.0,,16440.0,2186270.0,2186270.0,16440.0,21550.0,10248742.0,10503920.0,30138231.0,981453.0,6250000.0,,1214838.0,802336.0,,,,2016621.0,290633.0,14344638.0,3557718.0,155354.0,,4491734.0,3328386.0,5843127.0,6250000.0,30940567.0,30138231.0,690236.0,40713287.0,33126837.0,2733524.0,30940567.0,9772720.0,11322696.0,3189273.0,957288.0,,0.0,,1096116.0,22807144.0
