symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RestructuringAndMergernAcquisition,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
RDUE.MI,2019-12-31,12M,EUR,,6250000.0,0.17088,,,,6250000.0,0.17088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323000.0,,,,,
RDUE.MI,2020-12-31,12M,EUR,,6250000.0,0.2032,3914000.0,826000.0,826000.0,6250000.0,0.2032,1270000.0,1694000.0,2520000.0,4583000.0,,,,,1270000.0,1270000.0,1270000.0,1270000.0,1270000.0,1270000.0,-15000.0,-15000.0,2530000.0,1277613.908873,2889000.0,1694000.0,8497000.0,90000.0,0.0,1668000.0,3914000.0,826000.0,,,-10000.0,-2386.091127,398000.0,0.238609,6803000.0,1682000.0,,8497000.0,-10000.0,-10000.0,10000.0
RDUE.MI,2021-12-31,12M,EUR,2321.0,6250000.0,0.360219,4351384.0,1260831.0,1258510.0,6250000.0,0.360219,2251369.0,3083033.0,4343864.0,6708650.0,18036.0,18036.0,3650.0,3650.0,2251369.0,2251369.0,2251369.0,2251369.0,2251369.0,2251369.0,-14386.0,-14386.0,4497126.0,2363946.374685,3475523.0,3233127.0,11060034.0,242880.0,0.0,3064997.0,4351384.0,1260831.0,,141262.0,-153262.0,-40684.625315,813628.0,0.265458,7826907.0,3080000.0,,11060034.0,-153262.0,-153262.0,12000.0
RDUE.MI,2022-12-31,12M,EUR,248542.0,6250000.0,0.264296,5513360.0,1626700.0,1378158.0,6250000.0,0.264296,1651850.0,2203097.0,3829798.0,6787148.0,17942.0,17942.0,4422.0,4422.0,1651850.0,1651850.0,1651850.0,1651850.0,1651850.0,1651850.0,-13520.0,-13520.0,4151280.0,1894871.681162,4265082.0,2522066.0,12300508.0,120598.0,0.0,2185155.0,5513360.0,1626701.0,31526.0,194208.0,-321482.0,-78460.318838,533305.0,0.244058,9778442.0,,,12300508.0,-321482.0,-321482.0,127274.0
RDUE.MI,2023-06-30,TTM,EUR,,6250000.0,0.402969,,,,6250000.0,0.402969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RDUE.MI,2023-12-31,12M,EUR,264996.0,,,6803247.0,1763019.0,1498023.0,,,3396701.0,4496363.0,6259383.0,9695368.0,22231.0,22231.0,252139.0,252139.0,3396701.0,3396701.0,3396701.0,3396701.0,3396701.0,3396701.0,421446.0,421446.0,6519449.0,3594139.618768,5384004.0,4311364.0,16498615.0,338618.0,0.0,4474132.0,6803247.0,1763020.0,64485.0,185893.0,-260066.0,-62627.381232,1077431.0,0.240813,12187251.0,,-191538.0,16498615.0,-260066.0,-260066.0,74173.0
RDUE.MI,2023-12-31,TTM,EUR,264996.0,6250000.0,0.543472,6803247.0,1763019.0,1498023.0,6250000.0,0.543472,3396701.0,4496363.0,6259383.0,9695368.0,22231.0,22231.0,252139.0,252139.0,3396701.0,3396701.0,3396701.0,3396701.0,3396701.0,3396701.0,421446.0,421446.0,6519449.0,3594139.618768,5384004.0,4311364.0,16498615.0,338618.0,0.0,4474132.0,6803247.0,1763020.0,64485.0,185893.0,-260066.0,-62627.381232,1077431.0,0.240813,12187251.0,4051000.0,-191538.0,16498615.0,-260066.0,-260066.0,74173.0
