symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AssetsHeldForSaleCurrent,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalExpenditureReported,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsPayable,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,FinancialAssets,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfBusiness,GainLossOnSaleOfPPE,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPropertiesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfInvestment,SaleOfInvestmentProperties,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
IGD.MI,2019-12-31,12M,EUR,,,,30058000.0,,,,,,,,,,-40236000.0,,,,,-55152000.0,,,,,,,,,,,,-55152000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,174000.0,,,,,,,,,,,,,,,,,317000.0,,,,,,,,,,,,,,,,69000.0,,,-177391000.0,,,6720000.0,,,,,,,,,,,,78000.0,,,,,,7000.0,,,,,,,,,,,,,,-59000.0,,,,,,,,,,,,,12800000.0,,,,,,,,,,,,,,,,,,50345000.0,,,,,,32118.0,198000.0,,,
IGD.MI,2020-12-31,12M,EUR,12590000.0,19035000.0,-10794000.0,30058000.0,-22695000.0,23000.0,,0.0,110592652.0,-0.672,128677000.0,10129000.0,-14845000.0,,48718000.0,650000000.0,117341000.0,117341000.0,-25150000.0,117249000.0,117341000.0,-11336000.0,-2594000.0,-8658000.0,8357000.0,-4401000.0,-18003000.0,-25299000.0,-11239000.0,650000000.0,-25150000.0,1114442000.0,42674000.0,23431000.0,173955000.0,9092000.0,128174000.0,137266000.0,103000.0,163459000.0,-14229000.0,611000.0,611000.0,473000.0,450000.0,14396000.0,110592652.0,-0.672,-74321000.0,2000.0,-58021000.0,-57410000.0,-97000.0,117341000.0,1134103850.0,,,-50464000.0,39189000.0,72000.0,,,8533000.0,8568000.0,41730000.0,61994000.0,122855000.0,3152000.0,30529000.0,30529000.0,89000.0,89000.0,-29344000.0,33800000.0,2338697000.0,-14809000.0,2234484000.0,174000.0,72000.0,4000.0,75000.0,34682000.0,39626000.0,1096081000.0,1135707000.0,34682000.0,-52003000.0,151000.0,3793000.0,3230000.0,397230850.0,0.0,0.0,0.0,-2000.0,1106914000.0,-74321000.0,-74321000.0,-74321000.0,-74321000.0,-74321000.0,-74321000.0,-74321000.0,-8000.0,-30440000.0,0.0,0.0,-17321000.0,-17321000.0,-30440000.0,,51200000.0,-14801000.0,,1105874000.0,,6720000.0,7995000.0,18281000.0,3267000.0,104000.0,108851000.0,72492664.291361,54034000.0,10789000.0,112066000.0,146286000.0,110341903.0,,193000.0,9918000.0,35000.0,179069000.0,1889000.0,49000.0,7062000.0,842000.0,5961000.0,894000.0,9168000.0,0.0,15248000.0,1389000.0,391000.0,43000.0,-88550000.0,0.0,,0.0,-8000.0,-14837000.0,23431000.0,611000.0,229000.0,-52003000.0,,-64747000.0,,0.0,0.0,0.0,36000.0,110341903.0,-170141000.0,1114442000.0,1105874000.0,-27351335.708639,-14229000.0,0.160689,2546000.0,-788000.0,2476656000.0,2210523000.0,1272973000.0,1114442000.0,34220000.0,1362214000.0,2302701000.0,1198755000.0,-52275000.0,146286000.0,1814000.0,-166261000.0,-170213000.0,14702000.0,,0.0,33800000.0,10496000.0,153869000.0
IGD.MI,2021-12-31,12M,EUR,17087000.0,16206000.0,-11304000.0,0.0,-20343000.0,34000.0,34000.0,1801000.0,110341903.0,0.478,117341000.0,10133000.0,-18716000.0,,38398000.0,650000000.0,158080000.0,158080000.0,,158001000.0,158080000.0,40739000.0,-3051000.0,-1979000.0,-1608000.0,4422000.0,-526000.0,-2742000.0,40828000.0,650000000.0,,1171758000.0,44095000.0,24032000.0,219179000.0,7355000.0,185288000.0,192643000.0,52000.0,228665000.0,3002000.0,510000.0,544000.0,544000.0,510000.0,8435000.0,110341903.0,0.478,52769000.0,2000.0,84290000.0,84834000.0,-89000.0,158080000.0,1105482745.0,,0.0,-133008000.0,59965000.0,-908000.0,,-908000.0,7585000.0,7888000.0,36549000.0,64429000.0,121503000.0,16334000.0,28519000.0,28519000.0,58000.0,58000.0,-27400000.0,37332000.0,2277411000.0,95155000.0,2093176000.0,174000.0,72000.0,25670000.0,23000.0,0.0,31043000.0,920365000.0,951408000.0,0.0,-124083000.0,25765000.0,4130000.0,3247000.0,425919745.0,0.0,0.0,52000.0,0.0,947573000.0,52769000.0,52769000.0,52769000.0,52769000.0,52769000.0,52769000.0,52769000.0,-302000.0,-28461000.0,113819000.0,52000.0,-124083000.0,-124083000.0,-28461000.0,,53125000.0,-18414000.0,,1163870000.0,800000.0,6720000.0,6173000.0,17875000.0,3391000.0,106000.0,112228000.0,78688456.097255,78681000.0,10848000.0,110655000.0,145535000.0,110341903.0,,175000.0,12288000.0,303000.0,50688000.0,7909000.0,171000.0,6633000.0,1217000.0,6954000.0,822000.0,7107000.0,0.0,21273000.0,1454000.0,442000.0,46000.0,55771000.0,0.0,138000.0,,-302000.0,-18414000.0,24032000.0,544000.0,237000.0,-124083000.0,489000.0,54458000.0,52000.0,0.0,52000.0,113819000.0,0.0,110341903.0,-27360000.0,1171758000.0,1163870000.0,-1474543.902745,3002000.0,0.053827,4665000.0,-991000.0,2405607000.0,2092123000.0,1144051000.0,1171758000.0,34880000.0,1233849000.0,2186428000.0,1005184000.0,88701000.0,145535000.0,2967000.0,-27394000.0,-27394000.0,12036000.0,,,37332000.0,-9486000.0,3430000.0
IGD.MI,2022-12-31,12M,EUR,24591000.0,16454000.0,-11877000.0,,-17988000.0,151000.0,151000.0,0.0,110341903.0,-0.202,158080000.0,10201000.0,-32695000.0,,31044000.0,650000000.0,27069000.0,27069000.0,-38334000.0,27022000.0,27069000.0,-131011000.0,4664000.0,1611000.0,-5050000.0,7581000.0,-856000.0,7950000.0,-131037000.0,650000000.0,,1121800000.0,36662000.0,36200000.0,80568000.0,7674000.0,91160000.0,98834000.0,226000.0,139563000.0,-18000.0,573000.0,724000.0,724000.0,573000.0,199000.0,110341903.0,-0.202,-22315000.0,287000.0,5288000.0,6012000.0,26000.0,27069000.0,899596027.0,,6314000.0,-181326000.0,50289000.0,-397000.0,,-397000.0,7085000.0,7881000.0,34442000.0,57963000.0,108590000.0,93778000.0,27621000.0,27621000.0,90000.0,90000.0,-27375000.0,29240000.0,2094940000.0,-32695000.0,2041330000.0,174000.0,72000.0,25670000.0,23000.0,288946000.0,23370000.0,881980000.0,905350000.0,288946000.0,-423717000.0,25765000.0,4644000.0,3254000.0,343715027.0,0.0,0.0,0.0,,946071000.0,-22315000.0,-22315000.0,-22315000.0,-22315000.0,-22315000.0,-22315000.0,-22315000.0,-644000.0,-27531000.0,0.0,,-134771000.0,-134771000.0,-27531000.0,,46086000.0,-32051000.0,,1113919000.0,800000.0,,2537000.0,16636000.0,2756000.0,101000.0,99773000.0,71370430.30493,82984000.0,10030000.0,98560000.0,144790000.0,110341903.0,,233000.0,12263000.0,796000.0,104379000.0,8656000.0,,6093000.0,940000.0,7846000.0,1045000.0,-17000.0,0.0,27793000.0,1199000.0,384000.0,154000.0,-22333000.0,0.0,960000.0,,-644000.0,-32051000.0,36200000.0,724000.0,252000.0,-423717000.0,511000.0,-6148000.0,0.0,0.0,,0.0,0.0,110341903.0,-93761000.0,1121800000.0,1113919000.0,-75569.69507,-18000.0,0.000806,6147000.0,-1074000.0,2210776000.0,2003780000.0,1004184000.0,1121800000.0,46230000.0,1088976000.0,2130208000.0,949413000.0,7729000.0,144790000.0,1975000.0,-93761000.0,-93761000.0,11172000.0,,,29240000.0,-58995000.0,533000.0
IGD.MI,2023-12-31,12M,EUR,24608000.0,10742000.0,-12632000.0,,-16336000.0,381000.0,381000.0,,110341903.0,-0.741,27069000.0,10239000.0,-23182000.0,,23371000.0,650000000.0,6069000.0,6069000.0,-33103000.0,6046000.0,6069000.0,-21000000.0,4937000.0,-2509000.0,-1956000.0,17000.0,5272000.0,5761000.0,-20962000.0,650000000.0,,1000533000.0,2364000.0,35451000.0,49172000.0,7879000.0,29492000.0,37371000.0,1849000.0,76664000.0,-31000.0,755000.0,1136000.0,1136000.0,755000.0,3854000.0,110341903.0,-0.741,-81732000.0,1000.0,-29947000.0,-28811000.0,-38000.0,6069000.0,1225374086.0,-42.531467,2649000.0,-75160000.0,54198000.0,50000.0,,,6648000.0,7660000.0,27078000.0,24370000.0,113164000.0,133514000.0,51816000.0,51816000.0,513000.0,513000.0,-36282000.0,23970000.0,1951830000.0,-23182000.0,1959053000.0,,22000.0,25670000.0,23000.0,256000000.0,15492000.0,921805000.0,937297000.0,256000000.0,-289243000.0,25715000.0,6372000.0,3305000.0,254338086.0,0.0,0.0,0.0,,945228000.0,-81732000.0,-81732000.0,-81732000.0,-81732000.0,-81732000.0,-81732000.0,-81732000.0,-597000.0,-51303000.0,0.0,,-33243000.0,-33243000.0,-51303000.0,,11738000.0,-22585000.0,,992873000.0,800000.0,,4469000.0,15559000.0,2863000.0,102000.0,109591000.0,56617525.628952,77380000.0,5223000.0,107941000.0,148615000.0,110341903.0,,880000.0,10516000.0,1012000.0,186679000.0,6216000.0,,716000.0,1184000.0,8462000.0,2143000.0,-412000.0,0.0,27146000.0,1492000.0,337000.0,57000.0,-81763000.0,0.0,1235000.0,,-597000.0,-22585000.0,35451000.0,1136000.0,266000.0,-289243000.0,,-102546000.0,0.0,,,0.0,,110341903.0,-138352000.0,1000533000.0,992873000.0,-52474.371048,-31000.0,0.000379,3462000.0,-1027000.0,2060742000.0,1922338000.0,974668000.0,1000533000.0,40674000.0,1060209000.0,2011570000.0,983545000.0,,148615000.0,1353000.0,-138402000.0,-138402000.0,11384000.0,,,23970000.0,-27492000.0,5250000.0
