symbol,asOfDate,periodType,currencyCode,NetIncome
EM.MI,2022-09-30,TTM,EUR,31593000.0
EM.MI,2023-03-31,3M,EUR,11129000.0
EM.MI,2023-06-30,3M,EUR,10396000.0
EM.MI,2023-09-30,3M,EUR,542000.0
EM.MI,2023-12-31,3M,EUR,-2992000.0
EM.MI,2024-03-31,3M,EUR,7588000.0
EM.MI,2024-03-31,TTM,EUR,15534000.0
