symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EnterpriseValue,FinishedGoods,FixedAssetsRevaluationReserve,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherIntangibleAssets,OtherInvestments,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,Properties,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RetainedEarnings,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
EM.MI,2022-12-31,3M,EUR,,,-249720000.0,41513000.0,-5837000.0,,,,35002000.0,,42623000.0,,,86340000.0,137000.0,42623000.0,,6076000.0,,,,70238000.0,,,,7100000.0,1220000.0,6801000.0,,,,,,,120883000.0,4353000.0,,,118874000.0,,,,,,,,,,,8000.0,,59508000.0,,145545000.0,,,,127125000.0,,,,129306000.0,,,,,,,,,,,,,,,,,,,,,,,60000.0,,,16525000.0,,6624000.0,,,,,,0.0,76660000.0,,7100000.0,149451000.0,,,,,,,,,,,,,,,,,,,,,,,2835000.0,36427000.0,,
EM.MI,2023-03-31,3M,EUR,116121000.0,172803000.0,,41513000.0,,1179000.0,162837602.0,0.068,,41455000.0,42623000.0,59613000.0,59687000.0,,,42623000.0,283523000.0,,93544000.0,482604000.0,6727000.0,104202000.0,110929000.0,236331000.0,1573000.0,6845000.0,6845000.0,,162837602.0,0.068,11129000.0,18416000.0,18416000.0,358804019.0,,4353000.0,72234000.0,102110000.0,,124212000.0,78209000.0,2409000.0,3166000.0,3166000.0,414000.0,414000.0,238414000.0,531792000.0,1179000.0,8000.0,813000.0,,34728000.0,144067000.0,178795000.0,821000.0,2826000.0,,191497019.0,4233000.0,-256000.0,188656000.0,11129000.0,11129000.0,11385000.0,11129000.0,11129000.0,11385000.0,-2752000.0,-2752000.0,124212000.0,181413000.0,10116000.0,7755000.0,6204000.0,,25261000.0,16239185.245902,53205000.0,25004000.0,171753000.0,162837602.0,29876000.0,,59000.0,1434000.0,27459000.0,,124212000.0,,74000.0,0.0,123108000.0,,15250000.0,,,93544000.0,6845000.0,160580000.0,163934835.0,-6845000.0,283523000.0,181413000.0,-1734814.754098,3865000.0,0.253443,9291000.0,721101000.0,427590000.0,289724000.0,287756000.0,146749000.0,433345000.0,238497000.0,197014000.0,18159000.0,171753000.0,6987000.0,-6845000.0,-6845000.0,1097233.0,2835000.0,,246273000.0,6845000.0
EM.MI,2023-06-30,3M,EUR,80475000.0,147475000.0,-255002000.0,41513000.0,-6192000.0,597000.0,,,39590000.0,43593000.0,42623000.0,47947000.0,48021000.0,,,42623000.0,282789000.0,5236000.0,83429000.0,441401000.0,7386000.0,67413000.0,74799000.0,190648000.0,1729000.0,7171000.0,4018000.0,6516000.0,,,10396000.0,17571000.0,24742000.0,399713781.0,116407000.0,4353000.0,72835000.0,102479000.0,153667000.0,381421000.0,75974000.0,2073000.0,3124000.0,3124000.0,-53000.0,-53000.0,227851000.0,494532000.0,597000.0,8000.0,786000.0,59011000.0,36207000.0,144330000.0,180537000.0,794000.0,2907000.0,133305000.0,169676781.0,4190000.0,-277000.0,163796000.0,10396000.0,10396000.0,10673000.0,10396000.0,10396000.0,10673000.0,-3726000.0,-3726000.0,126419000.0,180310000.0,10547000.0,7814000.0,6151000.0,564000.0,24742000.0,10396000.0,59787000.0,16187000.0,159403000.0,162837602.0,29644000.0,,95000.0,1418000.0,18298000.0,21619000.0,144279000.0,7514000.0,74000.0,0.0,107466000.0,363000.0,14447000.0,0.0,69841000.0,83429000.0,7171000.0,156614000.0,163934835.0,,282789000.0,180310000.0,0.0,3774000.0,0.261231,8104000.0,682970000.0,427119000.0,255336000.0,286979000.0,143216000.0,395991000.0,241569000.0,205343000.0,16667000.0,159403000.0,5372000.0,,,1097233.0,2835000.0,41603000.0,250753000.0,
EM.MI,2023-09-30,3M,EUR,95305000.0,121684000.0,,,,1239000.0,162837602.0,0.003,,42852000.0,,91499000.0,91536000.0,,,,284631000.0,,61408000.0,449264000.0,7368000.0,66056000.0,73424000.0,176223000.0,1731000.0,7335000.0,7335000.0,,162837602.0,0.003,542000.0,4147000.0,11482000.0,363313422.0,,,72914000.0,102313000.0,,126128000.0,57377000.0,1984000.0,3443000.0,3443000.0,932000.0,932000.0,225495000.0,522611000.0,1239000.0,8000.0,802000.0,,35484000.0,171924000.0,207408000.0,810000.0,2906000.0,,155998422.0,4409000.0,-209000.0,146481000.0,542000.0,542000.0,751000.0,542000.0,542000.0,751000.0,-2511000.0,-2511000.0,126128000.0,182318000.0,10918000.0,7667000.0,6153000.0,,11482000.0,542000.0,53879000.0,3498000.0,118785000.0,162837602.0,29399000.0,,98000.0,1373000.0,22790000.0,,126128000.0,,37000.0,0.0,100643000.0,,704000.0,,,61408000.0,7335000.0,,163934835.0,,284631000.0,182318000.0,0.0,-47000.0,0.24,8565000.0,690770000.0,456555000.0,280832000.0,289040000.0,115287000.0,401730000.0,241506000.0,225507000.0,3498000.0,118785000.0,5338000.0,,,1097233.0,,,273041000.0,
EM.MI,2023-12-31,3M,EUR,86805000.0,113884000.0,-259714000.0,41513000.0,-4695000.0,1267000.0,,,39931000.0,43936000.0,42623000.0,75661000.0,75720000.0,75548000.0,113000.0,42623000.0,279352000.0,4920000.0,58892000.0,444589000.0,7503000.0,83587000.0,91090000.0,210784000.0,1791000.0,7729000.0,1098000.0,3197000.0,,,-2992000.0,-2624000.0,5105000.0,368091686.0,133645000.0,4353000.0,72554000.0,101782000.0,118579000.0,387642000.0,57484000.0,1028000.0,2342000.0,2342000.0,-1392000.0,-1392000.0,234656000.0,498289000.0,1267000.0,8000.0,802000.0,59446000.0,36433000.0,135350000.0,171783000.0,810000.0,2885000.0,137339000.0,178795686.0,4315000.0,-105000.0,143276000.0,-2992000.0,-2992000.0,-2887000.0,-2992000.0,-2992000.0,-2887000.0,-5308000.0,-5308000.0,127928000.0,177570000.0,11531000.0,7968000.0,6066000.0,,5105000.0,-2992000.0,58687000.0,-1203000.0,116376000.0,162837602.0,29228000.0,,,1653000.0,4819000.0,17244000.0,146006000.0,8052000.0,59000.0,0.0,108740000.0,,-4966000.0,0.0,64319000.0,58892000.0,7729000.0,154155000.0,163934835.0,,279352000.0,177570000.0,0.0,-2079000.0,0.24,11249000.0,688003000.0,414702000.0,262873000.0,283667000.0,117579000.0,404336000.0,243414000.0,193552000.0,-1100000.0,116376000.0,4691000.0,,,1097233.0,2835000.0,36692000.0,233805000.0,
EM.MI,2024-03-31,3M,EUR,128434000.0,178418000.0,,41513000.0,,1326000.0,162837602.0,0.047,,46804000.0,42623000.0,83711000.0,83815000.0,,,42623000.0,287477000.0,,91617000.0,511963000.0,8280000.0,,8280000.0,244032000.0,1794000.0,,,,162837602.0,0.047,7588000.0,14957000.0,14957000.0,377193490.0,,4353000.0,76729000.0,105653000.0,,134989000.0,78490000.0,1035000.0,4308000.0,4308000.0,1125000.0,1125000.0,237169000.0,287477000.0,1326000.0,,808000.0,,38524000.0,,38524000.0,808000.0,2972000.0,,184006490.0,6530000.0,-263000.0,,7588000.0,7588000.0,7851000.0,7588000.0,7588000.0,7851000.0,-3183000.0,-3183000.0,134989000.0,181824000.0,11954000.0,7905000.0,6606000.0,,22750000.0,13333407.362194,57003000.0,21487000.0,170107000.0,162837602.0,28924000.0,8000.0,,683000.0,27520000.0,,134989000.0,,104000.0,0.0,135154000.0,,10649000.0,,,91617000.0,,161752000.0,163934835.0,-7793000.0,287477000.0,181824000.0,-2047592.637806,2798000.0,0.262748,11526000.0,766845000.0,287477000.0,46804000.0,294007000.0,148620000.0,472838000.0,254882000.0,228806000.0,13694000.0,170107000.0,6720000.0,-7793000.0,-7793000.0,1097233.0,2835000.0,,267931000.0,7793000.0
