symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,FinancialAssets,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermProvisions,MachineryFurnitureEquipment,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
RWAY.MI,2022-12-31,3M,EUR,,,-832328000.0,,171157000.0,,,,,,,,26421000.0,,,101374000.0,,,0.0,5813000.0,,,,938000.0,,,12095000.0,,0.0,,,890857000.0,66190005.0,,,,,,,,13707000.0,756234.0,,-155.0,35110000.0,,,,,62000.0,0.0,530000.0,,,,,,,,,,,,,,327273.0,3625356.0,,226000.0,
RWAY.MI,2023-03-31,3M,EUR,50476000.0,84865000.0,,-2998000.0,,39352134.0,70176000.0,48336121.0,49572586.0,48336121.0,70176000.0,199495608.0,,139890606.0,18146705.0,,18146705.0,226951898.0,,,19680485.0,87863000.0,310773283.0,,755679.0,199495608.0,,21205429.0,,21205429.0,15373149.0,,,310773283.0,179815123.0,2061669.0,9984687.0,,268374644.0,54237504.0,,,932256.0,65.0,,310773283.0,4635145.0,1236465.0,52381156.0,,,,97223389.0,268374644.0,199495608.0,179815123.0,62196.0,473338109.0,199495608.0,39352134.0,199495608.0,273842501.0,333447693.0,46890603.0,1905156.0,327273.0,,19974011.0,,-87061292.0
RWAY.MI,2023-06-30,3M,EUR,44825746.0,75240000.0,,-3242000.0,,37942680.0,70176000.0,5365658.0,6143335.0,5365658.0,70176000.0,147107408.0,,85881845.0,15481758.0,,15481758.0,226608888.0,,,20136132.0,78482000.0,312018164.0,,755679.0,147107408.0,,22460922.0,,22460922.0,15618956.0,,,312018164.0,126971276.0,3040206.0,9888300.0,,268374644.0,58181213.0,,,917459.0,,,312018164.0,3680635.0,777677.0,46142864.0,,,,44919819.0,268374644.0,147107408.0,126971276.0,62196.0,421993565.0,147107408.0,37942680.0,147107408.0,274886157.0,336111961.0,48277269.0,1317118.0,309091.0,,19974011.0,,-140727043.0
RWAY.MI,2023-09-30,3M,EUR,36752692.0,80224000.0,,-3306000.0,,38448980.0,70176000.0,10721762.0,11571494.0,10721762.0,70176000.0,171885796.0,,96410851.0,17410784.0,,17410784.0,213564012.0,,,20622561.0,83530000.0,310825254.0,,755679.0,171885796.0,,21038196.0,,21038196.0,14053908.0,,,310825254.0,151263235.0,2137508.0,10048458.0,,268374644.0,49913488.0,,,903658.0,309091.0,,310825254.0,3797482.0,849732.0,39526810.0,,,,69862667.0,268374644.0,171885796.0,151263235.0,62196.0,430899461.0,171885796.0,38448980.0,171885796.0,259013665.0,334488981.0,45449653.0,2774118.0,,,19974011.0,,-117153161.0
RWAY.MI,2023-12-31,3M,EUR,65005000.0,74752000.0,-854319000.0,-3096000.0,188274000.0,37769330.0,70176000.0,34117271.0,34117271.0,34117271.0,70176000.0,188693307.0,24292000.0,111324271.0,20240767.0,1068000.0,21308767.0,136613563.0,,5813000.0,24727000.0,77848000.0,1184711000.0,0.0,756000.0,290148307.0,12095000.0,17528563.0,100387000.0,117915563.0,17851887.0,908296000.0,67337729.0,330392000.0,163966307.0,2945580.0,8912821.0,728000.0,268374644.0,,18914000.0,,160458.0,-137.0,44829000.0,51754000.0,1176000.0,,112535796.0,62000.0,0.0,530000.0,86723289.0,272000000.0,188693307.0,163966307.0,461000.0,470277913.0,289080307.0,139224330.0,188693307.0,281584606.0,358953038.0,144971043.0,2701796.0,290909.0,3625356.0,19974011.0,226000.0,-25289292.0
RWAY.MI,2024-03-31,3M,EUR,44979145.0,84336000.0,,-3043000.0,,35864098.0,70176000.0,47747886.0,48181210.0,47747886.0,70176000.0,212523267.0,,136772377.0,19463714.0,,19463714.0,134541836.0,,,23608317.0,87379000.0,326288064.0,,755679.0,212523267.0,,16400384.0,,16400384.0,17891411.0,,,326288064.0,188914950.0,3077973.0,8539145.0,,268374644.0,,,,872283.0,290909.0,64673513.0,326288064.0,3437292.0,433324.0,112635454.0,,,,110553249.0,272000000.0,212523267.0,188914950.0,62196.0,490619083.0,212523267.0,35864098.0,212523267.0,278095816.0,353846637.0,143553980.0,2982796.0,,3625356.0,19974011.0,,2230541.0
