symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FreeCashFlow,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,Inventory,InvestedCapital,InvestingCashFlow,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,NetBusinessPurchaseAndSale,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PrepaidAssets,PretaxIncome,Properties,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RepaymentOfDebt,RetainedEarnings,SaleOfIntangibles,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
RWAY.MI,2022-12-31,3M,EUR,,,-832328000.0,,,,,171157000.0,,,,,,-168789.0,,,,,,,,,,,-168789.0,,26421000.0,,,,101374000.0,,,,,,,,,,,,,,0.0,,,5813000.0,,,,,938000.0,,,,,,,,,-32000000.0,12095000.0,,0.0,,-32000000.0,0.0,,890857000.0,,0.0,66190005.0,,,,,,,,,,-144002.0,-32000000.0,-32000000.0,,,,,,,,,,,,,,,,,,,13707000.0,756234.0,,,,-1727274.0,,35110000.0,,,,,,,62000.0,,0.0,0.0,,,530000.0,,,0.0,,23.0,3576.0,,-133905.0,,,,,,,-979298.0,,,,,,,,,,,,-133905.0,-133905.0,327273.0,3625356.0,,226000.0,,133905.0
RWAY.MI,2023-03-31,3M,EUR,,,,,268374644.0,0.09,,,,,,,,-162898.0,,,,,,,,,,,-162898.0,,,,,,,,,,,,,268374644.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,-1.0,54237504.0,,,,,65.0,,,,,,1236465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327273.0,,,,,
RWAY.MI,2023-06-30,3M,EUR,44825746.0,75240000.0,,-3242000.0,,,48336121.0,,-9163535.0,37942680.0,70176000.0,5365658.0,6143335.0,-73505941.0,5365658.0,-42970463.0,0.0,-1241282.0,-3940263.0,-5673122.0,9380627.0,-1474040.0,-42970464.0,70176000.0,-73505941.0,147107408.0,,10225777.0,85881845.0,15481758.0,,15481758.0,226608888.0,11590005.0,11590005.0,11345582.0,11345582.0,,,21374185.0,31231439.0,42821444.0,5365658.0,1468523836.0,,-75073904.0,32088643.0,,20136132.0,78482000.0,312018164.0,58504472.0,,1143117.0,1143117.0,112768.0,112768.0,-817363.0,755679.0,147107408.0,-9148738.0,,,22460922.0,,22460922.0,,,15618956.0,,1478744288.0,,,21374185.0,21374185.0,21374185.0,21374185.0,21374185.0,30088322.0,21374185.0,-1526416.0,-1030349.0,0.0,,,-1030349.0,4507364.0,14797.0,312018164.0,-7637119.0,126971276.0,3040206.0,9888300.0,,42821444.0,21374185.0,41252178.0,27141234.0,31363238.0,68730249.0,268374644.0,,58181213.0,,,1145686.0,917459.0,,,780101.0,,312018164.0,3680635.0,777677.0,0.0,46142864.0,904769.0,,30088322.0,,,-1526416.0,-7637119.0,,10225777.0,11590005.0,,44919819.0,,,268374644.0,,147107408.0,126971276.0,0.0,8714137.0,0.289619,62196.0,,421993565.0,147107408.0,37942680.0,147107408.0,37367011.0,274886157.0,336111961.0,48277269.0,31118671.0,68730249.0,1317118.0,,,309091.0,,19974011.0,,-140727043.0,
RWAY.MI,2023-09-30,3M,EUR,36752692.0,80224000.0,,-3306000.0,,,5365658.0,,-9485452.0,38448980.0,70176000.0,10721762.0,11571494.0,0.0,10721762.0,5356104.0,0.0,-132395.0,-15787743.0,-8076538.0,-5047911.0,-29044587.0,5356104.0,70176000.0,0.0,171885796.0,,9912303.0,96410851.0,17410784.0,,17410784.0,213564012.0,11614293.0,11614293.0,11550251.0,11550251.0,,,24942848.0,36181294.0,47795587.0,10721762.0,1360253832.0,,-2444442.0,7786745.0,,20622561.0,83530000.0,310825254.0,58320256.0,,1347384.0,1347384.0,175518.0,175518.0,-95915.0,755679.0,171885796.0,-9471651.0,0.0,,21038196.0,,21038196.0,0.0,,14053908.0,,1328454487.0,,,24942848.0,24942848.0,24942848.0,24942848.0,24942848.0,34833910.0,24942848.0,-1582236.0,-1171866.0,0.0,0.0,0.0,-1171866.0,-1372295.0,13801.0,310825254.0,-7903216.0,151263235.0,2137508.0,10048458.0,,47859629.0,24988705.32327,17272197.0,22250238.0,36070018.0,68232559.0,268374644.0,,49913488.0,,,1276921.0,903658.0,309091.0,,695179.0,,310825254.0,3797482.0,849732.0,0.0,39526810.0,-754993.0,,34833910.0,,,-1582236.0,-7903216.0,,9912303.0,11614293.0,,69862667.0,,0.0,268374644.0,-64042.0,171885796.0,151263235.0,-18184.67673,9891062.0,0.283949,62196.0,0.0,430899461.0,171885796.0,38448980.0,171885796.0,32162541.0,259013665.0,334488981.0,45449653.0,36005776.0,68232559.0,2774118.0,-64042.0,-64042.0,,,19974011.0,,-117153161.0,64042.0
RWAY.MI,2023-12-31,3M,EUR,65005000.0,74752000.0,-854319000.0,-3096000.0,268374644.0,0.062972,10721762.0,188274000.0,-32719456.0,37769330.0,70176000.0,34117271.0,34117271.0,-162898.0,34117271.0,23395509.0,0.0,2340055.0,15436173.0,28210823.0,5255427.0,51242478.0,23395509.0,70176000.0,,188693307.0,24292000.0,13771235.0,111324271.0,20240767.0,1068000.0,21308767.0,136613563.0,13034320.0,13034320.0,12818156.0,8000156.0,268374644.0,0.062972,16907238.0,26047224.0,39081544.0,34117271.0,1398271916.0,,-10563539.0,33943495.0,5813000.0,24727000.0,77848000.0,1184711000.0,52429070.0,0.0,2146462.0,2146462.0,115879.0,115879.0,-1569143.0,756000.0,290148307.0,-32703903.0,100352500.0,12095000.0,17528563.0,100387000.0,117915563.0,100352500.0,,17851887.0,908296000.0,1371394430.0,,67337729.0,16907238.0,16907238.0,16907238.0,16907238.0,16907238.0,23900762.0,16907238.0,-5686135.0,-2431583.0,,100352500.0,100352500.0,-2431583.0,-104600744.0,15553.0,330392000.0,-27033321.0,163966307.0,2945580.0,8912821.0,728000.0,38355433.0,16393591.970998,66662951.0,26821809.0,25607261.0,66200305.0,268374644.0,,,18914000.0,,1478024.0,160458.0,-137.0,,2120164.0,44829000.0,51754000.0,1176000.0,,0.0,112535796.0,5890358.0,62000.0,23900762.0,0.0,,-5686135.0,-27033321.0,530000.0,13771235.0,13034320.0,,86723289.0,,0.0,272000000.0,-215889.0,188693307.0,163966307.0,212464.970998,6993524.0,0.292607,461000.0,-25457502.0,470277913.0,289080307.0,139224330.0,188693307.0,40593044.0,281584606.0,358953038.0,144971043.0,25451646.0,66200305.0,2701796.0,726111.0,726111.0,290909.0,3625356.0,19974011.0,226000.0,-25289292.0,215889.0
RWAY.MI,2024-03-31,3M,EUR,44979145.0,84336000.0,,-3043000.0,268374644.0,0.09,34117271.0,,-5250728.0,35864098.0,70176000.0,47747886.0,48181210.0,,47747886.0,13630615.0,0.0,-2062998.0,7525755.0,-19991943.0,-9583756.0,-24580695.0,13630615.0,70176000.0,,212523267.0,,9855412.0,136772377.0,19463714.0,,19463714.0,134541836.0,11877753.0,11877753.0,11877753.0,11877753.0,268374644.0,0.09,23825307.0,35163874.0,47041627.0,47747886.0,1396164402.0,,-3376986.0,17007328.0,,23608317.0,87379000.0,326288064.0,59140463.0,,1700880.0,1700880.0,307049.0,307049.0,-74960.0,755679.0,212523267.0,-5250455.0,,,16400384.0,,16400384.0,,,17891411.0,,1392864402.0,,,23825307.0,23825307.0,23825307.0,23825307.0,23825307.0,33462994.0,23825307.0,-247288.0,-1393831.0,,,,-1393831.0,45709.0,273.0,326288064.0,-5003440.0,188914950.0,3077973.0,8539145.0,,47041627.0,23825307.0,22258056.0,24283343.0,34857120.0,68995875.0,268374644.0,,,,,1349551.0,872283.0,290909.0,,648648.0,64673513.0,326288064.0,3437292.0,433324.0,0.0,112635454.0,1027483.0,,33462994.0,,,-247288.0,-5003440.0,,9855412.0,11877753.0,,110553249.0,,,272000000.0,,212523267.0,188914950.0,0.0,9637687.0,0.28801,62196.0,,490619083.0,212523267.0,35864098.0,212523267.0,34138755.0,278095816.0,353846637.0,143553980.0,34856825.0,68995875.0,2982796.0,,,,3625356.0,19974011.0,,2230541.0,
RWAY.MI,2024-06-30,3M,EUR,41605143.0,74437000.0,,-3224000.0,,,47747886.0,,-9996982.0,32669150.0,70176000.0,9228599.0,9374506.0,,9228599.0,-38519287.0,0.0,-280449.0,-7206249.0,-3415263.0,9690501.0,-743707.0,-38519287.0,70176000.0,,149700180.0,,9866443.0,88331573.0,16896427.0,,16896427.0,149081074.0,12693123.0,12693123.0,12484773.0,12484773.0,,,23358205.0,34267578.0,46960701.0,9228599.0,1305402390.0,,-72369691.0,33835113.0,,23895542.0,77661000.0,324841421.0,58966938.0,,1792338.0,1792338.0,322767.0,322767.0,-1328890.0,755679.0,149700180.0,-9981691.0,,,15772723.0,,15772723.0,,,16029129.0,,1317719502.0,,,23358205.0,23358205.0,23358205.0,23358205.0,23358205.0,32475240.0,23358205.0,-1761732.0,-1469571.0,,,,-1469571.0,19980745.0,15291.0,324841421.0,-8235250.0,125804638.0,2058663.0,8659729.0,,46960701.0,23358205.0,43832095.0,24814277.0,34152661.0,68833381.0,268504421.0,,,,,1504040.0,856992.0,272727.0,,575603.0,63954322.0,324841421.0,3702192.0,145907.0,0.0,110056703.0,-854477.0,,32475240.0,,,-1761732.0,-8235250.0,,9866443.0,12693123.0,,47653133.0,,,272129777.0,,149700180.0,125804638.0,0.0,9117035.0,0.280738,62196.0,,439984409.0,149700180.0,32669150.0,149700180.0,34680720.0,290284229.0,351652618.0,141203155.0,33944811.0,68833381.0,4497238.0,,,,3625356.0,19258123.0,,-60749501.0,
