symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalExpenditureReported,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfPPE,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentInsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,WorkInProcess,WorkingCapital,WriteOff
GE.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,-15644000.0,,,,,-4599000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,169000.0,,,,,,,,,,,,,,-350000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,10132000.0,,,,0.0,,,,,1487000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,345000.0,94000.0,,,,,,,,,,,,,,-231000.0,,,,,,,,,0.0,1487000.0,0.0,1487000.0,,,,,,,,,,,,,,,,,10375000.0,,,,,,,,,
GE.MI,2020-12-31,12M,EUR,17171000.0,30059000.0,-84613000.0,-1952000.0,2100000.0,2100000.0,,108000.0,14372780.0,0.3,24427000.0,46781000.0,-6003000.0,,2637000.0,14400000.0,41943000.0,41943000.0,,41916000.0,27000.0,17516000.0,1702000.0,4617000.0,-4274000.0,-1774000.0,-738000.0,17484000.0,14400000.0,0.0,78179000.0,,,951000.0,65020000.0,97277000.0,968000.0,15368000.0,16336000.0,49109000.0,1462000.0,682000.0,6051000.0,8151000.0,8151000.0,6051000.0,328000.0,14372780.0,0.3,4353000.0,8070000.0,16221000.0,32000.0,41943000.0,97586324.0,0.0,5472000.0,4022000.0,10950000.0,1821000.0,6000.0,5692000.0,14627000.0,32011000.0,129179000.0,63351000.0,,487000.0,487000.0,32000.0,32000.0,-1089000.0,20301000.0,120988000.0,-4941000.0,108000.0,2025000.0,,,18000000.0,5171000.0,1669000.0,27441000.0,29110000.0,18000000.0,-10604000.0,2025000.0,924000.0,48098000.0,88536324.0,0.0,0.0,1050000.0,,866000.0,4353000.0,4353000.0,4353000.0,,4353000.0,4353000.0,4353000.0,4353000.0,12000.0,-452000.0,1050000.0,8436000.0,7396000.0,-452000.0,-597000.0,12000.0,44566000.0,-6003000.0,1040000.0,63552000.0,4265000.0,833000.0,4479000.0,94000.0,16258000.0,4381120.0,16953000.0,54601000.0,8750000.0,128371000.0,14372780.0,,1276000.0,141000.0,8935000.0,1815000.0,,695000.0,1224000.0,7908000.0,28178000.0,43000.0,,-15000.0,0.0,26995000.0,277000.0,7583000.0,0.0,2684000.0,0.0,-6003000.0,9713000.0,65020000.0,8151000.0,897000.0,-10604000.0,,4353000.0,1050000.0,12000.0,1050000.0,,14400000.0,-47000.0,78179000.0,63552000.0,-8880.0,3230000.0,0.24,3378000.0,162962000.0,105620000.0,45446000.0,78179000.0,119621000.0,84783000.0,65685000.0,35674000.0,,-3000.0,128371000.0,1916000.0,-37000.0,-37000.0,27220.0,6566000.0,48168000.0,62000.0
GE.MI,2021-12-31,12M,EUR,17084000.0,24752000.0,-67236000.0,-1200000.0,1835000.0,1835000.0,42398000.0,67000.0,14372780.0,0.95,41742000.0,37721000.0,-7434000.0,,2761000.0,14400000.0,35497000.0,35497000.0,-8480000.0,35466000.0,31000.0,-6245000.0,-5115000.0,662000.0,7063000.0,-6843000.0,-5214000.0,-6594000.0,14400000.0,-8480000.0,85538000.0,,,1740000.0,53898000.0,123261000.0,1640000.0,15059000.0,16699000.0,70653000.0,1272000.0,3823000.0,4805000.0,6640000.0,6640000.0,4805000.0,88000.0,14372780.0,0.95,13692000.0,16112000.0,22752000.0,349000.0,35497000.0,157620775.0,0.0,-25140000.0,3436000.0,19944000.0,-1609000.0,12000.0,5856000.0,12171000.0,25952000.0,104513000.0,62305000.0,,454000.0,454000.0,18000.0,18000.0,-719000.0,14449000.0,117080000.0,-8807000.0,67000.0,2213000.0,,,787000.0,3809000.0,1121000.0,16483000.0,17604000.0,787000.0,-11099000.0,2213000.0,1035000.0,37915000.0,161693775.0,0.0,0.0,1000.0,0.0,,13692000.0,13692000.0,11915000.0,1777000.0,13692000.0,11915000.0,13692000.0,13692000.0,,-672000.0,,-10312000.0,-10312000.0,-672000.0,-4538000.0,-1374000.0,37277000.0,-7434000.0,-3224000.0,73367000.0,3597000.0,916000.0,2841000.0,89000.0,22895000.0,12023816.260059,27378000.0,48192000.0,14113000.0,116203000.0,14372780.0,-25000.0,1728000.0,29000.0,6315000.0,,,1844000.0,763000.0,7687000.0,23328000.0,2228000.0,,11000.0,0.0,29008000.0,244000.0,15658000.0,0.0,2231000.0,,-7434000.0,6110000.0,53898000.0,6640000.0,698000.0,-11099000.0,,30731000.0,1000.0,,,,14400000.0,-143000.0,85538000.0,73367000.0,-34183.739941,3743000.0,0.239047,1965000.0,178675000.0,102021000.0,34303000.0,85538000.0,102090000.0,93137000.0,55414000.0,22484000.0,,236000.0,116203000.0,4237000.0,-143000.0,-143000.0,27220.0,4903000.0,52608000.0,132000.0
GE.MI,2022-12-31,12M,EUR,18093000.0,24183000.0,-70701000.0,-1100000.0,1808000.0,1808000.0,4629000.0,28000.0,14369284.0,0.695,35497000.0,38397000.0,-6316000.0,,2737000.0,14400000.0,44114000.0,44114000.0,-5462000.0,44090000.0,24000.0,8617000.0,-7015000.0,1900000.0,1268000.0,558000.0,-3986000.0,8695000.0,14400000.0,-5462000.0,90723000.0,0.0,-238000.0,2027000.0,61938000.0,97189000.0,955000.0,10469000.0,11424000.0,50730000.0,1287000.0,4967000.0,5314000.0,7122000.0,7122000.0,5314000.0,0.0,14369284.0,0.695,9988000.0,17961000.0,25083000.0,-78000.0,44114000.0,122843356.0,539000.0,-25881000.0,5092000.0,13588000.0,3366000.0,,6016000.0,12037000.0,25283000.0,108625000.0,70553000.0,,325000.0,325000.0,117000.0,117000.0,-231000.0,20067000.0,108397000.0,15738000.0,28000.0,2122000.0,0.0,0.0,0.0,3846000.0,1782000.0,7205000.0,8987000.0,0.0,-11757000.0,2122000.0,554000.0,41164000.0,124943356.0,0.0,0.0,22710000.0,-238000.0,,9988000.0,9988000.0,13452000.0,-3464000.0,9988000.0,13452000.0,9988000.0,9988000.0,,-166000.0,,-11757000.0,-11757000.0,-166000.0,-7010000.0,-656000.0,37924000.0,-6316000.0,-5924000.0,78686000.0,4147000.0,1029000.0,2241000.0,278000.0,25148000.0,13501579.269676,19904000.0,54909000.0,15644000.0,132491000.0,14346727.0,-1066000.0,2133000.0,541000.0,6021000.0,,278000.0,1934000.0,618000.0,8975000.0,23191000.0,27000.0,,10000.0,0.0,30231000.0,384000.0,17636000.0,0.0,1532000.0,,-6316000.0,8787000.0,61938000.0,7122000.0,740000.0,-11757000.0,-238000.0,30770000.0,22710000.0,,,,14400000.0,-64000.0,90723000.0,78686000.0,-15420.730324,4184000.0,0.237242,1652000.0,154264000.0,97928000.0,20411000.0,90723000.0,116847000.0,63541000.0,57075000.0,12811000.0,,-42000.0,132491000.0,3163000.0,-65000.0,-65000.0,53273.0,6188000.0,46459000.0,54000.0
GE.MI,2023-12-31,12M,EUR,15994000.0,23740000.0,-75472000.0,-1035000.0,1755000.0,1755000.0,0.0,112000.0,14260955.0,0.817,44114000.0,40751000.0,-10563000.0,,3779000.0,14400000.0,57159000.0,57606000.0,-5713000.0,57142000.0,17000.0,13045000.0,355000.0,-805000.0,-3679000.0,315000.0,-5130000.0,12627000.0,14400000.0,-5713000.0,93941000.0,0.0,-1322000.0,2199000.0,60913000.0,104714000.0,1005000.0,9633000.0,10638000.0,43519000.0,899000.0,3777000.0,5840000.0,7595000.0,7595000.0,5840000.0,,14260955.0,0.817,11653000.0,17245000.0,24840000.0,418000.0,57159000.0,101587876.0,185000.0,636000.0,3794000.0,9536000.0,-154000.0,,5921000.0,12340000.0,24775000.0,117572000.0,70394000.0,,465000.0,465000.0,917000.0,917000.0,-767000.0,17807000.0,124956000.0,-8108000.0,112000.0,2075000.0,576000.0,0.0,22946000.0,3824000.0,2774000.0,21382000.0,24156000.0,22946000.0,-8500000.0,2651000.0,531000.0,45679000.0,123553876.0,0.0,,-676000.0,-1322000.0,,11653000.0,11653000.0,11858000.0,-205000.0,11653000.0,11858000.0,11653000.0,11653000.0,,443000.0,,14446000.0,14446000.0,443000.0,-4788000.0,3131000.0,42100000.0,-10563000.0,-1121000.0,81601000.0,2994000.0,934000.0,2103000.0,88000.0,24891000.0,11894040.405244,20099000.0,55191000.0,15203000.0,131307000.0,14201595.0,0.0,2031000.0,17000.0,6419000.0,,,1404000.0,894000.0,8097000.0,25119000.0,32000.0,447000.0,127000.0,0.0,26641000.0,384000.0,16780000.0,0.0,2358000.0,-676000.0,-10563000.0,8664000.0,60913000.0,7595000.0,844000.0,-8500000.0,-1322000.0,36242000.0,,,,,14400000.0,-57000.0,93941000.0,81601000.0,-14959.594756,4922000.0,0.293325,3114000.0,165184000.0,115323000.0,34794000.0,93941000.0,116104000.0,71243000.0,60470000.0,27724000.0,,9000.0,131307000.0,2550000.0,-51000.0,-51000.0,198405.0,5349000.0,61195000.0,-70000.0
