symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DerivativeProductLiabilities,FinancialAssets,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherIntangibleAssets,OtherInvestments,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,WorkInProcess,WorkingCapital
FCT.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19594000.0,,,,,4762000.0,,,,,,,,,,,,,,,,,,,,
FCT.MI,2020-12-31,12M,EUR,2360697000.0,600823000.0,-1605691000.0,5785000.0,,105549000.0,86670000.0,862981000.0,1274642000.0,1274642000.0,1274487000.0,155000.0,862981000.0,761468000.0,316185000.0,6367162000.0,14490000.0,1677813000.0,1692303000.0,5557092000.0,14264000.0,37107000.0,8223000.0,26179000.0,59822000.0,245843000.0,629043000.0,2991880000.0,19763000.0,382457000.0,4491546000.0,26179000.0,104769000.0,,,697511000.0,72180000.0,2052265000.0,2124445000.0,104769000.0,58288000.0,1392566000.0,15100000.0,2455436000.0,1386189000.0,132425000.0,,77963000.0,50527000.0,59675000.0,218639873.0,383200000.0,26179000.0,28350000.0,249616000.0,480069000.0,3514514000.0,,2627496000.0,12000.0,499315000.0,0.0,322635000.0,219225511.0,761468000.0,132425000.0,69863000.0,8692052000.0,2813733000.0,3816748000.0,776568000.0,7915484000.0,2324890000.0,2358392000.0,17183000.0,585638.0,29092000.0,810070000.0
FCT.MI,2021-12-31,12M,EUR,2490124000.0,935578000.0,-1744539000.0,0.0,22269000.0,136322000.0,119108000.0,862981000.0,1236180000.0,1236180000.0,1235989000.0,191000.0,862981000.0,818582000.0,251972000.0,6223794000.0,17862000.0,1644861000.0,1662723000.0,6059844000.0,110526000.0,22212000.0,7863000.0,4397000.0,25597000.0,272383000.0,687993000.0,3378680000.0,20586000.0,438855000.0,4256359000.0,26666000.0,122758000.0,70927000.0,25165000.0,849656000.0,101246000.0,1792916000.0,1894162000.0,122758000.0,86277000.0,1598402000.0,15655000.0,2201597000.0,1634141000.0,130589000.0,46136000.0,109181000.0,70101000.0,63664000.0,218836962.0,415610000.0,,4901000.0,330749000.0,542328000.0,3066403000.0,,2863571000.0,19000.0,447596000.0,0.0,367271000.0,219225511.0,818582000.0,130589000.0,78596000.0,9081534000.0,2611498000.0,3556885000.0,834237000.0,8247297000.0,2857740000.0,2187453000.0,42698000.0,388549.0,45987000.0,163950000.0
FCT.MI,2022-12-31,12M,EUR,2693601000.0,769930000.0,-1849797000.0,703000.0,21637000.0,164614000.0,132454000.0,862981000.0,564576000.0,564576000.0,564378000.0,198000.0,862981000.0,585495000.0,197652000.0,5916915000.0,18209000.0,1877591000.0,1895800000.0,6178147000.0,48278000.0,30244000.0,45113000.0,32406000.0,15378000.0,123302000.0,508724000.0,3612514000.0,62511000.0,497610000.0,3665671000.0,32406000.0,85538000.0,56534000.0,29004000.0,975101000.0,114245000.0,1202585000.0,1316830000.0,85538000.0,406984000.0,1671837000.0,1408000.0,2515600000.0,1762717000.0,76771000.0,48674000.0,182917000.0,82699000.0,53845000.0,219079933.0,385422000.0,,6097000.0,312173000.0,603310000.0,3556522000.0,,3042749000.0,28000.0,366607000.0,0.0,458534000.0,219225511.0,585495000.0,76771000.0,98456000.0,8710423000.0,1788080000.0,3212630000.0,586903000.0,8123520000.0,2793508000.0,1945373000.0,36975000.0,145578.0,23698000.0,-261232000.0
FCT.MI,2023-12-31,12M,EUR,2470774000.0,767020000.0,-1959291000.0,52496000.0,,171301000.0,130517000.0,862981000.0,757273000.0,757273000.0,756668000.0,605000.0,862981000.0,433120000.0,227458000.0,5384736000.0,20705000.0,1209997000.0,1230702000.0,5894814000.0,99347000.0,109690000.0,31809000.0,26158000.0,18807000.0,116133000.0,474440000.0,3767940000.0,83976000.0,494706000.0,3216390000.0,26158000.0,33459000.0,,,1022364000.0,109812000.0,1573273000.0,1683085000.0,33459000.0,404717000.0,1719809000.0,1041000.0,2025997000.0,1808649000.0,-41320000.0,50490000.0,231390000.0,72321000.0,54346000.0,218185922.0,358307000.0,,6422000.0,369872000.0,627008000.0,2820449000.0,,2871934000.0,49000.0,309114000.0,0.0,462782000.0,219225510.0,433120000.0,-41320000.0,99702000.0,8710046000.0,2006393000.0,2913787000.0,434161000.0,8275885000.0,3325307000.0,2381071000.0,31288000.0,1039588.0,13117000.0,-510078000.0
