symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DerivativeProductLiabilities,FinancialAssets,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,InvestmentsinSubsidiariesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherIntangibleAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,WorkInProcess,WorkingCapital
FCT.MI,2022-12-31,3M,EUR,2693601000.0,769930000.0,-1849797000.0,703000.0,21637000.0,164614000.0,132454000.0,862981000.0,564576000.0,564576000.0,564378000.0,198000.0,862981000.0,585495000.0,197652000.0,5916915000.0,18209000.0,1877591000.0,1895800000.0,6178147000.0,48278000.0,30244000.0,45113000.0,32406000.0,15378000.0,123302000.0,508724000.0,3612514000.0,62511000.0,497610000.0,3665671000.0,32406000.0,85538000.0,56534000.0,29004000.0,,975101000.0,114245000.0,1202585000.0,1316830000.0,85538000.0,406984000.0,1671837000.0,1408000.0,2515600000.0,1762717000.0,76771000.0,48674000.0,182917000.0,82699000.0,53845000.0,219079933.0,385422000.0,6097000.0,312173000.0,603310000.0,3556522000.0,3042749000.0,28000.0,366607000.0,0.0,458534000.0,219225511.0,585495000.0,76771000.0,98456000.0,8710423000.0,1788080000.0,3212630000.0,586903000.0,8123520000.0,2793508000.0,1945373000.0,36975000.0,145578.0,23698000.0,-261232000.0
FCT.MI,2023-06-30,3M,EUR,2706815000.0,776601000.0,-1904063000.0,703000.0,,161797000.0,127260000.0,862981000.0,334072000.0,334072000.0,,334072000.0,862981000.0,549955000.0,257419000.0,6029335000.0,16962000.0,2028585000.0,2045547000.0,6526521000.0,71877000.0,68513000.0,59937000.0,,15726000.0,111994000.0,471190000.0,3670662000.0,98104000.0,499262000.0,3572459000.0,,32341000.0,52391000.0,27938000.0,,971145000.0,110298000.0,993919000.0,1104217000.0,112670000.0,375904000.0,1675275000.0,1444000.0,2688432000.0,1766599000.0,78765000.0,49102000.0,193535000.0,77289000.0,53148000.0,217790106.0,359196000.0,7384000.0,365167000.0,605026000.0,3869630000.0,3096959000.0,47000.0,354108000.0,0.0,471523000.0,219225510.0,549955000.0,78765000.0,96855000.0,8813477000.0,1543874000.0,3149764000.0,551399000.0,8262078000.0,2784141000.0,1735557000.0,24977000.0,1435404.0,12013000.0,-497186000.0
FCT.MI,2023-12-31,3M,EUR,2470774000.0,767020000.0,-1959291000.0,52496000.0,,171301000.0,130517000.0,862981000.0,757273000.0,757273000.0,756668000.0,605000.0,862981000.0,433120000.0,227458000.0,5384736000.0,20705000.0,1209997000.0,1230702000.0,5894814000.0,99347000.0,109690000.0,31809000.0,26158000.0,18807000.0,116133000.0,474440000.0,3767940000.0,83976000.0,494706000.0,3216390000.0,26158000.0,33459000.0,,,,1022364000.0,109812000.0,1573273000.0,1683085000.0,33459000.0,404717000.0,1719809000.0,1041000.0,2025997000.0,1808649000.0,-41320000.0,50490000.0,231390000.0,72321000.0,54346000.0,1691591446.0,358307000.0,6422000.0,369872000.0,627008000.0,2820449000.0,2871934000.0,49000.0,309114000.0,0.0,462782000.0,1699651360.0,433120000.0,-41320000.0,99702000.0,8710046000.0,2006393000.0,2913787000.0,434161000.0,8275885000.0,3325307000.0,2381071000.0,31288000.0,8059914.0,13117000.0,-510078000.0
FCT.MI,2024-03-31,3M,EUR,2814815000.0,1297597000.0,-2011646000.0,45979000.0,22056000.0,182835000.0,131504000.0,862981000.0,460141000.0,460141000.0,459559000.0,582000.0,862981000.0,442417000.0,245457000.0,5501951000.0,21161000.0,1053066000.0,1074227000.0,6155667000.0,151540000.0,60736000.0,18926000.0,4532000.0,20463000.0,157137000.0,540455000.0,3830308000.0,83303000.0,510073000.0,3093413000.0,26588000.0,,899000.0,,33242000.0,1029662000.0,110343000.0,1597930000.0,1708273000.0,34141000.0,347554000.0,1740875000.0,-411000.0,2190855000.0,1818662000.0,-98038000.0,52039000.0,196534000.0,43576000.0,54619000.0,218185922.0,383318000.0,7384000.0,422219000.0,631479000.0,2696545000.0,3268672000.0,56000.0,313157000.0,0.0,471867000.0,219225510.0,442417000.0,-98038000.0,95156000.0,8871854000.0,2040347000.0,2782500000.0,442006000.0,8429848000.0,3369903000.0,2274181000.0,31638000.0,1039588.0,17743000.0,-653716000.0
