symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AssetsHeldForSaleCurrent,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GeneralAndAdministrativeExpense,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsinSubsidiariesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RetainedEarnings,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital,WriteOff
AGP.MI,2019-12-31,12M,EUR,,,,,-18000.0,6000.0,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,62000.0,,,,,,,,,,,,,,,,,,,7000.0,,545000.0,,,,54000.0,54000.0,,,,,,,183000.0,,,,,,,,,,,,,,,,,405000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718000.0,,,,39000.0,112000.0,,,,,621000.0,456000.0,,,651000.0,,,,,,,,,,,,,,,,,,20000.0,7000.0,,-492000.0,,,,,,,,,,,,,,,,,,,,-492000.0,-492000.0,,,,,36000.0
AGP.MI,2020-12-31,12M,EUR,1667000.0,679000.0,,,-45000.0,0.0,,15666000.0,0.018894,1000.0,,-1000.0,,600000.0,117000.0,117000.0,117000.0,,-23000.0,116000.0,-2547000.0,687000.0,347000.0,1024000.0,-512000.0,115000.0,600000.0,789000.0,100000.0,0.0,,-902000.0,6730000.0,,306000.0,306000.0,80000.0,5407000.0,192000.0,2000.0,2000.0,2000.0,2000.0,15666000.0,0.018894,296000.0,0.0,511000.0,513000.0,117000.0,,74000.0,,208000.0,-7000.0,5000.0,1000.0,724000.0,6000.0,1873000.0,,41000.0,41000.0,,,-59000.0,3787000.0,1491000.0,-168000.0,216000.0,,100000.0,15000.0,,702000.0,702000.0,15000.0,-33000.0,,,0.0,,,,,100000.0,585000.0,296000.0,296000.0,296000.0,296000.0,296000.0,342000.0,296000.0,0.0,-41000.0,-166000.0,-25000.0,-18000.0,-41000.0,-1000.0,-1000.0,6000.0,-1000.0,-7000.0,788000.0,,,56000.0,,1504000.0,920119.148936,209000.0,389000.0,1484000.0,971000.0,16161000.0,1000.0,1551000.0,3249000.0,1000.0,67000.0,,-1000.0,20000.0,25000.0,36000.0,6000.0,1638000.0,250000.0,629000.0,0.0,2158000.0,449000.0,470000.0,,14000.0,,0.0,-183000.0,-1000.0,-902000.0,2000.0,63000.0,63000.0,-33000.0,0.0,342000.0,0.0,17000.0,0.0,9000.0,5000.0,16161000.0,-991000.0,789000.0,788000.0,-366880.851064,174000.0,0.370213,429000.0,-192000.0,6953000.0,1491000.0,702000.0,789000.0,-513000.0,6164000.0,223000.0,757000.0,,,971000.0,455000.0,-991000.0,-991000.0,,,,1323000.0,362000.0
AGP.MI,2021-12-31,12M,EUR,1826238.0,490362.0,-16137.0,0.0,,12162.0,,16161000.0,0.073451,116869.0,,-64972.0,,600000.0,3927.0,3927.0,,3927.0,-791.0,-112942.0,-3115964.0,-179486.0,159238.0,93059.0,-3043944.0,-112942.0,600000.0,1976216.0,50000.0,,0.0,6649187.0,10919978.0,,1140213.0,1140213.0,323.0,9021919.0,573200.0,14419.0,14419.0,14419.0,2257.0,16161000.0,0.073451,1187041.0,,-5311883.0,-5297464.0,3927.0,,876611.0,129757.0,-1239658.0,,32389.0,46665.0,,28620.0,-4097786.0,,,,,,-69838.0,6903430.0,3182502.0,185133.0,,0.0,50000.0,72977.0,,66073.0,66073.0,72977.0,0.0,0.0,,2672.0,,-123.0,278.0,0.0,50000.0,1202359.0,1187041.0,1187041.0,1186763.0,1187041.0,1187041.0,1186763.0,1186763.0,-58331.0,-371352.0,250105.0,826611.0,72977.0,-371352.0,,,12483.0,-6641.0,753634.0,1929551.0,,,56507.0,,-5297464.0,1187041.0,-1174686.0,1214097.0,-5311883.0,2551401.0,16161000.0,,,4212537.0,46665.0,371352.0,,,424745.0,574618.0,686624.0,25948.0,1885123.0,,,0.0,3668537.0,,1759963.0,,25728.0,0.0,-58331.0,0.0,-6641.0,6649187.0,14419.0,78250.0,78250.0,0.0,,1299258.0,,250105.0,,10057000.0,32389.0,16161000.0,,1976216.0,1929551.0,0.0,573200.0,0.325689,1636813.0,-207181.0,11172294.0,2042289.0,1206286.0,1976093.0,7863284.0,9196201.0,252316.0,174282.0,,371352.0,2551401.0,1155675.0,,,51702.0,,6773673.0,1898059.0,
AGP.MI,2022-12-31,12M,EUR,1594810.0,3992559.0,-23296.0,5359509.0,-45499.0,155695.0,0.0,16613251.0,0.250819,3927.0,544077.0,-774586.0,,830663.0,1660614.0,1660614.0,,1660614.0,304428.0,1656688.0,-8164483.0,2586956.0,-231429.0,-3458795.0,-8963323.0,1656688.0,830663.0,11552872.0,5590171.0,,21000.0,7831039.0,23885133.0,,261782.0,1213567.0,0.0,12146719.0,1834314.0,62068.0,62068.0,87802.0,87802.0,16613251.0,0.250819,4166918.0,,6077449.0,6165251.0,1660615.0,36006431.0,5249765.0,0.0,-3657555.0,,82113.0,7522.0,4038058.0,755977.0,8040462.0,0.0,76987.0,76987.0,155486.0,155486.0,-56056.0,154009.0,11552872.0,-710108.0,,20000.0,5590171.0,915000.0,,604098.0,339512.0,915000.0,-1255406.0,20000.0,,189781.0,35069370.0,0.0,0.0,-40200.0,5590171.0,,4166918.0,4166918.0,4166918.0,4166918.0,4166918.0,4166917.0,4166918.0,-719355.0,-59298.0,104678.0,-340406.0,-340406.0,-59298.0,,,755977.0,-55231.0,0.0,11545350.0,172950.0,1061.0,49017.0,0.0,6165251.0,4166918.0,-2882969.0,2700408.0,5340054.0,15871501.0,16613251.0,,,6697760.0,7522.0,30179.0,1.0,42337.0,752797.0,1369020.0,440851.0,1119.0,16246168.0,,,0.0,4233460.0,1027804.0,6000462.0,0.0,162854.0,-40200.0,-719355.0,-20000.0,-55231.0,7831039.0,62068.0,71832.0,216416.0,-1255406.0,,4166918.0,,124678.0,0.0,139750000.0,82113.0,16613251.0,0.0,11552872.0,11545350.0,0.0,1833544.0,0.305567,1831783.0,-54167.0,24841583.0,11552872.0,1553079.0,11552872.0,10531447.0,13288711.0,956450.0,1141992.0,6092849.0,137797.0,15871501.0,2197799.0,0.0,0.0,710065.0,,154009.0,11738414.0,
AGP.MI,2023-12-31,12M,EUR,2332778.0,736883.0,,,-29230.0,,0.0,17443983.0,0.282026,1660615.0,530874.0,-198569.0,780775.0,865650.0,502486.0,502486.0,,502485.0,-74780.0,-1158129.0,-13533834.0,-985455.0,2512342.0,3285645.0,-8796082.0,-1158130.0,865650.0,17443985.0,1014645.0,,21000.0,6557420.0,35516114.0,123041.0,1805857.0,1928898.0,,17035730.0,1911677.0,170729.0,170729.0,133798.0,133798.0,17443983.0,0.282026,4919662.0,,7066334.0,7237063.0,502486.0,115027370.0,4228707.0,,-3931424.0,,,5013.0,766113.0,1016232.0,8918433.0,19534.0,195902.0,195902.0,59737.0,59737.0,-217044.0,1219608.0,21523928.0,-1653982.0,,1544223.0,1014645.0,,657734.0,2274086.0,2931820.0,,,1544223.0,11108.0,309299.0,113634636.0,,,0.0,1014645.0,3577457.0,4919662.0,4919662.0,4919662.0,4919662.0,4919662.0,4919662.0,4919662.0,0.0,-232517.0,-1455733.0,3214063.0,1669988.0,-232517.0,-1.0,,1016232.0,-198249.0,1544075.0,17438972.0,133781.0,290.0,61252.0,0.0,7020856.0,4764844.171655,-3732855.0,2031690.0,6886743.0,15475853.0,17443983.0,1.0,,,5013.0,186759.0,-1.0,42334.0,,900073.0,441844.0,155059.0,27476010.0,,-235741.0,0.0,6626910.0,2519463.0,6870432.0,0.0,-4314.0,0.0,0.0,-1544223.0,-198569.0,6557420.0,170729.0,49328.0,140752.0,,,4919662.0,,88490.0,320.0,,,17443983.0,216207.0,17443985.0,17438972.0,61389.171655,1950770.0,0.283937,3061664.0,-1911677.0,38215363.0,19718071.0,4860718.0,17443985.0,8589110.0,20771378.0,2699248.0,3735648.0,7102948.0,96352.0,15475853.0,3852288.0,216207.0,216207.0,688844.0,0.0,1219608.0,18480384.0,
