symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentProperties,InvestmentinFinancialAssets,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInvestments,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital
ECNL.MI,2022-12-31,3M,EUR,,,-507320000.0,19975000.0,-2057000.0,0.0,27912000.0,21074000.0,,,,110681000.0,,,28423000.0,,8224000.0,74922000.0,83146000.0,,162653000.0,,,30611000.0,754457000.0,,,333000.0,,128288000.0,12850000.0,272535000.0,285385000.0,,,544852000.0,,236775000.0,,,8985000.0,,,,,,,,,1018000.0,425000.0,,16976000.0,24982000.0,4914000.0,,,948000.0,0.0,98093000.0,,,,,,,,368531000.0,,,,,,,1181685.0,8015000.0,
ECNL.MI,2023-03-31,3M,EUR,113372000.0,35846000.0,,,,,,,49722000.0,122817000.0,128449000.0,,49722000.0,174127000.0,,424206000.0,,,,231945000.0,,15346000.0,36198000.0,,,242684000.0,174127000.0,,643000.0,,,,,,1591000.0,,1000.0,,243959000.0,137929000.0,,9855000.0,9064000.0,4975000.0,50037109.0,16060000.0,26757000.0,1000.0,20852000.0,1018000.0,428000.0,-1000.0,,,,5632000.0,116613000.0,,,,3291000.0,50037109.0,174127000.0,137929000.0,1167000.0,716306000.0,174127000.0,,174128000.0,542178000.0,292101000.0,310233000.0,3241000.0,7899000.0,,,192261000.0
ECNL.MI,2023-06-30,3M,EUR,105035000.0,27150000.0,-513588000.0,19975000.0,-1495000.0,,27148000.0,20967000.0,49722000.0,111001000.0,117482000.0,,49722000.0,149207000.0,38405000.0,379368000.0,8536000.0,84220000.0,92756000.0,225613000.0,142814000.0,15359000.0,36186000.0,28644000.0,757087000.0,217910000.0,496375000.0,327000.0,798000.0,127885000.0,12431000.0,262948000.0,275379000.0,,1226000.0,545780000.0,1000.0,236167000.0,243499000.0,113021000.0,,11326000.0,9232000.0,4866000.0,49940344.0,24000.0,1000.0,-1000.0,20827000.0,1018000.0,303000.0,7302000.0,18671000.0,17869000.0,6834000.0,6481000.0,128470000.0,1510000.0,0.0,75096000.0,105609000.0,51218794.0,149207000.0,113021000.0,8458000.0,672826000.0,412155000.0,368135000.0,149208000.0,523618000.0,293457000.0,298005000.0,4764000.0,,1278450.0,8612000.0,153755000.0
ECNL.MI,2023-09-30,3M,EUR,84118000.0,27844000.0,,,,0.0,,,49722000.0,121696000.0,128744000.0,,49722000.0,141131000.0,,370302000.0,,,,206706000.0,,15753000.0,36006000.0,,,196448000.0,141131000.0,,788000.0,,,,,,1187000.0,,1000.0,,242958000.0,105125000.0,,12193000.0,9042000.0,4773000.0,49940344.0,11528000.0,23668000.0,1000.0,20253000.0,1023000.0,2000.0,-2000.0,,,4901000.0,7048000.0,85498000.0,,,,-17068000.0,49940344.0,141131000.0,105125000.0,837000.0,663271000.0,141131000.0,,141132000.0,522139000.0,292970000.0,315433000.0,1380000.0,6466000.0,,,163596000.0
ECNL.MI,2023-12-31,3M,EUR,116006000.0,26206000.0,-529738000.0,19975000.0,-595000.0,0.0,26208000.0,34696000.0,49722000.0,157662000.0,163365000.0,157662000.0,49722000.0,125252000.0,26928000.0,395327000.0,9005000.0,93537000.0,102542000.0,241232000.0,120741000.0,15103000.0,34183000.0,26801000.0,781022000.0,189468000.0,501838000.0,321000.0,534000.0,129596000.0,25691000.0,283049000.0,308740000.0,,1710000.0,571937000.0,1000.0,218924000.0,251284000.0,91069000.0,5852000.0,18545000.0,13324000.0,5104000.0,49940344.0,154000.0,,,19080000.0,1023000.0,-1000.0,1000.0,15036000.0,26353000.0,4538000.0,5703000.0,134772000.0,692000.0,0.0,68727000.0,83003000.0,51218794.0,125252000.0,91069000.0,10904000.0,701216000.0,408301000.0,411282000.0,125253000.0,575963000.0,305889000.0,334731000.0,3730000.0,,1278450.0,8612000.0,154095000.0
ECNL.MI,2024-03-31,3M,EUR,107990000.0,30846000.0,,,,0.0,,,49722000.0,146004000.0,152513000.0,,49722000.0,125105000.0,,383085000.0,,1531000.0,1531000.0,227076000.0,,15437000.0,33396000.0,,,180633000.0,129597000.0,,583000.0,,,2961000.0,2961000.0,1113000.0,1704000.0,,1000.0,,245525000.0,91709000.0,,20136000.0,14111000.0,5088000.0,49940344.0,17159000.0,20247000.0,,17959000.0,,,-1000.0,,,,6509000.0,109358000.0,,,,-3104000.0,49940344.0,125105000.0,91709000.0,1934000.0,683838000.0,128066000.0,4492000.0,125106000.0,558732000.0,300753000.0,331656000.0,1368000.0,5363000.0,,,156009000.0
