symbol,asOfDate,periodType,currencyCode,AmortizationCashFlow,BeginningCashPosition,CapitalExpenditure,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockIssuance,CommonStockPayments,DeferredTax,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,InterestPaidCFO,InvestingCashFlow,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,OtherNonCashItems,RepaymentOfDebt,RepurchaseOfCapitalStock,TaxesRefundPaid
LDB.MI,2023-12-31,TTM,EUR,225442.0,2336371.0,-2484846.0,-175852.0,-303922.0,-120504.0,1041654.0,-658113.0,-280624.0,-193439.0,-303922.0,0.0,-252634.0,380206.0,1490400.0,1715842.0,2032449.0,-79311.0,152519.0,-13777.0,-131559.0,-2861976.0,0.0,1195748.0,1195748.0,-1312971.0,-453049.0,-252634.0,1159566.0,1178523.0,-448081.0,75919.0,-117223.0,-117223.0,362602.0,-453049.0,-2036765.0,899396.0,2637365.0,142928.0,-1312971.0,-252634.0,-243047.0
