,Performance 1 mese,Performance 6 mesi,Performance 1 anno,Codice Isin,Codice Alfanumerico,Super Sector
1,"+23,62%","+1016,97%","+678,31%",IT0005572778,JUVE,Viaggi E Tempo Libero
