,Performance 1 mese,Performance 6 mesi,Performance 1 anno,Codice Isin,Codice Alfanumerico,Super Sector
1,"-5,90%","+38,02%","+111,22%",IT0003856405,LDO,Prodotti E Servizi Industriali
