,Performance 1 mese,Performance 6 mesi,Performance 1 anno,Codice Isin,Codice Alfanumerico,Super Sector
1,"-2,80%","-11,46%","-16,01%",IT0004053440,DAL,Prodotti E Servizi Industriali
