,Performance 1 mese,Performance 6 mesi,Performance 1 anno,Codice Isin,Codice Alfanumerico,Super Sector
1,"+8,01%","+44,70%","+52,51%",IT0000070786,CIR,Prodotti E Servizi Industriali
