,Performance 1 mese,Performance 6 mesi,Performance 1 anno,Codice Isin,Codice Alfanumerico,Super Sector
1,"+2,10%","+25,26%","+22,73%",IT0005337958,PVN,Prodotti E Servizi Industriali
