,Performance 1 mese,Performance 6 mesi,Performance 1 anno,Codice Isin,Codice Alfanumerico,Super Sector
1,"-3,30%","-12,97%","+10,27%",IT0001268561,BEC,Prodotto E Servizi Per Consumatori
