,Performance 1 mese,Performance 6 mesi,Performance 1 anno,Codice Isin,Codice Alfanumerico,Super Sector
1,"-8,52%","+0,46%","-1,28%",IT0005383291,YACHT,Prodotto E Servizi Per Consumatori
