,Performance 1 mese,Performance 6 mesi,Performance 1 anno,Codice Isin,Codice Alfanumerico,Super Sector
1,"-5,92%","+9,82%","+14,68%",IT0005439085,TISG,Prodotto E Servizi Per Consumatori
