,Performance 1 mese,Performance 6 mesi,Performance 1 anno,Codice Isin,Codice Alfanumerico,Super Sector
1,"-5,02%","+33,92%","-7,85%",IT0005283640,SERI,Prodotti E Servizi Industriali
