,Performance 1 mese,Performance 6 mesi,Performance 1 anno,Codice Isin,Codice Alfanumerico,Super Sector
1,"-0,20%","+5,36%","+15,09%",IT0005388266,SCF,Prodotti E Servizi Industriali
