,Performance 1 mese,Performance 6 mesi,Performance 1 anno,Codice Isin,Codice Alfanumerico,Super Sector
1,"-20,23%","-17,39%","-22,01%",IT0005445280,ABT,Prodotto E Servizi Per Consumatori
