,Performance 1 mese,Performance 6 mesi,Performance 1 anno,Codice Isin,Codice Alfanumerico,Super Sector
1,"+8,98%","+56,10%","+71,88%",IT0004176001,PRY,Prodotti E Servizi Industriali
