,Performance 1 mese,Performance 6 mesi,Performance 1 anno,Codice Isin,Codice Alfanumerico,Super Sector
1,"-3,80%","-15,77%","-21,56%",IT0004171440,ZV,Prodotti E Servizi Industriali
