,Performance 1 mese,Performance 6 mesi,Performance 1 anno,Codice Isin,Codice Alfanumerico,Super Sector
1,"-0,44%","-13,36%","-17,75%",IT0004222102,BIA,Prodotto E Servizi Per Consumatori
