symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockIssuance,DeferredTax,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,InterestPaidCFO,InvestingCashFlow,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,OtherNonCashItems,ProvisionandWriteOffofAssets,RepaymentOfDebt,TaxesRefundPaid
TD.MI,2023-12-31,TTM,EUR,624994.0,-2318008.0,668213.0,809299.0,-173338.0,-901078.0,1071416.0,-249486.0,415726.0,809299.0,887757.0,-596311.0,2441228.0,2441228.0,1434293.0,926955.0,-117656.0,-790453.0,-2318008.0,887757.0,769855.0,769855.0,-469697.0,887757.0,-818461.0,-818461.0,-1792803.0,0.0,39198.0,300158.0,-525205.0,-260960.0,2200352.0,790453.0,176917.0,-469697.0,596311.0
