symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DerivativeProductLiabilities,FinancialAssets,FinishedGoods,FixedAssetsRevaluationReserve,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetPPE,NetTangibleAssets,NonCurrentDeferredAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
FOS.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,1489993.0,1489993.0,,,,,,,,,,,,,,,,,,,,,,,,,961079.0,,,,6034.0,892696.0,,-68.0,1127672.0,,,,,,35779.0,,,,,,,,,,,,,,,4963.0,,,,
FOS.MI,2020-12-31,12M,EUR,2611766.0,5988822.0,-756793.0,4443000.0,-36207.0,7228.0,1555375.0,7204066.0,7210100.0,7186039.0,18027.0,1555375.0,8401456.0,16219323.0,893274.0,893274.0,89802.0,7345918.0,21008.0,,405917.0,,1784323.0,5662173.0,6025029.0,1057535.0,405917.0,14068322.0,7228.0,14516.0,,4773592.0,4773592.0,14516.0,7500.0,47973.0,0.0,300741.0,2739283.0,,,7295.0,1347213.0,6210250.0,6034.0,1337326.0,3877850.0,299999.0,,1009562.0,1790327.0,6034.0,3309228.0,350280.0,89802.0,,2432022.0,6221500.0,8401456.0,2739283.0,734355.0,22203981.0,13175048.0,5666866.0,8401456.0,13802525.0,5984658.0,6456607.0,697462.0,,11250.0,29614.0,,8873405.0
FOS.MI,2021-12-31,12M,EUR,2862147.0,5843491.0,-880131.0,4791846.0,,7229.0,1590641.0,8146374.0,8153389.0,8123170.0,23204.0,1590641.0,9424954.0,17974520.0,,,96939.0,7190121.0,8022.0,0.0,378666.0,0.0,1544101.0,5733610.0,,1275771.0,378666.0,15845993.0,7229.0,116916.0,0.0,6421039.0,6421039.0,116916.0,7500.0,47973.0,21379.0,395639.0,3691344.0,317221.0,,14864.0,1457256.0,6220812.0,,1682016.0,4189509.0,,7208.0,1227798.0,2624667.0,7015.0,3690761.0,350276.0,0.0,0.0,3475670.0,6362562.0,9424954.0,3691344.0,877368.0,24545135.0,15845993.0,6421039.0,9446333.0,15098802.0,6570615.0,7908681.0,821406.0,,141750.0,470307.0,0.0,10784399.0
FOS.MI,2022-12-31,12M,EUR,4706506.0,10358057.0,-1028274.0,6100723.0,,18285.0,1709846.0,9667527.0,9673561.0,9645962.0,21565.0,1709846.0,12437692.0,24183388.0,2185575.0,2185575.0,151361.0,11940820.0,0.0,77843.0,618913.0,0.0,4248517.0,9395896.0,,1495767.0,976850.0,20597721.0,18285.0,118016.0,43837.0,8160029.0,8160029.0,161853.0,7500.0,85070.0,0.0,467492.0,3041796.0,331089.0,,38905.0,2050900.0,6756884.0,,2362816.0,5147379.0,982100.0,3346358.0,1410697.0,1705665.0,6034.0,9314962.0,422295.0,0.0,197869.0,4789908.0,6839384.0,12437692.0,3041796.0,1317894.0,34635846.0,20597721.0,8160029.0,12437692.0,22198154.0,10452458.0,10257334.0,1262098.0,,82500.0,284431.0,357937.0,12242568.0
FOS.MI,2023-12-31,12M,EUR,2903733.0,9440267.0,-1214907.0,6100723.0,,11344.0,1709846.0,9390358.0,9396392.0,9373385.0,16973.0,1709846.0,13553479.0,23006111.0,2046792.0,2046792.0,217565.0,11608599.0,,36552.0,580111.0,,3706217.0,9735460.0,,1786366.0,914233.0,21574725.0,11344.0,223016.0,44483.0,5974454.0,5974454.0,267499.0,7500.0,97740.0,0.0,571459.0,3818019.0,339304.0,,27707.0,2252427.0,6721634.0,,,6029243.0,,2566152.0,1688626.0,1664699.0,6034.0,6886872.0,428612.0,,,6015361.0,6839384.0,13553479.0,3818019.0,1372955.0,33967729.0,19527933.0,8021246.0,13553479.0,20414250.0,10961618.0,8805651.0,1416987.0,543563.0,117750.0,404026.0,334122.0,11397512.0
