symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CommonStockPayments,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendPaidCFO,DividendReceivedCFO,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FixedAssetsRevaluationReserve,FreeCashFlow,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
FOS.MI,2019-12-31,12M,EUR,,,,,,,,6221500.0,0.114261,,,,,,,,,,,,,,,,,,,,,,1489993.0,1489993.0,,,,,,,,,6221500.0,0.114261,,-276806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1439223.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,961079.0,,,,,,,,,,,6034.0,892696.0,,,-68.0,,1127672.0,,,,-1006.0,,,,35779.0,,,,,,,,,,,,-1439223.0,,,,,,896.0,,,,,,,,,,,,,,,,,,,,,,,4963.0,,,,,
FOS.MI,2020-12-31,12M,EUR,2611766.0,5988822.0,-756793.0,4443000.0,-36207.0,,7228.0,6210250.0,0.152047,4655297.0,-1653516.0,1555375.0,7204066.0,7210100.0,7186039.0,18027.0,1531.0,2548769.0,3066.0,1204462.0,-386771.0,-39125.0,783163.0,2548768.0,1555375.0,8401456.0,0.0,-29614.0,10749945.0,16219323.0,893274.0,893274.0,89802.0,7345918.0,245890.0,1285183.0,1285183.0,,,21008.0,6210250.0,0.152047,944252.0,,,1361254.0,2646437.0,7204066.0,15956821.0,,1488121.0,405917.0,,1573208.0,1784323.0,5662173.0,6025029.0,1057535.0,7422.0,171112.0,171112.0,,,-169997.0,405917.0,14068322.0,-2166077.0,7228.0,14516.0,,0.0,4887283.0,4773592.0,4773592.0,4887283.0,-3369548.0,14516.0,7500.0,47973.0,16611405.0,0.0,0.0,-512561.0,-29614.0,944252.0,944252.0,944252.0,944252.0,944252.0,944252.0,944252.0,-1527368.0,-171112.0,0.0,1517735.0,1517735.0,-171112.0,,1.0,300741.0,-126148.0,,2739283.0,,,7295.0,1347213.0,2645439.0,943460.192387,3226724.0,-1352717.0,1360139.0,10757367.0,6210250.0,1.0,6034.0,1337326.0,3877850.0,279512.0,299999.0,,,1009562.0,1790327.0,6034.0,-998.0,0.0,3309228.0,350280.0,89802.0,1190142.0,394731.0,-512561.0,-1527368.0,0.0,-126148.0,,10749945.0,1285183.0,,122660.0,-3369548.0,-29614.0,,2432022.0,,,0.0,,6221500.0,998.0,8401456.0,2739283.0,206.192387,245890.0,0.206606,734355.0,-301935.0,22203981.0,13175048.0,5666866.0,8401456.0,9397228.0,13802525.0,5984658.0,6456607.0,10757367.0,697462.0,998.0,998.0,,11250.0,29614.0,,8873405.0,0.0
FOS.MI,2021-12-31,12M,EUR,2862147.0,5843491.0,-880131.0,4791846.0,,1411857.0,7229.0,6220812.0,0.172005,7204066.0,-1679252.0,1590641.0,8146374.0,8153389.0,8123170.0,23204.0,11258.0,942308.0,15119.0,-107008.0,250381.0,-999155.0,-829405.0,942307.0,1590641.0,9424954.0,405112.0,-440693.0,10704514.0,17974520.0,,,96939.0,7190121.0,398256.0,1535195.0,1535195.0,1535195.0,123338.0,8022.0,6220812.0,0.172005,1070010.0,,0.0,1609038.0,3144233.0,8146374.0,21815769.0,0.0,731565.0,378666.0,0.0,313144.0,1544101.0,5733610.0,,1275771.0,4134092.0,140393.0,140393.0,3441.0,3441.0,-137442.0,378666.0,15845993.0,-1781654.0,7229.0,116916.0,0.0,405112.0,1525295.0,6421039.0,6421039.0,1525295.0,-758149.0,116916.0,7500.0,47973.0,23950126.0,21379.0,-379.0,0.0,-35581.0,1070010.0,1070010.0,1070389.0,1070010.0,1070010.0,1070010.0,1070389.0,-1456304.0,-136952.0,-102401.0,767146.0,767146.0,-136952.0,,-1.0,395639.0,-222948.0,0.0,3691344.0,317221.0,,14864.0,1457256.0,3212541.0,1119794.755208,1992396.0,2459697.0,1674395.0,14838606.0,6220812.0,1.0,,1682016.0,4189509.0,262074.0,,142799.0,7208.0,1227798.0,2624667.0,7015.0,-3441.0,0.0,3690761.0,350276.0,0.0,1468645.0,512781.0,0.0,-1456304.0,-102401.0,-222948.0,0.0,10704514.0,1535195.0,172135.0,172135.0,-758149.0,-440693.0,68308.0,3475670.0,,,,,6362562.0,-68308.0,9424954.0,3691344.0,-18523.244792,398256.0,0.271172,877368.0,-416335.0,24545135.0,15845993.0,6421039.0,9446333.0,13164211.0,15098802.0,6570615.0,7908681.0,14838606.0,821406.0,-68308.0,-68308.0,,141750.0,470307.0,0.0,10784399.0,0.0
FOS.MI,2022-12-31,12M,EUR,4706506.0,10358057.0,-1028274.0,6100723.0,,1354643.0,18285.0,6756884.0,0.19773,8146374.0,-2181030.0,1709846.0,9667527.0,9673561.0,9645962.0,21565.0,358047.0,1521154.0,78151.0,-734493.0,783510.0,-1897418.0,-1412203.0,1521154.0,1709846.0,12437692.0,1613958.0,0.0,12982168.0,24183388.0,2185575.0,2185575.0,151361.0,11940820.0,687009.0,1503392.0,1503392.0,1502785.0,148142.0,0.0,6756884.0,0.19773,1336039.0,,0.0,2170558.0,3673950.0,9667528.0,17435524.0,77843.0,3347182.0,618913.0,0.0,-278529.0,4248517.0,9395896.0,,1495767.0,5413744.0,147510.0,147510.0,2382.0,2382.0,-148333.0,976850.0,20597721.0,-3728529.0,18285.0,118016.0,43837.0,1613958.0,3106872.0,8160029.0,8160029.0,3106872.0,0.0,161853.0,7500.0,85070.0,18945927.0,0.0,0.0,-1543549.0,1613958.0,1336039.0,1336039.0,1336039.0,1336039.0,1336039.0,1336039.0,1336039.0,-2041404.0,-145128.0,-3950.0,1733224.0,3106872.0,-145128.0,,,467492.0,-139626.0,-1373648.0,3041796.0,331089.0,,38905.0,2050900.0,4262348.0,1724622.303768,1902501.0,2653965.0,2759779.0,18395912.0,6756884.0,,,2362816.0,5147379.0,148333.0,982100.0,290376.0,3346358.0,1410697.0,1705665.0,6034.0,,0.0,9314962.0,422295.0,0.0,2023048.0,826117.0,-1543549.0,-2041404.0,-3950.0,-139626.0,197869.0,12982168.0,1503392.0,356978.0,356978.0,0.0,0.0,564655.0,4789908.0,0.0,0.0,0.0,0.0,6839384.0,-588435.0,12437692.0,3041796.0,-199814.696232,687009.0,0.339591,1317894.0,-553931.0,34635846.0,20597721.0,8160029.0,12437692.0,15636133.0,22198154.0,10452458.0,10257334.0,18395912.0,1262098.0,-588398.0,-588398.0,,82500.0,284431.0,357937.0,12242568.0,23780.0
FOS.MI,2023-12-31,12M,EUR,2903733.0,9440267.0,-1214907.0,6100723.0,,1953141.0,11344.0,,,9667528.0,-2585757.0,1709846.0,9390358.0,9396392.0,9373385.0,16973.0,92575.0,-277170.0,-62617.0,-255051.0,-1802773.0,909575.0,-1118291.0,-277170.0,1709846.0,13553479.0,0.0,-119595.0,16291419.0,23006111.0,2046792.0,2046792.0,217565.0,11608599.0,824166.0,2142226.0,2142226.0,2142226.0,189085.0,,,,1265460.0,,,2303960.0,4446186.0,9390358.0,20619965.0,36552.0,-178615.0,580111.0,,150.0,3706217.0,9735460.0,,1786366.0,7052990.0,214333.0,214333.0,44434.0,44434.0,-169796.0,914233.0,21574725.0,-2684462.0,11344.0,223016.0,44483.0,0.0,2046372.0,5974454.0,5974454.0,2046372.0,,267499.0,7500.0,97740.0,22584690.0,0.0,0.0,0.0,-119595.0,1265460.0,1265460.0,1265460.0,1265460.0,1265460.0,1265460.0,1265460.0,-2292705.0,-169899.0,-98705.0,-59020.0,2046372.0,-169899.0,,,571459.0,-293052.0,-2105392.0,3818019.0,339304.0,,27707.0,2252427.0,5033051.0,1620860.638375,2585907.0,4206702.0,2846288.0,23344409.0,6721634.0,,,,6029243.0,169796.0,,157017.0,2566152.0,1688626.0,1664699.0,6034.0,,0.0,6886872.0,428612.0,,2089627.0,642521.0,0.0,-2292705.0,-98705.0,-293052.0,,16291419.0,2142226.0,598209.0,598209.0,,-119595.0,557963.0,6015361.0,,,,,6839384.0,-587548.0,13553479.0,3818019.0,-231464.361625,824166.0,0.394408,1372955.0,-779738.0,33967729.0,19527933.0,8021246.0,13553479.0,20498121.0,20414250.0,10961618.0,8805651.0,23344409.0,1416987.0,-586865.0,-586865.0,543563.0,117750.0,404026.0,334122.0,11397512.0,29585.0
