symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RestructuringAndMergernAcquisition,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
COSMO.MI,2023-06-30,TTM,EUR,,34676661.0,-0.095802,,,,34676661.0,-0.095802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COSMO.MI,2023-12-31,TTM,EUR,2718358.0,,,67193949.0,2825270.0,106912.0,,,-3231568.0,-3230847.0,-405577.0,4377518.0,948099.0,948099.0,13296.0,13296.0,702002.0,-3231568.0,-3231568.0,-3933571.0,-3231568.0,-3231568.0,-3933571.0,-934803.0,-934803.0,-197676.0,-3035874.314446,7412612.0,-3035094.0,71571467.0,982559.0,0.0,-4178946.0,67193949.0,2825269.0,207901.0,-207901.0,-12207.314446,-245375.0,0.058717,74606561.0,71571467.0,-207901.0,-207901.0,0.0
