symbol,asOfDate,periodType,currencyCode,AmortizationCashFlow,BeginningCashPosition,CapitalExpenditure,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockIssuance,DeferredTax,Depreciation,DepreciationAndAmortization,DividendReceivedCFO,EndCashPosition,FinancingCashFlow,FreeCashFlow,InterestPaidCFO,InvestingCashFlow,IssuanceOfCapitalStock,LongTermDebtPayments,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RepaymentOfDebt,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,TaxesRefundPaid
COSMO.MI,2023-12-31,TTM,EUR,2718358.0,6850720.0,-1910470.0,-111572.0,-1785500.0,-2600906.0,763984.0,-2588805.0,346636.0,-4190663.0,-1785500.0,0.0,-245375.0,106911.0,2825269.0,0.0,5065220.0,4740055.0,-7091501.0,-934804.0,-1344524.0,0.0,-326277.0,0.0,-3231568.0,-3933571.0,-1738088.0,503227.0,4168626.0,-326277.0,571429.0,-109663.0,4494903.0,-5181031.0,934804.0,207901.0,-1799697.0,0.0,-110773.0,-326277.0,61609.0,503227.0,1110.0,245375.0
