symbol,asOfDate,periodType,currencyCode,AmortizationCashFlow,BeginningCashPosition,CapitalExpenditure,CashDividendsPaid,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,InterestPaidCFF,InvestingCashFlow,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetBusinessPurchaseAndSale,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,OtherCashAdjustmentOutsideChangeinCash,OtherNonCashItems,ProvisionandWriteOffofAssets,RepaymentOfDebt,ShortTermDebtIssuance,ShortTermDebtPayments,TaxesRefundPaid
SHE.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,-401000.0,9024000.0,,,,-20000.0,,,,,,
SHE.MI,2020-12-31,12M,EUR,,6104000.0,-1194000.0,,10327000.0,2503000.0,-693000.0,521000.0,1260000.0,3591000.0,10327000.0,2271000.0,2271000.0,16430000.0,1247000.0,8852000.0,-195000.0,-966000.0,7500000.0,7500000.0,-2082000.0,228000.0,3926000.0,5307000.0,-733000.0,,5418000.0,5418000.0,-2491000.0,,-461000.0,,10046000.0,-1000.0,194000.0,230000.0,-2082000.0,,,-1483000.0
SHE.MI,2021-12-31,12M,EUR,,16430000.0,-2283000.0,-2575000.0,2638000.0,2748000.0,326000.0,2180000.0,-486000.0,4768000.0,2638000.0,2630000.0,2630000.0,19068000.0,-4408000.0,9588000.0,-212000.0,-4825000.0,91000.0,91000.0,-3617000.0,0.0,3925000.0,5703000.0,-1057000.0,,-3526000.0,-3526000.0,-487000.0,-2542000.0,-1226000.0,-3526000.0,11871000.0,,211000.0,292000.0,-3617000.0,91000.0,-3617000.0,-1627000.0
SHE.MI,2022-12-31,12M,EUR,1564000.0,19068000.0,-1467000.0,,-3302000.0,-2708000.0,-2620000.0,1439000.0,-2865000.0,-6754000.0,-3302000.0,1291000.0,2855000.0,15766000.0,-3068000.0,1064000.0,-234000.0,-2765000.0,287000.0,287000.0,-2406000.0,,5925000.0,8245000.0,-1040000.0,0.0,-2119000.0,-2119000.0,170000.0,-1298000.0,-427000.0,-2119000.0,2531000.0,,58000.0,116000.0,-2406000.0,287000.0,-2406000.0,-1678000.0
SHE.MI,2023-12-31,12M,EUR,,15766000.0,-5683000.0,-2000000.0,-14537000.0,-5461000.0,-2478000.0,-1515000.0,-361000.0,-9815000.0,-14537000.0,3971000.0,3971000.0,1229000.0,-3944000.0,-5084000.0,-313000.0,-11192000.0,0.0,0.0,-2000000.0,,5699000.0,8076000.0,-537000.0,-5000000.0,-2000000.0,-2000000.0,,-509000.0,-5146000.0,,599000.0,,313000.0,0.0,-2000000.0,,,-1865000.0
SHE.MI,2023-12-31,TTM,EUR,,15766000.0,-5683000.0,-2000000.0,-14537000.0,-5461000.0,-2478000.0,-1515000.0,-361000.0,-9815000.0,-14537000.0,3971000.0,3971000.0,1229000.0,-3944000.0,-5084000.0,-313000.0,-11192000.0,0.0,0.0,-2000000.0,,5699000.0,8076000.0,-537000.0,-5000000.0,-2000000.0,-2000000.0,,-509000.0,-5146000.0,-2000000.0,599000.0,,313000.0,0.0,-2000000.0,,-2000000.0,-1865000.0
