symbol,asOfDate,periodType,currencyCode,AmortizationCashFlow,BeginningCashPosition,CapitalExpenditure,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,DeferredTax,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,GainLossOnSaleOfPPE,InterestPaidCFO,InterestReceivedCFO,InvestingCashFlow,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetBusinessPurchaseAndSale,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPEPurchaseAndSale,OperatingCashFlow,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfPPE,RepaymentOfDebt,SaleOfBusiness,SaleOfPPE
SERI.MI,2023-12-31,TTM,EUR,7808000.0,24817000.0,-24523000.0,39635000.0,1396000.0,-15579000.0,90985000.0,-5938000.0,-5676000.0,65188000.0,39635000.0,-6154000.0,18963000.0,26771000.0,64452000.0,-11660000.0,51911000.0,14000.0,-9444000.0,2954000.0,-25139000.0,722000.0,722000.0,-11082000.0,0.0,-11971000.0,-12423000.0,-19379000.0,-10360000.0,-10360000.0,3996000.0,-616000.0,-5144000.0,76434000.0,9243000.0,285000.0,-19379000.0,-5144000.0,-11082000.0,0.0,0.0
