symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalExpenditureReported,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInvestments,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RetainedEarnings,SaleOfInvestment,ShareIssued,ShortTermDebtIssuance,ShortTermDebtPayments,SpecialIncomeCharges,StockBasedCompensation,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,WorkInProcess,WorkingCapital,WriteOff
IWB.MI,2019-12-31,12M,EUR,,,,879854.0,,,2496.0,,,,,,,,,,,,,,,,,,,,,-2896073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13026000.0,,,,4318000.0,-4875000.0,,,,,,,,,,,,,,,,,,-1759009.0,,,,,,,,,-1049325.0,,,,,,,,,,,,,,,,,,,2496.0,,505944.0,,,,,,,,,,,,,,,,0.0,-1759009.0,,-1049325.0,,,,,-25875000.0,,,0.0,,,-21000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWB.MI,2020-12-31,12M,EUR,56808562.0,30566837.0,-24727000.0,,-2490000.0,1534000.0,2496.0,7363773.0,1.927348,32653347.0,-4800703.0,-4800703.0,9909388.0,879854.0,33401735.0,33459161.0,-739809.0,33062000.0,340000.0,748388.0,-4486377.0,744552.0,10538491.0,-7520849.0,-1706480.0,748388.0,879854.0,,104520509.0,3466851.0,-1701455.0,1156000.0,172195651.0,93014395.0,1088147.0,10076000.0,11164147.0,74235709.0,3959744.0,3959744.0,3959744.0,3959744.0,7363773.0,1.927348,14192552.0,17912500.0,21872244.0,33401735.0,173337033.0,1356504.0,7316000.0,11033803.0,68308732.0,102313732.0,33057000.0,49467000.0,32115349.0,881000.0,881000.0,20000.0,20000.0,25470000.0,138403418.0,-16442622.0,2496.0,,3466851.0,17816780.0,,8821241.0,23806909.0,32628150.0,,-4323667.0,,260141.0,17315000.0,153166478.0,0.0,0.0,-11641919.0,1765396.0,481174.0,14192552.0,14192552.0,14192552.0,0.0,14192552.0,14192552.0,17031500.0,14192552.0,-3064227.0,-1170000.0,0.0,-1506887.0,-19323667.0,-1170000.0,1837804.0,,24740000.0,-1736476.0,17816780.0,2206777.0,1846158.0,9874128.0,621328.0,,23298022.0,15380669.805564,15834506.0,14010016.0,18105333.0,204311000.0,7363773.0,,362350.0,1434000.0,739278.0,34005000.0,,156109.0,223504.0,543.0,1537890.0,1365143.0,639000.0,17891000.0,610000.0,57426.0,,0.0,59543562.0,1653000.0,450000.0,17031500.0,13105000.0,1425778.0,-11641919.0,-3064227.0,,-1736476.0,2010000.0,172195651.0,3959744.0,717000.0,-19323667.0,-1701455.0,35940267.0,0.0,7402077.0,17816780.0,-15000000.0,-1425778.0,0.0,104520509.0,2206777.0,-237660.194436,2838948.0,0.166688,2096047.0,-5032145.0,222140508.0,128327418.0,43792297.0,104520509.0,186205667.0,117619999.0,129125890.0,43384290.0,18217548.0,309000.0,204311000.0,2096000.0,-1425778.0,-1425778.0,38304.0,16144000.0,18778686.0,1425778.0
IWB.MI,2021-12-31,12M,EUR,137367109.0,68143859.0,-76264000.0,,-4338000.0,,2859.0,8795985.0,1.652695,33401735.0,-6317769.0,-6317769.0,13279187.0,1046266.0,59103393.0,60216556.0,-4793595.0,58659000.0,444000.0,25701658.0,-14638428.0,-19261308.0,19556589.0,-633226.0,-14486102.0,25701658.0,1046266.0,,159954386.0,45924111.0,-52440.0,23000.0,268580011.0,216066270.0,2388122.0,32467000.0,34855122.0,183061231.0,6948102.0,6948102.0,6948102.0,6948102.0,8795985.0,1.652695,14537077.0,22181401.0,29129503.0,59103393.0,378853006.0,169794467.0,24342000.0,2270669.0,181085190.0,217069190.0,72482000.0,140431000.0,44646989.0,3211000.0,3211000.0,4000.0,4000.0,76277000.0,328147386.0,-152681247.0,0.0,2859.0,45924111.0,32542000.0,,10891065.0,135726000.0,146617065.0,,,2859.0,333891.0,54434000.0,365033377.0,0.0,0.0,-149226832.0,45871671.0,109089607.0,14537077.0,14537077.0,14537077.0,0.0,14537077.0,14537077.0,18970401.0,14537077.0,,-4184000.0,2863354.0,136917000.0,121000000.0,-4184000.0,-8200609.0,,64167000.0,,15917000.0,-57114804.0,1515513.0,9966431.0,1212286.0,2149000.0,30281995.0,15420235.186582,8588438.0,23251602.0,21395387.0,313227000.0,8795985.0,,1149639.0,605000.0,518220.0,35984000.0,,2205312.0,2327877.0,1294.0,2666610.0,1013998.0,976000.0,48131000.0,510000.0,1113163.0,,0.0,139675109.0,4848000.0,2367000.0,18970401.0,37843000.0,1152492.0,,,,,8192000.0,268580011.0,6948102.0,1001000.0,-16625000.0,-52440.0,46039212.0,2863354.0,8802077.0,32542000.0,-16625000.0,-1152492.0,0.0,159954386.0,-57114804.0,-269333.813418,4433324.0,0.233697,7402216.0,-6201767.0,501146584.0,295680386.0,181472187.0,159954386.0,291831613.0,341192198.0,285082439.0,158130967.0,22908581.0,977000.0,313227000.0,1332000.0,-1152492.0,-1152492.0,6092.0,43743000.0,33005039.0,1152492.0
IWB.MI,2022-12-31,12M,EUR,136717241.0,61599269.0,-86110000.0,,-3816000.0,,,9449302.0,1.18977,59103393.0,-9927840.0,-9927840.0,17049080.0,1124468.0,61049148.0,61723385.0,-879216.0,61008000.0,41000.0,1945755.0,-3009645.0,1816123.0,-17206508.0,17823645.0,-1362491.0,1945756.0,1124468.0,-879216.0,193680755.0,26316240.0,-1446020.0,1101000.0,342592515.0,234100647.0,3089661.0,38828000.0,41917661.0,190483902.0,9666058.0,9666058.0,9666058.0,9666058.0,9449302.0,1.18977,11242499.0,18436134.0,28102192.0,61049148.0,397740381.0,36292168.0,29963000.0,14511838.0,215968880.0,254989880.0,65416000.0,155951000.0,48061485.0,4741000.0,4741000.0,130000.0,130000.0,96359000.0,384901755.0,-58786090.0,0.0,5109.0,26316240.0,14157000.0,,13959419.0,152393000.0,166352419.0,,,5109.0,288172.0,55583000.0,241344654.0,-366135.0,209303.0,-48858251.0,24870220.0,130171852.0,11242499.0,11242499.0,11033195.0,0.0,11242499.0,11242499.0,13695134.0,11033196.0,,-5241000.0,0.0,888000.0,-13269000.0,-5241000.0,11413164.0,1.0,69841000.0,,14157000.0,-61309125.0,1951640.0,9434874.0,1443925.0,251000.0,28703178.0,11726670.657632,24439678.0,29654092.0,18407393.0,390654000.0,9449302.0,-1.0,4690756.0,779000.0,65947.0,39021000.0,,3473329.0,429732.0,-963.0,1408000.0,953660.0,52000.0,59069000.0,568000.0,674237.0,-202000.0,0.0,139627241.0,4985000.0,5667000.0,13695134.0,40198000.0,856646.0,-48858251.0,,0.0,,10105000.0,342592515.0,9666058.0,1138000.0,,-1446020.0,50235341.0,,9459983.0,14157000.0,,-600986.0,0.0,193680755.0,-61309125.0,-116814.342368,2661939.0,0.194371,3493237.0,-1888999.0,561316949.0,346073755.0,208270080.0,193314620.0,372246607.0,368002329.0,327217629.0,177518427.0,19212718.0,630000.0,390654000.0,2910000.0,-600986.0,-600986.0,10681.0,56291000.0,43616745.0,802986.0
IWB.MI,2023-12-31,12M,EUR,113789742.0,52129713.0,-91092000.0,,-4043000.0,,,9394724.0,1.735066,61049148.0,-7620793.0,-7620793.0,15214235.0,1124468.0,70900191.0,71424353.0,-944930.0,70878000.0,22000.0,9851042.0,22661239.0,1777430.0,-22927499.0,7868080.0,8850215.0,9851042.0,1124468.0,-944930.0,209699048.0,1688523.0,-984657.0,2209000.0,365273816.0,212091275.0,3106456.0,28805000.0,31911456.0,160675198.0,11964772.0,11964772.0,11964772.0,11964772.0,9394724.0,1.735066,16300463.0,26580074.0,38544846.0,70900191.0,332550271.0,-26029131.0,23924000.0,35880173.0,215968880.0,254743880.0,56173000.0,158380000.0,63853184.0,7006000.0,7006000.0,268000.0,268000.0,76171000.0,381841048.0,-7620793.0,0.0,5109.0,1688523.0,3000000.0,,12107779.0,143337000.0,155444779.0,,,5109.0,300637.0,57105000.0,178322300.0,-208671.0,-157461.0,0.0,703866.0,101241809.0,16300463.0,16300463.0,16457924.0,0.0,16300463.0,16300463.0,19574074.0,16457924.0,,-7723000.0,0.0,-13996000.0,-13496000.0,-7723000.0,-11792067.0,,67288000.0,,-500000.0,-45044832.0,2693710.0,9490667.0,1654245.0,235000.0,39591322.0,17180342.29727,43500966.0,37361878.0,26491306.0,429127000.0,9394724.0,1.0,6978104.0,1592000.0,789694.0,38775000.0,,3479355.0,,570.0,1926000.0,1180441.0,,58356000.0,670000.0,524162.0,-555000.0,0.0,118004742.0,5709000.0,3044000.0,19574074.0,40710000.0,1625917.0,0.0,,0.0,,8505000.0,365273816.0,11964772.0,1836000.0,-3500000.0,-984657.0,62504369.0,,9459983.0,3000000.0,-3500000.0,-1046476.0,0.0,209699048.0,-45044832.0,-166596.70273,3116150.0,0.159198,1674105.0,-1993366.0,537056473.0,353036048.0,187356235.0,209490377.0,402635694.0,327566096.0,324965699.0,166890898.0,27371721.0,985000.0,429127000.0,4215000.0,-1046476.0,-1046476.0,65259.0,43742000.0,51416077.0,1601476.0
