symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DerivativeProductLiabilities,DividendsPayable,FinancialAssets,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,HeldToMaturitySecurities,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,InvestmentsinSubsidiariesatCost,LandAndImprovements,LiabilitiesHeldforSaleNonCurrent,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RestrictedCash,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,WorkInProcess,WorkingCapital
SOL.MI,2019-12-31,12M,EUR,,,,,,0.0,,,,,,,,,,,,,,,,2161000.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,2000.0,2624000.0,,,,1000.0,,,,,,,,,,4147000.0,,,,,,,,,,,,,,2021000.0,,
SOL.MI,2020-12-31,12M,EUR,122222000.0,297949000.0,-1131792000.0,63335000.0,-21540000.0,,61000.0,180379000.0,36488000.0,47164000.0,269181000.0,275481000.0,268710000.0,471000.0,47164000.0,635674000.0,32442000.0,663365000.0,2216000.0,2216000.0,281004000.0,3509000.0,22000.0,563000.0,57700000.0,139868000.0,158474000.0,319489000.0,1686366000.0,343000.0,1095000.0,63302000.0,1043352000.0,1156000.0,,,,,24718000.0,,36488000.0,405462000.0,441950000.0,9433000.0,1076000.0,349322000.0,27174000.0,138497000.0,554573000.0,477200000.0,21695000.0,4261000.0,18536000.0,4367000.0,90700000.0,-1000.0,1857000.0,1000.0,18606000.0,2000.0,2000.0,9897000.0,1099505000.0,9135000.0,6300000.0,154265000.0,21607000.0,6278000.0,0.0,4105000.0,6300000.0,106364000.0,90700000.0,635674000.0,477200000.0,17156000.0,1414277000.0,1041136000.0,444166000.0,662848000.0,751429000.0,750912000.0,470425000.0,22124000.0,,1497000.0,382361000.0
SOL.MI,2021-12-31,12M,EUR,150290000.0,340023000.0,-1300748000.0,63335000.0,-25935000.0,,68000.0,206014000.0,34573000.0,47164000.0,139641000.0,139641000.0,139140000.0,501000.0,47164000.0,698257000.0,32129000.0,591835000.0,1643000.0,1643000.0,315398000.0,1135000.0,34000.0,1509000.0,59054000.0,170313000.0,193065000.0,365958000.0,1916077000.0,1443000.0,1009000.0,67303000.0,1041273000.0,1077000.0,4339000.0,2294000.0,5566000.0,506000.0,28534000.0,,34573000.0,341373000.0,375946000.0,12704000.0,3070000.0,437170000.0,23195000.0,203375000.0,615329000.0,505192000.0,21031000.0,7362000.0,18696000.0,4910000.0,90700000.0,1000.0,1000.0,1000.0,22752000.0,-1000.0,-1000.0,5930000.0,1212230000.0,15224000.0,6834000.0,175470000.0,24110000.0,10178000.0,0.0,6336000.0,6834000.0,90394000.0,90700000.0,698257000.0,505192000.0,21366000.0,1444448000.0,1039630000.0,377589000.0,721452000.0,722996000.0,852612000.0,407598000.0,19216000.0,,1913000.0,276437000.0
SOL.MI,2022-12-31,12M,EUR,175114000.0,431054000.0,-1412157000.0,63335000.0,-25543000.0,,73000.0,248644000.0,47732000.0,47164000.0,134642000.0,142203000.0,134011000.0,631000.0,47164000.0,820615000.0,26273000.0,727403000.0,6860000.0,6860000.0,370842000.0,0.0,73000.0,7771000.0,75670000.0,216811000.0,243361000.0,456597000.0,2106321000.0,5225000.0,611000.0,84143000.0,1214729000.0,684000.0,3461000.0,3219000.0,5921000.0,481000.0,29840000.0,,47732000.0,387254000.0,434986000.0,13082000.0,3309000.0,480973000.0,42016000.0,259472000.0,694164000.0,577254000.0,18557000.0,12163000.0,15143000.0,12372000.0,90700000.0,1000.0,-1000.0,-1000.0,26550000.0,1000.0,,4390000.0,1320591000.0,18589000.0,7561000.0,212129000.0,24902000.0,11555000.0,0.0,5652000.0,7561000.0,134397000.0,90700000.0,820615000.0,577254000.0,46188000.0,1718583000.0,1207869000.0,441846000.0,862631000.0,855952000.0,991179000.0,485110000.0,32552000.0,,2821000.0,356561000.0
SOL.MI,2023-12-31,12M,EUR,168367000.0,448454000.0,-1527776000.0,63335000.0,-26154000.0,,78000.0,270319000.0,53669000.0,47164000.0,205627000.0,216649000.0,205105000.0,522000.0,47164000.0,928611000.0,53619000.0,834353000.0,3190000.0,3190000.0,379459000.0,,436000.0,3892000.0,93416000.0,245628000.0,287637000.0,474608000.0,2282347000.0,3499000.0,818000.0,100804000.0,1406521000.0,896000.0,3716000.0,16285000.0,6435000.0,491000.0,41858000.0,,53669000.0,474720000.0,528389000.0,26926000.0,3847000.0,491859000.0,46515000.0,272283000.0,754571000.0,640974000.0,19211000.0,15104000.0,16917000.0,12354000.0,90700000.0,,,1000.0,42009000.0,1000.0,,8070000.0,1424692000.0,32843000.0,11022000.0,212325000.0,28879000.0,,0.0,4787000.0,,147053000.0,90700000.0,928611000.0,640974000.0,32104000.0,1940667000.0,1403331000.0,531579000.0,975126000.0,965541000.0,1106314000.0,586082000.0,35452000.0,,2601000.0,454894000.0
