symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CommonStockPayments,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancingCashFlow,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnSaleOfPPE,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsinSubsidiariesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInvestments,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkingCapital,WriteOff
FTC.MI,2019-12-31,12M,EUR,,,,,,,,12915000.0,0.020828,,,,,,133000.0,,,,,,,,,,,,,,,,,,,,,,,,,12915000.0,0.020828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,6000.0,,,,,,,,,34000.0,,,62000.0,,,98000.0,,,,,,,,,26000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTC.MI,2020-12-31,12M,EUR,628418.0,861222.0,,0.0,0.0,157878.0,,12915000.0,0.019497,133418.0,-558231.0,50000.0,135065.0,284865.0,135000.0,135065.0,174337.0,1647.0,0.0,-220841.0,565350.0,-486695.0,32151.0,1647.0,50000.0,2673493.0,1911701.0,0.0,940476.0,1834429.0,70017.0,70017.0,0.0,1685192.0,85702.0,165390.0,165390.0,165390.0,7512.0,12915000.0,0.019497,251803.0,0.0,343760.0,509150.0,0.0,135065.0,,2070454.0,0.0,-3877.0,0.0,9321.0,607353.0,861000.0,,638203.0,6430.0,6430.0,1.0,1.0,-6429.0,0.0,2871055.0,-2623161.0,,2062500.0,1911701.0,105041.0,127545.0,127545.0,105041.0,-8170.0,2062500.0,,2652.0,175.0,0.0,1911701.0,62497.0,251803.0,251803.0,251628.0,251803.0,251803.0,251628.0,251628.0,-558231.0,-6429.0,-2065251.0,158753.0,96871.0,-6429.0,158000.0,25545.0,321.0,61882.0,2066140.0,32534.0,22000.0,511157.0,253300.101936,554354.0,292441.0,345762.0,1578679.0,12915000.0,-134000.0,6000.0,334000.0,598032.0,2063000.0,8436.0,-1000.0,2000.0,33334.0,443736.0,,435502.0,149800.0,,0.0,1372999.0,10000.0,337330.0,0.0,0.0,-558231.0,-2065251.0,0.0,940476.0,165390.0,101950.0,-8170.0,0.0,,635088.0,0.0,0.0,0.0,321.0,12915000.0,-2007.0,2673493.0,2066140.0,-509.898064,85702.0,0.25406,252840.0,0.0,4551805.0,2801038.0,197562.0,2676145.0,1232917.0,1875660.0,2717376.0,190468.0,1578679.0,300845.0,-2007.0,-2007.0,30389.0,,149237.0,2007.0
FTC.MI,2021-12-31,12M,EUR,1016691.0,913387.0,-32080.0,3206500.0,-85991.0,695396.0,183129.0,12915000.0,0.037665,135065.0,-3654968.0,341500.0,3667912.0,3756134.0,,3667912.0,168817.0,3532847.0,0.0,-235716.0,388273.0,-137991.0,183383.0,3532847.0,341500.0,6650482.0,3490541.0,0.0,1709039.0,6669886.0,101769.0,101769.0,99336.0,3366618.0,2462.0,707886.0,707886.0,707886.0,12490.0,12915000.0,0.037665,486449.0,0.0,512676.0,1220562.0,0.0,3667912.0,26096000.0,3761603.0,0.0,-2191683.0,0.0,1696305.0,3508068.0,999378.0,103992.0,1617001.0,44752.0,44752.0,1.0,1.0,-44751.0,0.0,7126606.0,-1692041.0,183129.0,150000.0,3490541.0,271251.0,374355.0,374355.0,271251.0,0.0,150000.0,25830000.0,-18334.0,20987.0,0.0,3490541.0,,486449.0,486449.0,465462.0,486449.0,486449.0,465462.0,465462.0,-3596111.0,-44751.0,1962927.0,271062.0,271251.0,-44751.0,,71912.0,-58857.0,-189.0,3142414.0,50635.0,,1360536.0,625686.521452,1463285.0,964353.0,652648.0,3326040.0,12915000.0,,,,1811763.0,,130742.0,,,115723.0,1682835.0,103992.0,1267031.0,88222.0,,0.0,2852825.0,,467924.0,0.0,0.0,-3596111.0,0.0,-58857.0,1709039.0,707886.0,138083.0,0.0,0.0,,944063.0,0.0,0.0,1962927.0,0.0,12915000.0,-139974.0,6650482.0,3142414.0,-736.478548,2462.0,0.005262,633998.0,0.0,10432995.0,7024837.0,476124.0,6632148.0,2673392.0,3800847.0,3763109.0,434229.0,3326040.0,153299.0,-139974.0,-139974.0,9239.0,,3303268.0,139974.0
FTC.MI,2022-12-31,12M,EUR,1224418.0,1828270.0,-31376.0,3665810.0,-177602.0,0.0,291543.0,13332500.0,0.007732,3667912.0,-1284781.0,383250.0,1227402.0,1324624.0,,1227402.0,92443.0,-2440510.0,0.0,-1454839.0,207727.0,-1089163.0,-2243832.0,-2440510.0,383250.0,7289405.0,555318.0,0.0,3296158.0,5194489.0,102396.0,102396.0,99336.0,2241672.0,55512.0,,0.0,0.0,0.0,13332500.0,0.007732,103089.0,0.0,200617.0,200617.0,0.0,1227402.0,8453087.0,888798.0,0.0,-3211894.0,0.0,1689314.0,4765538.0,2005872.0,130599.0,942325.0,42016.0,42016.0,0.0,0.0,-42016.0,0.0,8100103.0,-1402195.0,291543.0,150000.0,555318.0,374736.0,708302.0,708302.0,374736.0,0.0,150000.0,9815400.0,0.0,0.0,0.0,555318.0,,103089.0,103089.0,103089.0,103089.0,103089.0,103089.0,103089.0,-1257470.0,-42016.0,-117414.0,333480.0,374736.0,-42016.0,,99223.0,-27311.0,-41256.0,2523867.0,105857.0,,303795.0,170153.626591,-1927113.0,638530.0,303795.0,4238483.0,13332500.0,,,,3076224.0,,144912.0,,,297981.0,217445.0,130599.0,555888.0,97222.0,282.0,0.0,1635270.0,,158601.0,0.0,0.0,-1257470.0,-117414.0,-27311.0,3296158.0,0.0,121391.0,0.0,0.0,0.0,103089.0,0.0,0.0,0.0,0.0,13332500.0,-103178.0,7289405.0,2523867.0,-36113.373409,55512.0,0.35001,1386371.0,0.0,10350793.0,7997707.0,810698.0,7289405.0,3934688.0,3061388.0,5156304.0,819716.0,4238483.0,193407.0,-103178.0,-103178.0,5557.0,,2952817.0,102896.0
FTC.MI,2023-12-31,12M,EUR,4019193.0,8516803.0,-54312.0,3665810.0,-241781.0,883128.0,,,,1227402.0,-216390.0,383250.0,231684.0,285736.0,,231684.0,84865.0,-995717.0,0.0,1104589.0,2794775.0,-6806002.0,-2821773.0,-995717.0,383250.0,7865780.0,92908.0,0.0,8130066.0,10972009.0,719666.0,719666.0,143447.0,7117698.0,395102.0,906064.0,906064.0,906064.0,22936.0,,,622264.0,0.0,1057598.0,1963662.0,0.0,231684.0,9438053.0,460519.0,0.0,-885873.0,0.0,1407778.0,4078829.0,8758584.0,150571.0,2743560.0,40232.0,40232.0,8787.0,8787.0,-31445.0,0.0,9148012.0,-786753.0,,257500.0,92908.0,0.0,562566.0,562566.0,0.0,-145630.0,257500.0,9607118.0,0.0,0.0,0.0,92908.0,1050548.0,622264.0,622264.0,622264.0,622264.0,622264.0,624237.0,622264.0,-196418.0,-31445.0,-570363.0,367611.0,-145630.0,-31445.0,,96259.0,-19972.0,513241.0,3786951.0,138776.0,,2071810.0,688411.882937,-669483.0,1586601.0,1156959.0,10873626.0,13265500.0,-1.0,,,2671051.0,,131299.0,,-29.0,198689.0,1137975.0,150571.0,768735.0,54052.0,365.0,0.0,5809500.0,,1017366.0,94114.0,0.0,-196418.0,-613533.0,-19972.0,8130066.0,906064.0,185544.0,-145630.0,0.0,1973.0,622264.0,0.0,0.0,43170.0,0.0,13332500.0,-108148.0,7865780.0,3786951.0,-42000.117063,395102.0,0.388358,1257288.0,0.0,15707484.0,8428346.0,1282232.0,7865780.0,9716667.0,7841704.0,4735475.0,724006.0,10873626.0,652332.0,-108148.0,-108148.0,22693.0,67000.0,3854311.0,105810.0
