symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestrictedCash,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
GVS.MI,2022-12-31,3M,EUR,,,-183769000.0,,-5218000.0,,,39000.0,,,,31470000.0,,,,,,,32000.0,,,,,,,,,,,20951000.0,,,,438238000.0,,,,,,,,,,,,,,,,,51738000.0,,246664000.0,,78162000.0,,,,,,,,-5950000.0,,,,,,26947000.0,,,,,,,151977000.0,,,,-2000.0,,355041000.0,,,,,,,,,,,,,,,,,,,,,,3064000.0,,,,,,,,,,-1000.0,248183000.0,1000.0,,,,,,,,,,-13000.0,,,,2723000.0,,0.0,-2000.0,,,,47104000.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000.0,,14029000.0,,
GVS.MI,2023-03-31,3M,EUR,44734000.0,71847000.0,,92770000.0,,4748000.0,4748000.0,,174550000.0,0.01,135169000.0,,-7604000.0,23694000.0,1750000.0,102132000.0,179851000.0,102132000.0,,-31989000.0,-8797000.0,94000.0,-12332000.0,82000.0,-21224000.0,-31988000.0,1750000.0,328326000.0,0.0,,46890000.0,388585000.0,7753000.0,,7753000.0,161641000.0,5458000.0,10206000.0,10206000.0,5458000.0,174550000.0,0.01,2544000.0,8171000.0,18377000.0,-1047000.0,102133000.0,1020961000.0,6910000.0,48437000.0,,-7757000.0,,486631000.0,,144155000.0,57335000.0,4713000.0,4713000.0,294000.0,294000.0,-3224000.0,,114702000.0,370072000.0,-80272000.0,3759000.0,75000000.0,,15941000.0,41746000.0,57687000.0,75000000.0,-21799000.0,9163000.0,,1071737000.0,43000.0,-4000.0,0.0,0.0,,2544000.0,2544000.0,2548000.0,2544000.0,2544000.0,3458000.0,2548000.0,-1554000.0,-4575000.0,-72720000.0,53201000.0,53201000.0,-4575000.0,146000.0,,144155000.0,-5998000.0,-158305000.0,3648000.0,42375000.0,4593000.0,,19224000.0,3168239.0,-153000.0,44420000.0,12915000.0,104225000.0,174550000.0,-1000.0,,-1000.0,,,9151000.0,1695000.0,,,444000.0,23667000.0,144155000.0,16432000.0,77719000.0,41000.0,0.0,73815000.0,,,3458000.0,,0.0,-1554000.0,-75000000.0,-6050000.0,,46890000.0,10206000.0,1008000.0,1008000.0,-21799000.0,0.0,,462000.0,178054000.0,2280000.0,52000.0,175000000.0,-847000.0,328326000.0,-158305000.0,-222761.0,910000.0,0.263,5753000.0,-1784000.0,1035383000.0,370072000.0,65440000.0,328369000.0,91310000.0,707014000.0,646798000.0,545373000.0,12069000.0,156000.0,104225000.0,5414000.0,-847000.0,-847000.0,450000.0,2447000.0,,226944000.0,344000.0
GVS.MI,2023-06-30,3M,EUR,46183000.0,70549000.0,-193105000.0,92770000.0,-5455000.0,4809000.0,4809000.0,52000.0,,,102133000.0,13885000.0,-4980000.0,22612000.0,1750000.0,132406000.0,135349000.0,132388000.0,18000.0,30051000.0,9215000.0,-49000.0,1634000.0,1589000.0,12660000.0,30050000.0,1750000.0,331513000.0,0.0,23771000.0,52105000.0,392707000.0,7789000.0,94628000.0,102417000.0,203042000.0,6388000.0,11197000.0,11197000.0,6388000.0,,,4787000.0,11762000.0,22959000.0,223000.0,132406000.0,852958136.0,7673000.0,-11245000.0,39505000.0,29430000.0,244207000.0,481175000.0,76004000.0,334467000.0,57959000.0,5255000.0,5255000.0,950000.0,950000.0,-5558000.0,-6580000.0,103203000.0,853825000.0,6885000.0,52000.0,936000.0,26163000.0,14823000.0,427684000.0,442507000.0,936000.0,-5494000.0,9931000.0,152388000.0,967369136.0,39000.0,-1000.0,0.0,0.0,389906000.0,4787000.0,4787000.0,4788000.0,4787000.0,4787000.0,6507000.0,4788000.0,-1506000.0,-4535000.0,11613000.0,-4558000.0,-4558000.0,-4535000.0,463000.0,,141362000.0,-3222000.0,-149662000.0,7213000.0,45557000.0,2980000.0,3157000.0,22750000.0,4633213.001383,34410000.0,46325000.0,11634000.0,110064000.0,174773105.0,0.0,,1000.0,236968000.0,1000.0,8293000.0,1694000.0,,,1653000.0,34407000.0,118260000.0,5460000.0,2943000.0,,0.0,88655000.0,5177000.0,1215000.0,6507000.0,0.0,0.0,-1506000.0,-7500000.0,-3474000.0,55302000.0,52105000.0,11197000.0,820000.0,820000.0,-5494000.0,0.0,63136000.0,,179147000.0,19113000.0,252000.0,175000000.0,209000.0,331513000.0,-149662000.0,55213.001383,1719000.0,0.264177,13610000.0,-2877000.0,1035569000.0,759197000.0,544924000.0,331552000.0,98430000.0,704017000.0,642863000.0,500975000.0,-12045262.0,230000.0,110064000.0,8065000.0,209000.0,209000.0,226895.0,2447000.0,14975000.0,189665000.0,135000.0
GVS.MI,2023-09-30,3M,EUR,34772000.0,60172000.0,,92770000.0,,4929000.0,4929000.0,,,,132406000.0,,-9488000.0,20242000.0,1750000.0,114970000.0,181718000.0,114970000.0,,-16703000.0,4505000.0,1805000.0,-12467000.0,12835000.0,6678000.0,-16703000.0,1750000.0,341822000.0,,,47262000.0,361420000.0,6591000.0,,6591000.0,194774000.0,5894000.0,10823000.0,10823000.0,5894000.0,,,8494000.0,16850000.0,27673000.0,-734000.0,114970000.0,1304413297.0,6521000.0,-30140000.0,,12841000.0,,484253000.0,,144644000.0,54170000.0,5762000.0,5762000.0,795000.0,795000.0,-2518000.0,,98723000.0,366192000.0,-8892000.0,3764000.0,27000.0,,13651000.0,24370000.0,38021000.0,27000.0,,9962000.0,,894838297.0,33000.0,-1000.0,0.0,-58000.0,,8494000.0,8494000.0,8495000.0,8494000.0,8494000.0,11088000.0,8495000.0,-1579000.0,-5148000.0,362000.0,27320000.0,27320000.0,-5148000.0,-52076000.0,,144644000.0,-7674000.0,-142431000.0,4361000.0,40996000.0,3149000.0,,29278000.0,9723660.443723,22329000.0,41969000.0,12201000.0,101432000.0,174761872.0,,,,,,1159000.0,2995000.0,,,1931000.0,42212000.0,144644000.0,13303000.0,66748000.0,27000.0,0.0,83728000.0,,,11088000.0,,0.0,-1579000.0,-525000.0,-7909000.0,,47262000.0,10823000.0,160000.0,160000.0,,,,,187281000.0,887000.0,235000.0,175000000.0,-1605000.0,341822000.0,-142431000.0,-375339.556277,2593000.0,0.233856,7504000.0,-3680000.0,1007958000.0,366192000.0,44612000.0,341855000.0,89231000.0,666103000.0,646538000.0,471329000.0,34377262.0,181000.0,101432000.0,6744000.0,-1605000.0,-1605000.0,238128.0,2505000.0,,166646000.0,154000.0
GVS.MI,2023-12-31,3M,EUR,38452000.0,54114000.0,-197550000.0,92770000.0,-4086000.0,5030000.0,5030000.0,29000.0,,,114970000.0,29436000.0,-6104000.0,20548000.0,1750000.0,191473000.0,193790000.0,191454000.0,19000.0,78471000.0,9714000.0,1943000.0,5771000.0,4644000.0,17365000.0,78471000.0,1750000.0,334451000.0,,24329000.0,54719000.0,354083000.0,7384000.0,126071000.0,133455000.0,212370000.0,6869000.0,11899000.0,11899000.0,6869000.0,,,-2178000.0,2983000.0,14882000.0,-1968000.0,191473000.0,837191436.0,4829000.0,-21965000.0,37105000.0,38879000.0,242759000.0,471701000.0,58200000.0,340641000.0,57656000.0,5717000.0,5717000.0,1300000.0,1300000.0,-6613000.0,-6474000.0,84808000.0,836535000.0,55453000.0,29000.0,-963000.0,26528000.0,13164000.0,376013000.0,389177000.0,-963000.0,,8529000.0,160148000.0,974297436.0,27000.0,11000.0,-1098000.0,-4000.0,310611000.0,-2178000.0,-2178000.0,-2189000.0,-2178000.0,-2178000.0,-2734000.0,-2189000.0,-2223000.0,-4808000.0,62835000.0,-69838000.0,-69838000.0,-4808000.0,56980000.0,2000.0,143091000.0,-4063000.0,-137250000.0,2852000.0,35447000.0,3120000.0,3082000.0,15072000.0,-2025874.908559,44983000.0,43811000.0,13845000.0,112375000.0,174758858.0,,-1000.0,,228942000.0,,15477000.0,3037000.0,2000.0,13000.0,699000.0,22122000.0,100200000.0,3203000.0,2317000.0,-229000.0,0.0,71585000.0,,2295000.0,-2734000.0,0.0,-1098000.0,-2223000.0,-13576000.0,-3881000.0,43455000.0,54719000.0,11899000.0,-502000.0,-502000.0,,,,458000.0,184634000.0,76411000.0,-182000.0,175000000.0,-190000.0,334451000.0,-137250000.0,-37874.908559,-545000.0,0.199342,15705000.0,-2167000.0,983123000.0,710464000.0,522632000.0,334478000.0,98530000.0,648645000.0,629041000.0,436275000.0,13635000.0,391000.0,112375000.0,11011000.0,-190000.0,-190000.0,241142.0,2524000.0,10722000.0,141713000.0,-39000.0
GVS.MI,2024-03-31,3M,EUR,44417000.0,62447000.0,,92770000.0,,4898000.0,4898000.0,,174758858.0,0.05,191473000.0,,-9440000.0,23406000.0,1750000.0,96240000.0,174311000.0,96240000.0,,-95817000.0,-68000.0,-1127000.0,4875000.0,-8383000.0,-4844000.0,-95817000.0,1750000.0,347099000.0,-36000.0,,45979000.0,347593000.0,8404000.0,18700000.0,27104000.0,220296000.0,6063000.0,10961000.0,10961000.0,6063000.0,174758858.0,0.05,9436000.0,18064000.0,29025000.0,585000.0,96240000.0,1342948090.0,3996000.0,-26872000.0,,6691000.0,,473928000.0,,150548000.0,58281000.0,5567000.0,5567000.0,963000.0,963000.0,-2484000.0,,85805000.0,390925000.0,-85076000.0,3568000.0,0.0,,15002000.0,25126000.0,40128000.0,0.0,-23095000.0,8048000.0,,1057291090.0,33000.0,-7000.0,,-36000.0,,9436000.0,9436000.0,9443000.0,9436000.0,9436000.0,12497000.0,9443000.0,-1896000.0,-4747000.0,-75679000.0,-23095000.0,-23095000.0,-4747000.0,964000.0,,150548000.0,-7501000.0,-126829000.0,4137000.0,36606000.0,3227000.0,,29618000.0,9884308.0,16131000.0,44558000.0,13723000.0,104260000.0,174758858.0,-1000.0,,,,,1751000.0,2787000.0,1000.0,,804000.0,28354000.0,150548000.0,17199000.0,78071000.0,-152000.0,0.0,80087000.0,,,12497000.0,,,-1896000.0,-75679000.0,-7544000.0,,45979000.0,10961000.0,539000.0,539000.0,-23095000.0,-36000.0,,554000.0,193976000.0,0.0,43000.0,174758858.0,-593000.0,347099000.0,-126829000.0,-144692.0,3054000.0,0.244,7831000.0,-4207000.0,986556000.0,372225000.0,67232000.0,347132000.0,90537000.0,639424000.0,638964000.0,419128000.0,13130000.0,143000.0,104260000.0,7316000.0,-593000.0,-593000.0,,2590000.0,,127297000.0,191000.0
