symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockIssuance,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,InterestPaidCFO,InvestingCashFlow,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebtIssuance,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,SaleOfInvestment,SaleOfPPE,TaxesRefundPaid
AMB.MI,2023-12-31,TTM,EUR,271945.0,-3125.0,-97497.0,236433.0,-121935.0,-23596.0,-39442.0,48335.0,-97497.0,362.0,31120.0,31120.0,174448.0,159584.0,-350641.0,-48118.0,93560.0,362.0,137148.0,137148.0,362.0,-291649.0,-328881.0,5558.0,159222.0,137148.0,88002.0,22074.0,-350641.0,5558.0,88002.0,20121.0
