symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AllowanceForDoubtfulAccountsReceivable,Amortization,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalExpenditureReported,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CommonStockPayments,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FreeCashFlow,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InvestedCapital,InvestingCashFlow,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PrepaidAssets,PretaxIncome,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RetainedEarnings,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasuryStock,WorkingCapital
IE.MI,2019-12-31,12M,EUR,,,,,,,,,-57070380.0,,,,,7951856.0,,,,,,,,16262561.0,,,,,,,,,,,,,,,,,,,,,,22000.0,,,,,,,,,,,,,,,153000.0,16262561.0,,,,,,,,300000.0,,,,-170482.0,16262561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-225.0,143.0,,,,106.0,,,,,,163000.0,,,,,,,-170482.0,-57070380.0,,,,45000.0,,,,,79000.0,22000.0,,,,,,,,,,,,,,,,,,,,,,,,,
IE.MI,2020-12-31,12M,EUR,25289000.0,16787000.0,-122000.0,90346000.0,22496000.0,0.87,7952000.0,-84031000.0,,,1401000.0,3513000.0,7861000.0,,-4439000.0,-27711000.0,-7609000.0,-35320000.0,-4439000.0,1401000.0,67041000.0,,,6306000.0,52736000.0,,5341000.0,5341000.0,44335000.0,-1884000.0,90406000.0,90406000.0,90394000.0,48000.0,22496000.0,0.81,19498000.0,21661000.0,112067000.0,3513000.0,142743530.0,15158000.0,-15249000.0,41000.0,75000.0,68490000.0,16909000.0,214000.0,100083000.0,12000.0,279000.0,279000.0,3000.0,3000.0,-832000.0,90461000.0,-88379000.0,18000.0,5686412.0,,21665000.0,,18079000.0,18079000.0,21665000.0,-6507000.0,18000.0,300000.0,137963449.0,0.0,,-944756.0,,19907000.0,215000.0,19498000.0,19498000.0,19498000.0,19498000.0,19498000.0,21382000.0,19498000.0,-84031000.0,-441000.0,-4348000.0,15158000.0,15158000.0,-441000.0,214000.0,-1449000.0,6289000.0,117000.0,181000.0,,112079000.0,19508942.662052,68782000.0,78030000.0,22053000.0,106389000.0,35016104.0,1.0,3300000.0,1000.0,68415000.0,432000.0,2334000.0,170.0,-14094000.0,293000.0,214000.0,2894000.0,4348000.0,,0.0,27207000.0,109000.0,173000.0,21382000.0,,-944756.0,-84031000.0,-4348000.0,6306000.0,90406000.0,68000.0,68000.0,-6507000.0,,48679000.0,82000.0,41000.0,35016104.0,-12000.0,67041000.0,-1449000.0,-1057.337948,1884000.0,0.088111,21721000.0,-5728000.0,130082000.0,85120000.0,23420000.0,67041000.0,84336000.0,63041000.0,77345000.0,18706000.0,22040000.0,165000.0,106389000.0,1625000.0,-12000.0,-12000.0,,8401000.0
IE.MI,2021-12-31,12M,EUR,22257000.0,18759000.0,-132000.0,114683000.0,24016000.0,0.77,3513000.0,-115997000.0,,0.0,1401000.0,3246000.0,13174000.0,,-267000.0,2259000.0,-31033000.0,-28774000.0,-267000.0,1401000.0,85579000.0,,0.0,10103000.0,68152000.0,0.0,11646000.0,11646000.0,60848000.0,1934000.0,114771000.0,114771000.0,114762000.0,79000.0,24016000.0,0.77,18428000.0,21218000.0,135989000.0,3246000.0,107602548.0,20686000.0,-13384000.0,89000.0,75000.0,100662000.0,18891000.0,505000.0,127366000.0,9000.0,856000.0,856000.0,3000.0,3000.0,-1023000.0,130057000.0,-123566000.0,18000.0,,,31129000.0,0.0,32832000.0,32832000.0,31129000.0,-10443000.0,18000.0,300000.0,90341548.0,0.0,0.0,0.0,0.0,41232000.0,0.0,18428000.0,18428000.0,18428000.0,18428000.0,18428000.0,18428000.0,18428000.0,-115997000.0,-1785000.0,-7569000.0,20686000.0,20686000.0,-1785000.0,505000.0,-15083000.0,8958000.0,109000.0,308000.0,0.0,135998000.0,18436145.17238,102613000.0,103854000.0,23512000.0,137469000.0,35016104.0,,11682000.0,-1000.0,100587000.0,1777000.0,68000.0,,-14328000.0,559000.0,505000.0,1709000.0,9928000.0,,0.0,24097000.0,60000.0,2580000.0,20362000.0,0.0,0.0,-115997000.0,-7569000.0,10103000.0,114771000.0,555000.0,555000.0,-10443000.0,0.0,47671000.0,781000.0,870000.0,35016104.0,-9000.0,85579000.0,-15083000.0,-854.82762,1934000.0,0.094981,20248000.0,-4560000.0,180084000.0,118411000.0,44478000.0,85579000.0,113957000.0,94505000.0,111932000.0,33657000.0,23502000.0,932000.0,137469000.0,1281000.0,-9000.0,-9000.0,0.0,7304000.0
IE.MI,2022-12-31,12M,EUR,13957000.0,31693000.0,-201000.0,116985000.0,24272000.0,0.15,3246000.0,-76016000.0,,2713000.0,1410000.0,12462000.0,22476000.0,,9216000.0,-20104000.0,-19814000.0,-39918000.0,9216000.0,1410000.0,89278000.0,,-232000.0,25205000.0,100882000.0,615000.0,28754000.0,29369000.0,73607000.0,1014000.0,119715000.0,119715000.0,117600000.0,615000.0,24272000.0,0.15,3476000.0,5646000.0,125361000.0,12462000.0,77237235.0,8132000.0,8043000.0,,1180000.0,74793000.0,31894000.0,3562000.0,117224000.0,2265000.0,1108000.0,1108000.0,127000.0,127000.0,-3080000.0,142793000.0,-82975000.0,73000.0,73000.0,,18902000.0,2098000.0,24761000.0,26859000.0,18902000.0,-10258000.0,73000.0,,41960235.0,92000.0,-48000.0,-674000.0,-232000.0,41053000.0,1700000.0,3476000.0,3476000.0,3524000.0,3476000.0,3476000.0,3524000.0,3524000.0,-76016000.0,-2533000.0,-6959000.0,8644000.0,8644000.0,-2533000.0,3562000.0,14485000.0,8190000.0,112000.0,310000.0,,128619000.0,6006011.458792,84059000.0,105209000.0,12015000.0,142429000.0,35260702.0,,-1000.0,19859000.0,73613000.0,3551000.0,36000.0,,-17929000.0,869000.0,3562000.0,20349000.0,10014000.0,,0.0,17490000.0,2000.0,889000.0,4538000.0,-300000.0,-674000.0,,-6959000.0,25205000.0,119715000.0,,509000.0,-10258000.0,-232000.0,32891000.0,,,35260702.0,-2265000.0,89278000.0,14485000.0,-727988.541208,1014000.0,0.223446,25476000.0,-2110000.0,190258000.0,114039000.0,56228000.0,89370000.0,130414000.0,100888000.0,89376000.0,27281000.0,9750000.0,1552000.0,142429000.0,2664000.0,-3258000.0,-3258000.0,232000.0,27275000.0
IE.MI,2023-12-31,12M,EUR,14592000.0,29200000.0,-3995000.0,130452000.0,24261000.0,0.2,12462000.0,-123874000.0,,2359000.0,1410000.0,2793000.0,6617000.0,,-9669000.0,-8561000.0,-25551000.0,-34112000.0,-9669000.0,1410000.0,93584000.0,,-4000.0,21502000.0,109528000.0,658000.0,24514000.0,25172000.0,74794000.0,2675000.0,131581000.0,131581000.0,131360000.0,908000.0,24261000.0,0.2,4749000.0,11059000.0,142640000.0,2793000.0,81484417.0,10568000.0,-18657000.0,,1180000.0,81616000.0,33195000.0,3359000.0,121593000.0,4016000.0,3635000.0,3635000.0,886000.0,886000.0,-2741000.0,150705000.0,-125454000.0,551000.0,,,33985000.0,1701000.0,32607000.0,34308000.0,33985000.0,-22560000.0,551000.0,,31029417.0,40000.0,0.0,,-4000.0,54328000.0,175000.0,4749000.0,4749000.0,4749000.0,4749000.0,4749000.0,4749000.0,4749000.0,-123874000.0,-3439000.0,-1580000.0,11425000.0,11425000.0,-3439000.0,3359000.0,11968000.0,6480000.0,110000.0,435000.0,,146516000.0,7228407.866379,105217000.0,107140000.0,14453000.0,143095000.0,35260702.0,,,,80436000.0,3299000.0,36000.0,,-28867000.0,1135000.0,3359000.0,25951000.0,3824000.0,,0.0,16430000.0,145000.0,1729000.0,7424000.0,0.0,,,-1580000.0,21502000.0,131581000.0,,495000.0,-22560000.0,-4000.0,33399000.0,,,35260702.0,-4016000.0,93584000.0,11968000.0,-1396592.133621,2675000.0,0.360318,46031000.0,-93000.0,203271000.0,126191000.0,59480000.0,93624000.0,128642000.0,109647000.0,93743000.0,34853000.0,10437000.0,690000.0,143095000.0,703000.0,-3876000.0,-3876000.0,236000.0,34734000.0
