symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,CapitalExpenditureReported,ChangeInCashSupplementalAsReported,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockIssuance,CommonStockPayments,DeferredTax,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,InterestPaidCFO,InvestingCashFlow,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,OperatingCashFlow,OtherCashAdjustmentOutsideChangeinCash,OtherNonCashItems,PensionAndEmployeeBenefitExpense,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,RepaymentOfDebt,RepurchaseOfCapitalStock,TaxesRefundPaid
IE.MI,2019-12-31,12M,EUR,,,-57070380.0,,,,,,16262561.0,,,,,,,,,,16262561.0,,,,-170482.0,16262561.0,,,,,,,,,1.0,,,,-170482.0,-57070380.0,,,,
IE.MI,2020-12-31,12M,EUR,7952000.0,-84031000.0,,-4439000.0,-27711000.0,-7609000.0,-35320000.0,-4439000.0,,,-1884000.0,90406000.0,90406000.0,3513000.0,15158000.0,-15249000.0,-832000.0,-88379000.0,,21665000.0,21665000.0,-6507000.0,-944756.0,,215000.0,19498000.0,21382000.0,-84031000.0,-4348000.0,15158000.0,15158000.0,68782000.0,1.0,432000.0,109000.0,,-944756.0,-84031000.0,-4348000.0,-6507000.0,,-5728000.0
IE.MI,2021-12-31,12M,EUR,3513000.0,-115997000.0,,-267000.0,2259000.0,-31033000.0,-28774000.0,-267000.0,,0.0,1934000.0,114771000.0,114771000.0,3246000.0,20686000.0,-13384000.0,-1023000.0,-123566000.0,,31129000.0,31129000.0,-10443000.0,0.0,0.0,0.0,18428000.0,18428000.0,-115997000.0,-7569000.0,20686000.0,20686000.0,102613000.0,,1777000.0,60000.0,0.0,0.0,-115997000.0,-7569000.0,-10443000.0,0.0,-4560000.0
IE.MI,2022-12-31,12M,EUR,3246000.0,-76016000.0,,9216000.0,-20104000.0,-19814000.0,-39918000.0,9216000.0,,-232000.0,1014000.0,119715000.0,119715000.0,12462000.0,8132000.0,8043000.0,-3080000.0,-82975000.0,,18902000.0,18902000.0,-10258000.0,-674000.0,-232000.0,1700000.0,3476000.0,3524000.0,-76016000.0,-6959000.0,8644000.0,8644000.0,84059000.0,,3551000.0,2000.0,-300000.0,-674000.0,,-6959000.0,-10258000.0,-232000.0,-2110000.0
IE.MI,2023-12-31,12M,EUR,12462000.0,-123874000.0,,-9669000.0,-8561000.0,-25551000.0,-34112000.0,-9669000.0,,-4000.0,2675000.0,131581000.0,131581000.0,2793000.0,10568000.0,-18657000.0,-2741000.0,-125454000.0,,33985000.0,33985000.0,-22560000.0,,-4000.0,175000.0,4749000.0,4749000.0,-123874000.0,-1580000.0,11425000.0,11425000.0,105217000.0,,3299000.0,145000.0,0.0,,,-1580000.0,-22560000.0,-4000.0,-93000.0
IE.MI,2023-12-31,TTM,EUR,12462000.0,-123874000.0,,-9669000.0,-8561000.0,-25551000.0,-34112000.0,-9669000.0,,-4000.0,2675000.0,131581000.0,131581000.0,2793000.0,10568000.0,-18657000.0,-2741000.0,-125454000.0,,33985000.0,33985000.0,-22560000.0,,-4000.0,175000.0,4749000.0,4749000.0,-123874000.0,-1580000.0,11425000.0,11425000.0,105217000.0,,3299000.0,145000.0,0.0,,,-1580000.0,-22560000.0,-4000.0,-93000.0
