symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,ChangeInCashSupplementalAsReported,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockPayments,DeferredTax,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,InterestPaidCFO,InvestingCashFlow,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetCommonStockIssuance,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,OperatingCashFlow,OtherNonCashItems,PensionAndEmployeeBenefitExpense,ProvisionandWriteOffofAssets,PurchaseOfInvestment,RepaymentOfDebt,RepurchaseOfCapitalStock,TaxesRefundPaid
IE.MI,2023-12-31,TTM,EUR,12462000.0,-123874000.0,-9669000.0,-8561000.0,-25551000.0,-34112000.0,-9669000.0,-4000.0,2675000.0,131581000.0,131581000.0,2793000.0,10568000.0,-18657000.0,-2741000.0,-125454000.0,33985000.0,33985000.0,-22560000.0,-4000.0,175000.0,4749000.0,4749000.0,-123874000.0,-1580000.0,11425000.0,11425000.0,105217000.0,3299000.0,145000.0,0.0,-1580000.0,-22560000.0,-4000.0,-93000.0
