symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RestructuringAndMergernAcquisition,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
LDO.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1000000.0,,,,,,,,,,,,,,,,
LDO.MI,2020-12-31,12M,EUR,147000000.0,575076000.0,0.419,11984000000.0,513000000.0,366000000.0,575076000.0,0.419,241000000.0,423000000.0,1218000000.0,1426000000.0,170000000.0,170000000.0,3000000.0,3000000.0,-2000000.0,241000000.0,241000000.0,241000000.0,2000000.0,241000000.0,239000000.0,243000000.0,-225000000.0,-225000000.0,1548000000.0,520820000.0,620000000.0,806000000.0,13410000000.0,315000000.0,-2000000.0,0.0,253000000.0,11984000000.0,795000000.0,59000000.0,13000000.0,-293000000.0,-48180000.0,12000000.0,0.146,12604000000.0,58000000.0,13410000000.0,-330000000.0,-330000000.0,282000000.0
LDO.MI,2021-12-31,12M,EUR,150000000.0,575229000.0,1.019,12770000000.0,485000000.0,335000000.0,575229000.0,1.019,586000000.0,890000000.0,1375000000.0,1365000000.0,137000000.0,137000000.0,2000000.0,2000000.0,-1000000.0,586000000.0,586000000.0,587000000.0,0.0,586000000.0,586000000.0,587000000.0,-171000000.0,-171000000.0,1421000000.0,621859229.747676,526000000.0,839000000.0,14135000000.0,144000000.0,1000000.0,0.0,753000000.0,12770000000.0,485000000.0,62000000.0,1000000.0,-42000000.0,-10140770.252324,166000000.0,0.220452,13296000000.0,36000000.0,14135000000.0,-46000000.0,-46000000.0,42000000.0
LDO.MI,2022-12-31,12M,EUR,187000000.0,575307000.0,1.611,13154000000.0,551000000.0,364000000.0,575307000.0,1.611,927000000.0,1099000000.0,1650000000.0,1559000000.0,116000000.0,116000000.0,10000000.0,10000000.0,-5000000.0,927000000.0,927000000.0,932000000.0,0.0,927000000.0,927000000.0,932000000.0,20000000.0,20000000.0,1733000000.0,1006763000.0,660000000.0,899000000.0,14713000000.0,267000000.0,,0.0,983000000.0,13154000000.0,551000000.0,67000000.0,0.0,-20000000.0,-3237000.0,51000000.0,0.039,13814000000.0,-126000000.0,14713000000.0,-83000000.0,-83000000.0,20000000.0
LDO.MI,2023-09-30,TTM,EUR,,575307275.0,0.943531,,,,575307275.0,0.943531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDO.MI,2023-12-31,12M,EUR,188000000.0,575307000.0,1.144,13641000000.0,569000000.0,381000000.0,575307000.0,1.144,658000000.0,971000000.0,1540000000.0,1650000000.0,147000000.0,147000000.0,33000000.0,33000000.0,-37000000.0,658000000.0,658000000.0,695000000.0,0.0,658000000.0,658000000.0,695000000.0,-253000000.0,-253000000.0,1622000000.0,732046000.0,647000000.0,1003000000.0,15291000000.0,261000000.0,1000000.0,0.0,824000000.0,13641000000.0,569000000.0,68000000.0,3000000.0,-49000000.0,-7954000.0,129000000.0,0.097,14288000000.0,139000000.0,15291000000.0,-82000000.0,-82000000.0,45000000.0
LDO.MI,2023-12-31,TTM,EUR,,575174825.0,1.144,,,,575174825.0,1.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDO.MI,2024-03-31,TTM,EUR,,575307275.0,1.858401,,,,575307275.0,1.858401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDO.MI,2024-06-30,TTM,EUR,217000000.0,575307000.0,1.717,14614000000.0,611000000.0,394000000.0,575307000.0,1.717,988000000.0,1331000000.0,1953000000.0,1768000000.0,123000000.0,123000000.0,,,-54000000.0,988000000.0,988000000.0,1042000000.0,0.0,988000000.0,988000000.0,1042000000.0,115000000.0,115000000.0,2068000000.0,1087197019.86755,708000000.0,1060000000.0,16382000000.0,295000000.0,,0.0,1208000000.0,14614000000.0,622000000.0,,0.0,-57000000.0,-15802980.13245,166000000.0,0.137417,15322000000.0,-205000000.0,16382000000.0,-115000000.0,-115000000.0,56000000.0
