symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashFinancial,CommonStock,CommonStockEquity,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,CurrentProvisions,DefinedPensionBenefit,DerivativeProductLiabilities,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentProperties,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInvestments,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
LDO.MI,2022-12-31,3M,EUR,,,-5818000000.0,-587000000.0,37000000.0,728000000.0,570000000.0,2525000000.0,1511000000.0,1511000000.0,1511000000.0,2525000000.0,,14639000000.0,78000000.0,1004000000.0,1082000000.0,2000000.0,15533000000.0,,,0.0,336000000.0,3925000000.0,7410000000.0,3925000000.0,8722000000.0,224000000.0,,,49000000.0,1689000000.0,492000000.0,3039000000.0,3531000000.0,2099000000.0,752000000.0,1803000000.0,,2532000000.0,2904000000.0,,79000000.0,1133000000.0,246000000.0,368000000.0,20000000.0,,101000000.0,413000000.0,3485000000.0,23000000.0,29000000.0,374000000.0,671000000.0,4502000000.0,3854000000.0,3976000000.0,477000000.0,1197000000.0,0.0,2314000000.0,,,,124000000.0,28582000000.0,,4613000000.0,7699000000.0,20883000000.0,13943000000.0,,251000000.0,424000000.0,2843120.0,26000000.0,1601000000.0,-894000000.0
LDO.MI,2023-03-31,3M,EUR,,,,,,,,,,,,,,,,,,,,1061000000.0,,,,,,,,,1102000000.0,,,,,,,,,,512000000.0,,,,,,,,,,,,,,,2169000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
LDO.MI,2023-06-30,3M,EUR,2739000000.0,3474000000.0,,,,544000000.0,621000000.0,2499000000.0,1087000000.0,1087000000.0,,2499000000.0,7387000000.0,14913000000.0,78000000.0,231000000.0,309000000.0,12000000.0,15493000000.0,1057000000.0,242000000.0,0.0,,3938000000.0,7467000000.0,,2989000000.0,240000000.0,5599000000.0,10482000000.0,,910000000.0,543000000.0,2864000000.0,3407000000.0,1989000000.0,766000000.0,391000000.0,520000000.0,2008000000.0,2989000000.0,-80000000.0,75000000.0,1095000000.0,275000000.0,298000000.0,6000000.0,575307275.0,144000000.0,336000000.0,3529000000.0,,29000000.0,,2203000000.0,1144000000.0,4038000000.0,5120000000.0,,123000000.0,0.0,,578150395.0,7387000000.0,-80000000.0,196000000.0,28790000000.0,10251000000.0,3716000000.0,7907000000.0,20883000000.0,13877000000.0,5390000000.0,178000000.0,519000000.0,2843120.0,,,-580000000.0
LDO.MI,2023-09-30,3M,EUR,3057000000.0,3541000000.0,,,1000000.0,,622000000.0,,895000000.0,895000000.0,,,7458000000.0,,93000000.0,,,,,1072000000.0,,,,,,,,,1534000000.0,7458000000.0,,,529000000.0,,529000000.0,,,,544000000.0,,,7458000000.0,,,,,,575307275.0,,,,,,,,,,,,,,,575307275.0,7458000000.0,7458000000.0,,,7458000000.0,622000000.0,,,14007000000.0,2193000000.0,,,,,,
LDO.MI,2023-12-31,3M,EUR,3268000000.0,3685000000.0,-6089000000.0,-516000000.0,0.0,809000000.0,610000000.0,2525000000.0,2407000000.0,2407000000.0,2407000000.0,2525000000.0,7800000000.0,16398000000.0,79000000.0,1965000000.0,2044000000.0,0.0,17420000000.0,1087000000.0,,0.0,361000000.0,3899000000.0,7565000000.0,4201000000.0,9197000000.0,207000000.0,4698000000.0,12119000000.0,44000000.0,1807000000.0,531000000.0,2354000000.0,2885000000.0,2087000000.0,778000000.0,1910000000.0,761000000.0,1912000000.0,3108000000.0,235000000.0,84000000.0,1213000000.0,268000000.0,355000000.0,4000000.0,575307275.0,138000000.0,416000000.0,3666000000.0,14000000.0,29000000.0,342000000.0,702000000.0,4671000000.0,3943000000.0,4202000000.0,517000000.0,1135000000.0,0.0,2532000000.0,578150395.0,7800000000.0,235000000.0,185000000.0,30693000000.0,10154000000.0,4929000000.0,8561000000.0,22132000000.0,14295000000.0,4712000000.0,232000000.0,421000000.0,2843120.0,26000000.0,1805000000.0,-1022000000.0
LDO.MI,2024-03-31,3M,EUR,3137000000.0,3767000000.0,,,,,,,,,,,8327000000.0,,,,,,,1077000000.0,,,,,,,,,1053000000.0,8327000000.0,,,,,,,,,1081000000.0,,,8327000000.0,,,,,,575307275.0,,,,,,,,,,,,,,,575307275.0,8327000000.0,8327000000.0,,,8327000000.0,,,,15003000000.0,2264000000.0,,,,,,
LDO.MI,2024-06-30,3M,EUR,3299000000.0,3856000000.0,,,235000000.0,529000000.0,638000000.0,,1067000000.0,1067000000.0,,,8306000000.0,,79000000.0,,,,,,200000000.0,0.0,,4485000000.0,8543000000.0,,,133000000.0,,8306000000.0,,943000000.0,559000000.0,,559000000.0,,,,,,,-237000000.0,82000000.0,1158000000.0,,366000000.0,,575307275.0,,,4058000000.0,,,,,,,,,155000000.0,-1472000000.0,,578150395.0,8306000000.0,-237000000.0,207000000.0,,8306000000.0,638000000.0,,,,4759000000.0,,,2843120.0,26000000.0,,
