symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashFinancial,CommonStock,CommonStockEquity,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,CurrentProvisions,DerivativeProductLiabilities,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentProperties,InvestmentsInOtherVenturesUnderEquityMethod,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInvestments,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
LDO.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,1154000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389000000.0,,,,,,,,,,,,,,,,,,,,
LDO.MI,2020-12-31,12M,EUR,3619000000.0,3033000000.0,-5333000000.0,-672000000.0,72000000.0,601000000.0,555000000.0,2525000000.0,2213000000.0,2213000000.0,,2525000000.0,5267000000.0,15190000000.0,75000000.0,883000000.0,958000000.0,14000000.0,16276000000.0,1318000000.0,,484000000.0,3628000000.0,6647000000.0,3705000000.0,7875000000.0,222000000.0,4231000000.0,9383000000.0,70000000.0,1087000000.0,1585000000.0,480000000.0,3233000000.0,3713000000.0,1066000000.0,584000000.0,1684000000.0,11000000.0,1903000000.0,2542000000.0,-1380000000.0,82000000.0,1093000000.0,233000000.0,400000000.0,17000000.0,575173715.0,115000000.0,559000000.0,,3019000000.0,21000000.0,15000000.0,290000000.0,1585000000.0,4005000000.0,3398000000.0,5349000000.0,,1748000000.0,0.0,2311000000.0,578150395.0,5267000000.0,-1380000000.0,144000000.0,27073000000.0,8500000000.0,4671000000.0,5278000000.0,21795000000.0,11883000000.0,5519000000.0,145000000.0,217000000.0,2976680.0,27000000.0,1436000000.0,-1086000000.0
LDO.MI,2021-12-31,12M,EUR,3372000000.0,3203000000.0,-5692000000.0,-564000000.0,17000000.0,666000000.0,568000000.0,2525000000.0,2479000000.0,2479000000.0,,2525000000.0,6428000000.0,15569000000.0,82000000.0,675000000.0,757000000.0,4000000.0,15981000000.0,1111000000.0,0.0,267000000.0,3836000000.0,7079000000.0,3767000000.0,8344000000.0,108000000.0,3999000000.0,10557000000.0,46000000.0,,1647000000.0,486000000.0,3454000000.0,3940000000.0,1319000000.0,583000000.0,1779000000.0,27000000.0,1650000000.0,2652000000.0,-651000000.0,151000000.0,1035000000.0,340000000.0,362000000.0,19000000.0,575307275.0,121000000.0,880000000.0,1000000.0,3243000000.0,26000000.0,60000000.0,123000000.0,1597000000.0,4252000000.0,3921000000.0,5076000000.0,,1591000000.0,0.0,2238000000.0,578150395.0,6428000000.0,-651000000.0,126000000.0,28379000000.0,9882000000.0,4697000000.0,6455000000.0,21924000000.0,12810000000.0,5943000000.0,107000000.0,444000000.0,2843120.0,26000000.0,1494000000.0,-412000000.0
LDO.MI,2022-12-31,12M,EUR,3054000000.0,3338000000.0,-5818000000.0,-587000000.0,37000000.0,728000000.0,570000000.0,2525000000.0,1511000000.0,1511000000.0,1511000000.0,2525000000.0,7183000000.0,14639000000.0,78000000.0,1004000000.0,1082000000.0,2000000.0,15533000000.0,1078000000.0,0.0,336000000.0,3925000000.0,7410000000.0,3925000000.0,8722000000.0,224000000.0,4251000000.0,11226000000.0,49000000.0,,1689000000.0,492000000.0,3039000000.0,3531000000.0,2099000000.0,752000000.0,1803000000.0,516000000.0,2532000000.0,2904000000.0,-227000000.0,79000000.0,1133000000.0,246000000.0,368000000.0,20000000.0,575307275.0,101000000.0,413000000.0,,3485000000.0,23000000.0,29000000.0,374000000.0,671000000.0,4502000000.0,3854000000.0,3976000000.0,477000000.0,1197000000.0,0.0,2314000000.0,578150395.0,7183000000.0,-227000000.0,124000000.0,28582000000.0,10222000000.0,4613000000.0,7699000000.0,20883000000.0,13943000000.0,5350000000.0,251000000.0,424000000.0,2843120.0,26000000.0,1601000000.0,-894000000.0
LDO.MI,2023-12-31,12M,EUR,3268000000.0,3685000000.0,-6089000000.0,-516000000.0,0.0,809000000.0,610000000.0,2525000000.0,2407000000.0,2407000000.0,2407000000.0,2525000000.0,7800000000.0,16398000000.0,79000000.0,1965000000.0,2044000000.0,0.0,17420000000.0,1087000000.0,0.0,361000000.0,3899000000.0,7565000000.0,4201000000.0,9197000000.0,207000000.0,4698000000.0,12119000000.0,44000000.0,,1807000000.0,531000000.0,2354000000.0,2885000000.0,2087000000.0,778000000.0,1910000000.0,761000000.0,1912000000.0,3108000000.0,235000000.0,84000000.0,1213000000.0,268000000.0,355000000.0,4000000.0,575307275.0,138000000.0,416000000.0,,3666000000.0,14000000.0,29000000.0,342000000.0,702000000.0,4671000000.0,3943000000.0,4202000000.0,517000000.0,1135000000.0,0.0,2532000000.0,578150395.0,7800000000.0,235000000.0,185000000.0,30693000000.0,10154000000.0,4929000000.0,8561000000.0,22132000000.0,14295000000.0,4712000000.0,232000000.0,421000000.0,2843120.0,26000000.0,1805000000.0,-1022000000.0
