symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RetainedEarnings,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockBasedCompensation,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital,WriteOff
IOT.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,16598000.0,,,,,187000.0,,,,,,,3430000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3430000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214000.0,,,,,,,,,,,653000.0,,-4143000.0,0.0,-4073000.0,,,,,,,,0.0,94000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IOT.MI,2020-12-31,12M,EUR,15289000.0,15028000.0,-6195000.0,14781000.0,-393000.0,236000.0,107368974.0,0.037609,16598000.0,,-8729000.0,1731000.0,776000.0,23678000.0,23678000.0,23664000.0,23678000.0,7511000.0,-4607000.0,-153000.0,1294000.0,-1218000.0,2347000.0,-3631000.0,7511000.0,776000.0,43826000.0,9000.0,0.0,131000.0,46802000.0,81760000.0,537000.0,13703000.0,14240000.0,36409000.0,626000.0,5507000.0,5507000.0,5507000.0,5507000.0,107368974.0,0.037609,4038000.0,6323000.0,11830000.0,-431000.0,23678000.0,,10000.0,10771000.0,2300000.0,1477000.0,50000.0,7066000.0,20062000.0,15421000.0,21380000.0,29825000.0,221000.0,221000.0,11000.0,11000.0,-472000.0,11000.0,-1207000.0,31121000.0,83616000.0,-13466000.0,236000.0,9000.0,16500000.0,5007000.0,1194000.0,26087000.0,27281000.0,16500000.0,-5444000.0,89000.0,10455000.0,,7138000.0,-1438000.0,-4857000.0,9000.0,16112000.0,712000.0,4038000.0,4038000.0,5476000.0,4038000.0,4038000.0,5476000.0,5476000.0,-7384000.0,-462000.0,120000.0,11334000.0,11056000.0,-462000.0,,15185000.0,-1345000.0,278000.0,23764000.0,623000.0,43000.0,2973000.0,11845000.0,4051461.160275,10206000.0,22535000.0,7290000.0,76627000.0,107368974.0,,,5393000.0,12996000.0,461000.0,491000.0,608000.0,1522000.0,5393000.0,5787000.0,2046000.0,0.0,22169000.0,333000.0,807000.0,6102000.0,0.0,830000.0,-4857000.0,-7384000.0,0.0,-1352000.0,23763000.0,46802000.0,5507000.0,,-5444000.0,0.0,4038000.0,0.0,120000.0,7000.0,50000.0,107368974.0,-15000.0,1623000.0,43826000.0,23764000.0,-1538.839725,626000.0,0.102589,9080000.0,-1102000.0,118367000.0,69913000.0,41521000.0,50964000.0,69337000.0,67403000.0,36607000.0,30994000.0,7275000.0,252000.0,76627000.0,1487000.0,-15000.0,-15000.0,608000.0,,6265000.0,45351000.0,15000.0
IOT.MI,2021-12-31,12M,EUR,39949000.0,36696000.0,-10852000.0,118981000.0,-724000.0,1767000.0,73087000.0,0.06,23678000.0,7605000.0,-13653000.0,8516000.0,1074000.0,58825000.0,58825000.0,58804000.0,58825000.0,34524000.0,-15945000.0,-381000.0,,21495000.0,-11516000.0,-6347000.0,34524000.0,1074000.0,145396000.0,87227000.0,-3690000.0,180000.0,71960000.0,167070000.0,1552000.0,21698000.0,23250000.0,79015000.0,1068000.0,9151000.0,9151000.0,9151000.0,9151000.0,75392000.0,0.06,4149000.0,8377000.0,17528000.0,623000.0,58825000.0,878172122.0,34000.0,164720000.0,3886000.0,-40000.0,80000.0,148484000.0,204851000.0,37420000.0,37545000.0,41698000.0,809000.0,809000.0,51000.0,51000.0,-936000.0,51000.0,-1927000.0,59287000.0,305177000.0,-143809000.0,1767000.0,87227000.0,124300000.0,5058000.0,6964000.0,138083000.0,145047000.0,124300000.0,-43080000.0,729000.0,17199000.0,984868122.0,17607000.0,-2351000.0,-128600000.0,83537000.0,100956000.0,611000.0,4149000.0,4149000.0,6500000.0,4149000.0,4149000.0,6500000.0,6500000.0,-11607000.0,-1346000.0,-1556000.0,82035000.0,81220000.0,-1346000.0,-100000.0,26693000.0,-2046000.0,815000.0,-59455000.0,2252000.0,12029000.0,3065000.0,17584000.0,4197097.251586,13613000.0,32119000.0,9579000.0,113658000.0,110041131.0,,-1000.0,3348000.0,56367000.0,1347000.0,833000.0,,474000.0,6432000.0,7503000.0,2995000.0,0.0,49903000.0,31000.0,2895000.0,7568000.0,0.0,0.0,-128600000.0,,,,49369000.0,71960000.0,9151000.0,943000.0,-43080000.0,-3690000.0,4149000.0,,,,80000.0,110451131.0,-56000.0,3182000.0,145396000.0,-59455000.0,-7902.748414,1068000.0,0.141121,6373000.0,-1604000.0,403500000.0,283479000.0,168297000.0,163003000.0,104079000.0,240497000.0,236430000.0,161482000.0,9525000.0,588000.0,113658000.0,3522000.0,-56000.0,-56000.0,612000.0,410000.0,7959000.0,88055000.0,56000.0
IOT.MI,2022-12-31,12M,EUR,44009000.0,49233000.0,-15906000.0,168543000.0,-709000.0,1765000.0,113472000.0,0.1,58825000.0,7878000.0,-18271000.0,7796000.0,1154000.0,39586000.0,39586000.0,39571000.0,39586000.0,-18726000.0,-21592000.0,-2978000.0,,4988000.0,-12445000.0,-32027000.0,-18726000.0,1154000.0,215779000.0,,-6056000.0,199000.0,124952000.0,180243000.0,1719000.0,31380000.0,33099000.0,93236000.0,2494000.0,18653000.0,18653000.0,18653000.0,18653000.0,118638000.0,0.09,11039000.0,18531000.0,37184000.0,-512000.0,39587000.0,599023455.0,15666000.0,-7064000.0,7890000.0,-11509000.0,80000.0,165508000.0,267553000.0,49942000.0,41987000.0,77507000.0,1467000.0,1467000.0,315000.0,315000.0,-4331000.0,315000.0,-2639000.0,81910000.0,376372000.0,-18424000.0,1765000.0,,0.0,5882000.0,6077000.0,129213000.0,135290000.0,0.0,-9362000.0,1402000.0,18348000.0,628806455.0,20774000.0,-3530000.0,0.0,-6056000.0,121007000.0,-395000.0,11039000.0,11039000.0,14570000.0,11039000.0,11039000.0,14570000.0,14570000.0,-14295000.0,-4951000.0,-153000.0,640000.0,-9362000.0,-4951000.0,-230000.0,26081000.0,-3976000.0,10002000.0,-51774000.0,2516000.0,25911000.0,2827000.0,37238000.0,11085107.594937,6762000.0,55833000.0,21674000.0,202459000.0,116570666.0,-1000.0,1000.0,2738000.0,102045000.0,4951000.0,1404000.0,9000.0,3124000.0,6943000.0,9680000.0,3414000.0,0.0,54823000.0,137000.0,1403000.0,17064000.0,0.0,0.0,0.0,,,,66832000.0,124952000.0,18653000.0,1849000.0,-9362000.0,-6056000.0,11039000.0,,,,80000.0,117624000.0,-54000.0,2115000.0,215779000.0,-51774000.0,-7892.405063,2494000.0,0.146156,4696000.0,-113000.0,495228000.0,344992000.0,168389000.0,236553000.0,180785000.0,258675000.0,314985000.0,165439000.0,21620000.0,3799000.0,202459000.0,3871000.0,-54000.0,-54000.0,8000.0,1053334.0,9827000.0,87007000.0,54000.0
IOT.MI,2023-12-31,12M,EUR,36402000.0,49489000.0,-19849000.0,232037000.0,-652000.0,2915000.0,128267000.0,0.09,39586000.0,11791000.0,-19707000.0,10729000.0,1296000.0,74816000.0,74816000.0,,74816000.0,36434000.0,-2551000.0,-1603000.0,,-8446000.0,-1659000.0,-14259000.0,36434000.0,1296000.0,290622000.0,64666000.0,0.0,626000.0,118724000.0,223668000.0,2126000.0,22242000.0,24368000.0,81830000.0,4603000.0,20435000.0,20435000.0,20435000.0,20435000.0,132997000.0,0.09,11864000.0,27816000.0,48251000.0,-1204000.0,74816000.0,401054494.0,10287000.0,30735000.0,7593000.0,5983000.0,82000.0,165216000.0,269236000.0,50141000.0,48330000.0,91320000.0,8582000.0,8582000.0,4433000.0,4433000.0,-9555000.0,3699000.0,-3639000.0,84679000.0,419792000.0,-19991000.0,2915000.0,64666000.0,0.0,5884000.0,8603000.0,106928000.0,115531000.0,0.0,-20779000.0,1235000.0,20573000.0,453538494.0,21875000.0,-2766000.0,0.0,64666000.0,54354000.0,-14000.0,11864000.0,11864000.0,14631000.0,11864000.0,11864000.0,14631000.0,14631000.0,-16748000.0,-5339000.0,-284000.0,-31590000.0,-20779000.0,-5339000.0,-172000.0,28481000.0,-2959000.0,-10811000.0,21386000.0,2289000.0,24084000.0,3312000.0,48279000.0,11885299.157741,25690000.0,66733000.0,24587000.0,210044000.0,132453219.0,,1000.0,1270000.0,104020000.0,5360000.0,1621000.0,8000.0,4159000.0,7879000.0,9456000.0,3890000.0,0.0,53613000.0,385000.0,1335000.0,19234000.0,0.0,,0.0,,,,63899000.0,118724000.0,20435000.0,2513000.0,-20779000.0,0.0,11864000.0,,,,82000.0,132976117.0,-28000.0,2673000.0,290622000.0,21386000.0,-6700.842259,4603000.0,0.239316,9458000.0,-2858000.0,538497000.0,397550000.0,139899000.0,312497000.0,185457000.0,226000000.0,314829000.0,144170000.0,24559000.0,1190000.0,210044000.0,9332000.0,-28000.0,-28000.0,,522898.0,16826000.0,141838000.0,28000.0
