symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RepaymentOfDebt,RepurchaseOfCapitalStock,RetainedEarnings,ShareIssued,StockBasedCompensation,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital
IOT.MI,2022-12-31,3M,EUR,,,-15906000.0,,-709000.0,1765000.0,,,,7878000.0,,,,,,39571000.0,39586000.0,,,,,,,,,,,,199000.0,,,,31380000.0,,,,,,,,,,,,,,,,15666000.0,,7890000.0,,,,49942000.0,,,,,,,,,-2639000.0,,,,,,0.0,5882000.0,,129213000.0,,0.0,,,18348000.0,,,,,,121007000.0,,,,,,,,,,,,,,,,,,,3525000.0,,,,,,,,,,,,,1000.0,2738000.0,,,,9000.0,,6943000.0,,,,,,,,0.0,0.0,,66832000.0,,,,,,,,,,,,,,,,,,,,,,,,,,8000.0,1053334.0,9827000.0,
IOT.MI,2023-03-31,3M,EUR,43388000.0,55570000.0,,168937000.0,,,116545455.0,0.022,39586000.0,,-4739000.0,7322000.0,1155000.0,36049000.0,36049000.0,36031000.0,36049000.0,-3110000.0,-89000.0,-575000.0,-990000.0,-8504000.0,-10158000.0,-3110000.0,1155000.0,218679000.0,266000.0,0.0,,35206000.0,183878000.0,1610000.0,,1610000.0,95070000.0,1439000.0,4657000.0,4657000.0,4657000.0,4657000.0,122095238.0,0.021,2564000.0,6670000.0,11327000.0,-427000.0,36049000.0,664422297.0,,159000.0,,-3326000.0,165346000.0,267976000.0,,25577000.0,20514000.0,,,,,-588000.0,61000.0,,83366000.0,218679000.0,-4682000.0,17373000.0,266000.0,,,5712000.0,,5712000.0,,-33000.0,1343000.0,,535619297.0,21108000.0,-690000.0,0.0,266000.0,,-27000.0,2564000.0,2564000.0,3254000.0,2564000.0,2564000.0,3254000.0,,-3700000.0,-2004000.0,58000.0,507000.0,-33000.0,-2004000.0,-140000.0,-1000.0,25577000.0,-1039000.0,540000.0,-49297000.0,2545000.0,26244000.0,2933000.0,11327000.0,2564000.0,1413000.0,13844000.0,6670000.0,55720000.0,117718527.0,,,11266000.0,102630000.0,2004000.0,2285000.0,6000.0,,,25577000.0,4448000.0,0.0,48202000.0,106000.0,,4693000.0,,0.0,0.0,,35206000.0,4657000.0,-33000.0,0.0,2564000.0,118771861.0,396000.0,218679000.0,-49297000.0,0.0,1439000.0,0.306627,4445000.0,0.0,499633000.0,218679000.0,7322000.0,239787000.0,49050000.0,259846000.0,315756000.0,164776000.0,6670000.0,55720000.0,4814000.0,,1053334.0,,88808000.0
IOT.MI,2023-06-30,3M,EUR,42269000.0,62980000.0,-18572000.0,233835000.0,-716000.0,1769000.0,,,36049000.0,7867000.0,-3842000.0,6980000.0,1296000.0,75831000.0,75831000.0,75813000.0,75831000.0,40493000.0,1546000.0,-3201000.0,-1372000.0,-4987000.0,-8014000.0,40494000.0,1296000.0,288259000.0,64727000.0,0.0,235000.0,31321000.0,228103000.0,1594000.0,16198000.0,17792000.0,85077000.0,2399000.0,4847000.0,4847000.0,4847000.0,4847000.0,,,5654000.0,10178000.0,15025000.0,-711000.0,75831000.0,647042298.0,14838000.0,40140000.0,8319000.0,411000.0,165353000.0,267914000.0,63696000.0,43267000.0,25959000.0,,,,,-2313000.0,1258000.0,-4139000.0,80208000.0,304457000.0,-3899000.0,1769000.0,64727000.0,,5884000.0,5386000.0,,5386000.0,,-17037000.0,1426000.0,18971000.0,675769298.0,21444000.0,-1142000.0,0.0,64727000.0,,-973000.0,5654000.0,5654000.0,6796000.0,5654000.0,5654000.0,6797000.0,,-3593000.0,-732000.0,-58000.0,-17577000.0,-17037000.0,-732000.0,-6615000.0,,24695000.0,-249000.0,,20345000.0,2604000.0,25734000.0,2908000.0,15025000.0,5654000.0,4253000.0,17004000.0,8955000.0,57280000.0,131857424.0,,1000.0,1138000.0,102561000.0,732000.0,2580000.0,8000.0,,6603000.0,10310000.0,3623000.0,0.0,54743000.0,-25000.0,,9195000.0,0.0,0.0,0.0,63973000.0,31321000.0,4847000.0,-17037000.0,0.0,8218000.0,132910758.0,273000.0,288259000.0,20345000.0,0.0,2399000.0,0.260903,3696000.0,-1307000.0,542503000.0,288259000.0,23178000.0,309703000.0,48325000.0,232800000.0,314400000.0,147723000.0,8954000.0,57280000.0,5871000.0,,1053334.0,12055000.0,143026000.0
IOT.MI,2023-09-30,3M,EUR,34186000.0,58017000.0,,230330000.0,,,,,75831000.0,,-8273000.0,9488000.0,1296000.0,72630000.0,72630000.0,,,-3804000.0,1081000.0,-1993000.0,-8539000.0,5199000.0,-4252000.0,-3805000.0,1296000.0,290745000.0,-337000.0,0.0,,33566000.0,220708000.0,1824000.0,10658000.0,12482000.0,77226000.0,877000.0,4974000.0,4974000.0,4974000.0,4974000.0,,,1447000.0,4082000.0,9056000.0,603000.0,72630000.0,495289255.0,,-2096000.0,,-1869000.0,165565000.0,268933000.0,,27187000.0,17952000.0,3207000.0,3207000.0,32000.0,32000.0,-459000.0,32000.0,,80739000.0,301403000.0,-8113000.0,16514000.0,-337000.0,0.0,,7664000.0,,7664000.0,0.0,-209000.0,1484000.0,,547942255.0,22297000.0,-993000.0,0.0,-337000.0,,-91000.0,1447000.0,1447000.0,2440000.0,1447000.0,1447000.0,2439000.0,,-3733000.0,-2080000.0,162000.0,-209000.0,-209000.0,-2080000.0,-4058000.0,-2000.0,27187000.0,-4540000.0,,21812000.0,2602000.0,25306000.0,3064000.0,9056000.0,1447000.0,6404000.0,12647000.0,5305000.0,51518000.0,131907139.0,,,,103368000.0,2080000.0,2831000.0,8000.0,-1992000.0,9902000.0,27187000.0,4314000.0,0.0,50951000.0,156000.0,,3317000.0,,0.0,0.0,,33566000.0,4974000.0,-209000.0,0.0,9665000.0,132960473.0,481000.0,290745000.0,21812000.0,0.0,877000.0,0.264396,5008000.0,-12000.0,538775000.0,290745000.0,20146000.0,313042000.0,46213000.0,225733000.0,318067000.0,148507000.0,5306000.0,51518000.0,6863000.0,,1053334.0,,143482000.0
IOT.MI,2023-12-31,3M,EUR,36402000.0,49489000.0,-19849000.0,232037000.0,-652000.0,2915000.0,,,72630000.0,11791000.0,-2853000.0,10729000.0,1296000.0,74816000.0,74816000.0,,74816000.0,2855000.0,-5089000.0,4166000.0,2455000.0,6633000.0,8165000.0,2855000.0,1296000.0,290622000.0,10000.0,0.0,626000.0,18631000.0,223668000.0,2126000.0,22242000.0,24368000.0,81830000.0,-112000.0,5957000.0,5957000.0,5957000.0,5957000.0,,,2199000.0,6886000.0,12843000.0,-669000.0,74816000.0,401054494.0,10287000.0,-7468000.0,7593000.0,10768000.0,165216000.0,269236000.0,50141000.0,48330000.0,26895000.0,,,,,-6195000.0,2348000.0,-3639000.0,84679000.0,419792000.0,-3298000.0,2915000.0,10000.0,,5884000.0,8603000.0,106928000.0,115531000.0,,-3500000.0,1235000.0,20573000.0,453538494.0,21875000.0,59000.0,0.0,10000.0,54354000.0,1077000.0,2199000.0,2199000.0,2141000.0,2199000.0,2199000.0,2141000.0,,-5722000.0,-523000.0,-446000.0,-14311000.0,-3500000.0,-523000.0,10641000.0,,28481000.0,2869000.0,,21386000.0,2289000.0,24084000.0,3312000.0,12843000.0,2199000.0,13621000.0,23238000.0,3657000.0,45526000.0,132453219.0,,1000.0,1270000.0,104020000.0,544000.0,1621000.0,8000.0,4183000.0,7879000.0,9456000.0,3890000.0,0.0,53613000.0,148000.0,,2029000.0,0.0,,0.0,63899000.0,18631000.0,5957000.0,-3500000.0,0.0,11864000.0,132976117.0,1523000.0,290622000.0,21386000.0,0.0,-112000.0,0.24,9458000.0,-1539000.0,538497000.0,397550000.0,139899000.0,312497000.0,41869000.0,226000000.0,314829000.0,144170000.0,3629000.0,45526000.0,9332000.0,,522898.0,16826000.0,141838000.0
IOT.MI,2024-03-31,3M,EUR,37917000.0,51560000.0,,232036000.0,,,132453219.0,0.000702,74816000.0,,-5993000.0,10315000.0,1296000.0,70840000.0,70840000.0,,,-4202000.0,-3887000.0,-69000.0,1270000.0,-4955000.0,-7641000.0,-4201000.0,1296000.0,291976000.0,,-1000.0,,29368000.0,231592000.0,1948000.0,,1948000.0,90143000.0,1677000.0,5364000.0,5364000.0,5364000.0,5364000.0,132453219.0,0.000702,93000.0,3792000.0,9156000.0,226000.0,70840000.0,547212717.0,,-860000.0,,-3535000.0,165394000.0,270358000.0,,28381000.0,19011000.0,,,,,-361000.0,65000.0,,89715000.0,291976000.0,-5799000.0,13173000.0,,,,8367000.0,,8367000.0,,-942000.0,1235000.0,,482129717.0,22363000.0,-342000.0,0.0,-1000.0,,-336000.0,93000.0,93000.0,435000.0,93000.0,93000.0,435000.0,,-4626000.0,-2017000.0,193000.0,-232000.0,-942000.0,-2017000.0,2000.0,1000.0,28381000.0,-1367000.0,710000.0,21618000.0,2321000.0,24058000.0,3415000.0,9156000.0,93000.0,2458000.0,15219000.0,3792000.0,48379000.0,132453219.0,-1000.0,-1000.0,1000.0,104964000.0,2017000.0,1634000.0,,,10736000.0,28381000.0,7304000.0,0.0,63428000.0,104000.0,,2112000.0,,,0.0,,29368000.0,5364000.0,-942000.0,-1000.0,93000.0,132453219.0,1070000.0,291976000.0,21618000.0,0.0,1677000.0,0.4,12174000.0,0.0,547459000.0,291976000.0,10315000.0,314339000.0,44587000.0,233120000.0,315867000.0,142977000.0,3792000.0,48379000.0,14775000.0,8000.0,,,141449000.0
