symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
IOT.MI,2023-03-31,3M,EUR,116545455.0,0.022,35206000.0,4657000.0,4657000.0,122095238.0,0.021,2564000.0,6670000.0,11327000.0,20514000.0,,,,,-690000.0,2564000.0,2564000.0,3254000.0,2564000.0,2564000.0,3254000.0,-2004000.0,-2004000.0,11327000.0,2564000.0,13844000.0,6670000.0,55720000.0,,0.0,4693000.0,35206000.0,4657000.0,0.0,1439000.0,0.306627,49050000.0,6670000.0,55720000.0,,
IOT.MI,2023-06-30,3M,EUR,,,31321000.0,4847000.0,4847000.0,,,5654000.0,10178000.0,15025000.0,25959000.0,,,,,-1142000.0,5654000.0,5654000.0,6796000.0,5654000.0,5654000.0,6796000.0,-732000.0,-732000.0,15025000.0,5654000.0,17004000.0,8955000.0,57280000.0,,0.0,9195000.0,31321000.0,4847000.0,0.0,2399000.0,0.260903,48325000.0,8954000.0,57280000.0,,
IOT.MI,2023-09-30,3M,EUR,,,33566000.0,4974000.0,4974000.0,,,1447000.0,4082000.0,9056000.0,17952000.0,3207000.0,3207000.0,32000.0,32000.0,-993000.0,1447000.0,1447000.0,2440000.0,1447000.0,1447000.0,2440000.0,-2080000.0,-2080000.0,9056000.0,1447000.0,12647000.0,5305000.0,51518000.0,-1992000.0,0.0,3317000.0,33566000.0,4974000.0,0.0,877000.0,0.264396,46213000.0,5306000.0,51518000.0,,
IOT.MI,2023-09-30,TTM,EUR,120653250.0,0.1,,,,138763446.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IOT.MI,2023-12-31,3M,EUR,,,18631000.0,5957000.0,5957000.0,,,2199000.0,6886000.0,12843000.0,26895000.0,,,,,59000.0,2199000.0,2199000.0,2141000.0,2199000.0,2199000.0,2141000.0,-523000.0,-523000.0,12843000.0,2199000.0,23238000.0,3657000.0,45526000.0,4183000.0,0.0,2029000.0,18631000.0,5957000.0,0.0,-112000.0,0.24,41869000.0,3629000.0,45526000.0,,
IOT.MI,2023-12-31,TTM,EUR,131822222.0,0.09,,,,131822222.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IOT.MI,2024-03-31,3M,EUR,132453219.0,0.000702,29368000.0,5364000.0,5364000.0,132453219.0,0.000702,93000.0,3792000.0,9156000.0,19011000.0,,,,,-342000.0,93000.0,93000.0,435000.0,93000.0,93000.0,435000.0,-2017000.0,-2017000.0,9156000.0,93000.0,15219000.0,3792000.0,48379000.0,,0.0,2112000.0,29368000.0,5364000.0,0.0,1677000.0,0.4,44587000.0,3792000.0,48379000.0,,
IOT.MI,2024-03-31,TTM,EUR,132453219.0,0.068702,112886000.0,21142000.0,21142000.0,132453219.0,0.068702,9393000.0,24938000.0,46080000.0,89817000.0,,,,,-2418000.0,9393000.0,9393000.0,11812000.0,9393000.0,9393000.0,11812000.0,-5352000.0,-5352000.0,46108000.0,9412860.445565,68108000.0,21709000.0,202703000.0,,0.0,16653000.0,112886000.0,21142000.0,-8139.554435,4841000.0,0.290698,180994000.0,21681000.0,202703000.0,-28000.0,-28000.0
