symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,FinancialAssets,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestmentinFinancialAssets,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital
IOT.MI,2019-12-31,12M,EUR,,,,,,,,,,,,16598000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214000.0,,,,,,,,,,,,,,,,,,,,,,,,
IOT.MI,2020-12-31,12M,EUR,15289000.0,15028000.0,-6195000.0,14781000.0,-393000.0,236000.0,,1731000.0,776000.0,23678000.0,23678000.0,23664000.0,23678000.0,776000.0,43826000.0,131000.0,81760000.0,537000.0,13703000.0,14240000.0,36409000.0,10000.0,2300000.0,7066000.0,20062000.0,15421000.0,21380000.0,-1207000.0,31121000.0,83616000.0,236000.0,5007000.0,1194000.0,26087000.0,27281000.0,89000.0,10455000.0,7138000.0,16112000.0,15185000.0,23764000.0,623000.0,43000.0,2973000.0,107368974.0,,5393000.0,12996000.0,491000.0,608000.0,5393000.0,5787000.0,2046000.0,22169000.0,807000.0,0.0,23763000.0,4038000.0,107368974.0,43826000.0,23764000.0,9080000.0,118367000.0,69913000.0,41521000.0,50964000.0,67403000.0,36607000.0,30994000.0,1487000.0,608000.0,,6265000.0,45351000.0
IOT.MI,2021-12-31,12M,EUR,39949000.0,36696000.0,-10852000.0,118981000.0,-724000.0,1767000.0,7605000.0,8516000.0,1074000.0,58825000.0,58825000.0,58804000.0,58825000.0,1074000.0,145396000.0,180000.0,167070000.0,1552000.0,21698000.0,23250000.0,79015000.0,34000.0,3886000.0,148484000.0,204851000.0,37420000.0,37545000.0,-1927000.0,59287000.0,305177000.0,1767000.0,5058000.0,6964000.0,138083000.0,145047000.0,729000.0,17199000.0,17607000.0,100956000.0,26693000.0,-59455000.0,2252000.0,12029000.0,3065000.0,110041131.0,-1000.0,3348000.0,56367000.0,833000.0,,6432000.0,7503000.0,2995000.0,49903000.0,2895000.0,0.0,49369000.0,4149000.0,110451131.0,145396000.0,-59455000.0,6373000.0,403500000.0,283479000.0,168297000.0,163003000.0,240497000.0,236430000.0,161482000.0,3522000.0,612000.0,410000.0,7959000.0,88055000.0
IOT.MI,2022-12-31,12M,EUR,44009000.0,49233000.0,-15906000.0,168543000.0,-709000.0,1765000.0,7878000.0,7796000.0,1154000.0,39586000.0,39586000.0,39571000.0,39586000.0,1154000.0,215779000.0,199000.0,180243000.0,1719000.0,31380000.0,33099000.0,93236000.0,15666000.0,7890000.0,165508000.0,267553000.0,49942000.0,41987000.0,-2639000.0,81910000.0,376372000.0,1765000.0,5882000.0,6077000.0,129213000.0,135290000.0,1402000.0,18348000.0,20774000.0,121007000.0,26081000.0,-51774000.0,2516000.0,25911000.0,2827000.0,116570666.0,1000.0,2738000.0,102045000.0,1404000.0,9000.0,6943000.0,9680000.0,3414000.0,54823000.0,1403000.0,0.0,66832000.0,11039000.0,117624000.0,215779000.0,-51774000.0,4696000.0,495228000.0,344992000.0,168389000.0,236553000.0,258675000.0,314985000.0,165439000.0,3871000.0,8000.0,1053334.0,9827000.0,87007000.0
IOT.MI,2023-12-31,12M,EUR,36402000.0,49489000.0,-19849000.0,232037000.0,-652000.0,2915000.0,11791000.0,10729000.0,1296000.0,74816000.0,74816000.0,,74816000.0,1296000.0,290622000.0,626000.0,223668000.0,2126000.0,22242000.0,24368000.0,81830000.0,10287000.0,7593000.0,165216000.0,269236000.0,50141000.0,48330000.0,-3639000.0,84679000.0,419792000.0,2915000.0,5884000.0,8603000.0,106928000.0,115531000.0,1235000.0,20573000.0,21875000.0,54354000.0,28481000.0,21386000.0,2289000.0,24084000.0,3312000.0,132453219.0,1000.0,1270000.0,104020000.0,1621000.0,8000.0,7879000.0,9456000.0,3890000.0,53613000.0,1335000.0,0.0,63899000.0,11864000.0,132976117.0,290622000.0,21386000.0,9458000.0,538497000.0,397550000.0,139899000.0,312497000.0,226000000.0,314829000.0,144170000.0,9332000.0,,522898.0,16826000.0,141838000.0
