symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,BasicAverageShares,BasicEPS,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EnterpriseValue,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,Inventory,InvestedCapital,InvestmentProperties,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherIntangibleAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,Properties,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,WorkingCapital
MON.MI,2022-12-31,3M,EUR,19094000.0,25585000.0,-143063000.0,-8283000.0,,,46284000.0,36325000.0,38725000.0,11859000.0,11859000.0,,38725000.0,,411000.0,,,3313000.0,18106000.0,21419000.0,,961000.0,,,,,,,,,9413000.0,32097000.0,33868000.0,219013000.0,,3016000.0,83451000.0,5073000.0,1932000.0,1646000.0,58814000.0,33012000.0,49259000.0,82271000.0,3578000.0,4734000.0,113504000.0,,5663000.0,,55506000.0,,,,,,,,,75950000.0,,13476000.0,617000.0,11106000.0,3004000.0,,,,,,,22684000.0,,61479000.0,23794000.0,,5776000.0,,42969000.0,150000.0,,0.0,3016000.0,,,314000.0,,,,,,,5962000.0,,,103690000.0,,,,,,,,81000.0,436000.0,436000.0,2668880.0,
MON.MI,2023-03-31,3M,EUR,,,,,203812736.0,-0.011319,,,,,,,,13803000.0,,20846000.0,47018000.0,,,,62644000.0,,1873000.0,1873000.0,203812736.0,-0.011319,-2307000.0,-466000.0,1407000.0,114106065.0,,,,,14436000.0,,,,,,,,,,,,,13207065.0,,-24000.0,,-2307000.0,-2307000.0,-2283000.0,-2307000.0,-2307000.0,-2283000.0,-1560000.0,-1560000.0,,13803000.0,,,,,1407000.0,-2307000.0,14902000.0,-466000.0,35282000.0,203812736.0,,,107000.0,,,,0.0,,,-2026000.0,,,20846000.0,1873000.0,,203812736.0,13803000.0,13803000.0,0.0,257000.0,0.24,,179570000.0,13803000.0,,19466000.0,35748000.0,160104000.0,132552000.0,97460000.0,-466000.0,35282000.0,,,,,-15626000.0
MON.MI,2023-06-30,3M,EUR,17321000.0,22312000.0,,-8431000.0,,,,41182000.0,38725000.0,13212000.0,13212000.0,13212000.0,38725000.0,13029000.0,1151000.0,-11871000.0,47227000.0,3476000.0,17585000.0,21061000.0,64316000.0,856000.0,2030000.0,1602000.0,,,-745000.0,1207000.0,3237000.0,103448325.0,,32280000.0,30743000.0,80168000.0,48045000.0,2323000.0,79038000.0,4973000.0,1933000.0,847000.0,,37706000.0,48424000.0,86130000.0,2780000.0,4401000.0,,11617325.0,5680000.0,-85000.0,52797000.0,-745000.0,-745000.0,-660000.0,-745000.0,-745000.0,-660000.0,-1795000.0,-1795000.0,80168000.0,-19251000.0,13282000.0,617000.0,10047000.0,3329000.0,3237000.0,-745000.0,47011000.0,1034000.0,36174000.0,203812736.0,,173000.0,26928000.0,24858000.0,39105000.0,6330000.0,0.0,42399000.0,306000.0,-511000.0,39912000.0,2323000.0,-11871000.0,2030000.0,-3052000.0,203812736.0,13029000.0,-19251000.0,0.0,149000.0,0.24,2744000.0,184393000.0,61453000.0,107191000.0,18709000.0,35140000.0,165684000.0,137166000.0,101368000.0,1287000.0,36174000.0,220000.0,,,,-17089000.0
MON.MI,2023-09-30,3M,EUR,,,,,,,,,,,,,,12305000.0,,51714000.0,43639000.0,,,,67691000.0,,2052000.0,2480000.0,,,-808000.0,1082000.0,3134000.0,104577262.0,,,,,-15562000.0,,,,,,,,,,,,,10598262.0,,-31000.0,,-808000.0,-808000.0,-777000.0,-808000.0,-808000.0,-777000.0,-1703000.0,-1703000.0,,12305000.0,,,,,3151000.0,-795080.0,-16817000.0,1255000.0,36152000.0,203812736.0,,,-26707000.0,,,,0.0,,,-698000.0,,,51714000.0,2052000.0,,203812736.0,12305000.0,12305000.0,-4080.0,79000.0,0.24,,180712000.0,12305000.0,,17985000.0,34897000.0,162727000.0,137073000.0,95036000.0,1002000.0,36152000.0,,-17000.0,-17000.0,,-24052000.0
MON.MI,2023-12-31,3M,EUR,19176000.0,24541000.0,-143983000.0,-8058000.0,,,54347000.0,41554000.0,38725000.0,12248000.0,12248000.0,,38725000.0,14017000.0,73000.0,-44271000.0,50020000.0,3312000.0,24167000.0,27479000.0,70984000.0,1623000.0,1970000.0,1088000.0,,,2119000.0,3307000.0,5277000.0,104536499.0,9413000.0,32875000.0,32599000.0,223100000.0,83492000.0,2426000.0,81472000.0,4884000.0,1933000.0,847000.0,61759000.0,38242000.0,43288000.0,81530000.0,2780000.0,4208000.0,106921000.0,10557499.0,5904000.0,-11000.0,55207000.0,2119000.0,2119000.0,2130000.0,2119000.0,2119000.0,2130000.0,-1452000.0,-1452000.0,79117000.0,-18858000.0,13391000.0,553000.0,8760000.0,2875000.0,7930000.0,4713531.680441,77586000.0,5906000.0,39221000.0,203812736.0,23462000.0,,55119000.0,22547000.0,,7377000.0,0.0,41882000.0,191000.0,2178000.0,0.0,2426000.0,-44271000.0,1970000.0,-1741000.0,206481616.0,14017000.0,-18858000.0,-58468.319559,48000.0,0.022039,3237000.0,185956000.0,57305000.0,109009000.0,19921000.0,33315000.0,166035000.0,135936000.0,95051000.0,3630000.0,39221000.0,159000.0,-2653000.0,-2653000.0,2668880.0,-20964000.0
MON.MI,2024-03-31,3M,EUR,,,,,203812736.0,-0.01155,,,,,,,,11696000.0,,18894000.0,42362000.0,,,,65399000.0,,2094000.0,2094000.0,203812736.0,-0.01155,-2354000.0,-198000.0,1896000.0,103069048.0,,,,,13523000.0,,,,,,,,,,,,,9090048.0,,-33000.0,,-2354000.0,-2354000.0,-2321000.0,-2354000.0,-2354000.0,-2321000.0,-1830000.0,-1830000.0,,11696000.0,,,,,1896000.0,-2354000.0,13721000.0,-198000.0,32417000.0,203812736.0,,,,,,,0.0,,,-2028000.0,,,18894000.0,2094000.0,,203812736.0,11696000.0,11696000.0,0.0,293000.0,0.4,,176802000.0,11696000.0,,17600000.0,32615000.0,159202000.0,134440000.0,93803000.0,-198000.0,32417000.0,,,,,-23037000.0
