symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,CashDividendsPaid,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockIssuance,DeferredTax,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,InterestPaidCFO,InvestingCashFlow,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebtIssuance,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,SaleOfPPE,ShortTermDebtIssuance,TaxesRefundPaid
RES.MI,2023-12-31,TTM,EUR,2251528.0,-13897204.0,-126992.0,143908.0,8269553.0,-251254.0,45769.0,3106639.0,-964889.0,2080173.0,8269553.0,10796920.0,819449.0,-938563.0,-938563.0,10521081.0,17205648.0,-8936273.0,-253192.0,-13897026.0,10796920.0,6535720.0,6060098.0,10796920.0,2033892.0,2033892.0,-1090575.0,-85000.0,6535720.0,6060098.0,-12721451.0,475622.0,4960931.0,253192.0,1254656.0,-1090575.0,-85000.0,-12806629.0,85178.0,475622.0,-223369.0
