symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockIssuance,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,InvestingCashFlow,IssuanceOfCapitalStock,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetPPEPurchaseAndSale,OperatingCashFlow,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment
FNX.MI,2023-06-30,TTM,EUR,563186.0,-8439830.0,-11300042.0,429182.0,-546270.0,-19714054.0,21046511.0,-4271967.0,429182.0,249440.0,15030404.0,15030404.0,992368.0,1545777.0,-617887.0,-8938538.0,249440.0,249440.0,-10265198.0,-10770200.0,-1776001.0,-537547.0,-6663829.0,7821943.0,334774.0,-1776001.0,-537547.0
