symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,Amortization,AmortizationCashFlow,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfPPE,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,IssuanceOfDebt,LandAndImprovements,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,ShortTermDebtIssuance,ShortTermDebtPayments,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,TreasuryStock,WorkingCapital,WriteOff
ITD.MI,2019-12-31,12M,EUR,,,,,,,75000.0,15850500.0,0.27288,,,,,,,,,,,,,,,,,,-317010.0,,,,,,,,,,,,,,,15850500.0,0.27288,,45.0,,,,,3.0,,,,-45.0,,848176.0,,,,,,,,,,,82939.0,,,,75000.0,,,,2519085.0,,,,-585374.0,,,,,,,,,,,,,,,,,,-585374.0,,,,,,,,,,,,,,,,,1771.0,,,,,,,,,,124554.0,53489.0,,,,,,,,,,,,,,,7767.0,,607888.0,1456064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITD.MI,2020-12-31,12M,EUR,7656519.0,5411162.0,,,1472807.0,,90000.0,15850500.0,0.385547,9950883.0,-22197137.0,10000000.0,6827293.0,6827293.0,-475515.0,6826278.0,1015.0,1142390.0,-3123590.0,,789715.0,1991039.0,-1750594.0,2172550.0,-3123590.0,10000000.0,,32297333.0,10761.0,5790272.0,15250867.0,1478425.0,1478425.0,232696.0,19188209.0,2069859.0,5721133.0,5721133.0,5721133.0,4248326.0,17706.0,15850500.0,0.385547,6111111.0,,8261136.0,13982269.0,6827293.0,153738349.0,0.0,4113648.0,,-7208854.0,,,,9207873.0,17946550.0,24666021.0,30595072.0,68620.0,80166.0,80166.0,9706.0,9706.0,,56950.0,,38698410.0,-22225521.0,90000.0,4580.0,2400.0,3696112.0,,4922652.0,4922652.0,3696112.0,-1410837.0,6980.0,,22147691.0,152164800.0,,,6111111.0,6111111.0,6111111.0,6111111.0,6111111.0,6111111.0,6111111.0,-13237963.0,56327.0,-28384.0,-1410837.0,-1410837.0,56327.0,6000000.0,24666021.0,-8959174.0,893051.0,14350783.0,1587222.0,14437500.0,6451164.462076,14988283.0,22015822.0,8579250.0,36385344.0,15850500.0,,,,8738677.0,1271499.0,,1081268.0,1367644.0,47467.0,2516211.0,0.0,11596861.0,374328.0,232696.0,8180970.0,2460102.0,,-13237963.0,-28384.0,-8959174.0,5790272.0,5721133.0,9037642.0,9037642.0,-1410837.0,315006.0,6111111.0,,,,,,15850500.0,,,-455231.0,32297333.0,14350783.0,-115177.537924,2069859.0,0.253009,263505.0,-2069859.0,58013122.0,37219985.0,6401077.0,32297333.0,27806094.0,25715789.0,42762255.0,6527580.0,-126787.0,36385344.0,2572698.0,-455231.0,-455231.0,,,-3937342.0,71605.0
ITD.MI,2021-12-31,12M,EUR,17120918.0,7753019.0,-22223819.0,3810725.0,1820283.0,,105000.0,15850500.0,0.543861,6827293.0,-20464744.0,10000000.0,15328015.0,15328015.0,-634020.0,15327574.0,441.0,93076.0,8500723.0,-1188094.0,5356415.0,9464399.0,-2908590.0,10817206.0,8500723.0,10000000.0,-634020.0,40291733.0,468.0,6417124.0,28180491.0,6296438.0,6296438.0,374299.0,40117600.0,3324622.0,5807818.0,5807818.0,5807818.0,3987535.0,7241.0,15850500.0,0.543861,8620469.0,39.0,12013340.0,17821158.0,15328015.0,298348789.0,,2887555.0,1188094.0,5621084.0,-37639.0,-37600.0,,8544178.0,21574864.0,57903216.0,34824764.0,,68249.0,68249.0,1754.0,1754.0,,117212.0,1188094.0,50214384.0,-20472660.0,105000.0,4580.0,,5000000.0,,3626213.0,3626213.0,,-1478425.0,4580.0,,48652745.0,299574450.0,,,8620469.0,8620469.0,8620469.0,8620469.0,8620469.0,8620469.0,8620469.0,-5448857.0,117244.0,-12600.0,3521575.0,-1478425.0,117244.0,5000000.0,35679397.0,-15011203.0,3521575.0,18716869.0,1554249.0,18204198.0,8896899.246179,26085828.0,22651485.0,12173279.0,41241888.0,15850500.0,-1.0,,7881790.0,13030686.0,-96197.0,,1268598.0,1362248.0,6155750.0,2586520.0,0.0,19733373.0,,374299.0,11945091.0,3094253.0,344040.0,-5453541.0,-15000.0,-15011203.0,6417124.0,5807818.0,8905149.0,8905149.0,-1478425.0,344040.0,8620469.0,4684.0,2400.0,,,,15850500.0,5000000.0,-1478425.0,-383040.0,40291733.0,18716869.0,-106609.753821,3324622.0,0.278325,950544.0,-2461864.0,85597036.0,43917946.0,9922651.0,40291733.0,29068609.0,45305303.0,57416545.0,5187703.0,-183739.0,41241888.0,1250207.0,-383040.0,-383040.0,,,-11937109.0,39000.0
ITD.MI,2022-12-31,12M,EUR,19661988.0,13974134.0,-27375207.0,3810725.0,2483456.0,2483456.0,,15863716.0,0.546821,15328015.0,-39337862.0,10009472.0,17593425.0,17593425.0,-951030.0,17592759.0,666.0,11262921.0,2265411.0,760733.0,-787599.0,2541070.0,-6607684.0,7169441.0,2265411.0,10009472.0,-951030.0,47993093.0,468.0,8332660.0,37542992.0,13911297.0,13911297.0,36030.0,61108868.0,3502787.0,5169015.0,7652471.0,7652471.0,5169015.0,10860.0,15863716.0,0.546821,8674619.0,150.0,12418842.0,20071313.0,17593425.0,238818917.0,,18233023.0,427361.0,-16477035.0,-3406.0,,,7880484.0,30121989.0,85817513.0,37749773.0,,241436.0,241436.0,1127.0,1127.0,,13238.0,427361.0,77119279.0,-38828439.0,,4478.0,,21000000.0,,15214889.0,15214889.0,,,4478.0,10860.0,75562231.0,229230696.0,-19482.0,11532761.0,8674619.0,8674619.0,8674619.0,8674619.0,8674619.0,8674619.0,8674619.0,-11030705.0,13239.0,134189.0,19203535.0,,13239.0,,58442306.0,-27931923.0,19203535.0,17871104.0,1798359.0,20561943.0,9024121.046657,22860827.0,25098381.0,12651392.0,46082433.0,15863716.0,-1.0,1777389.0,5006897.0,22241505.0,-17417.0,-22349199.0,1091364.0,4799459.0,7160561.0,2909878.0,0.0,24721754.0,,36030.0,12177406.0,3094253.0,347271.0,-11030752.0,-15000.0,-28307110.0,8332660.0,7652471.0,8913445.0,8913445.0,-1796465.0,491317.0,8674619.0,47.0,149189.0,375187.0,,,15865300.0,21000000.0,-1796465.0,-490630.0,47993093.0,17871104.0,-141127.953343,3502787.0,0.287646,2602164.0,-4392041.0,126126069.0,63207982.0,29126186.0,47993093.0,33431041.0,78132976.0,88583077.0,17024108.0,-253548.0,46082433.0,260307.0,-490630.0,-490630.0,1584.0,19482.0,-23565876.0,-687.0
ITD.MI,2023-12-31,12M,EUR,21037099.0,12027964.0,-34266685.0,3810725.0,2856919.0,2856919.0,,,,17593425.0,-30955152.0,10019904.0,7863929.0,7863929.0,-1110320.0,7863189.0,740.0,5292540.0,-9729496.0,-507206.0,-3881052.0,1375111.0,2020389.0,4299782.0,-9729496.0,10019904.0,-1110320.0,54996049.0,864.0,9874880.0,23838765.0,7421446.0,7421446.0,33864.0,55079274.0,3322739.0,6973925.0,9830844.0,9830844.0,6973925.0,340973.0,,,8191480.0,150.0,12950303.0,22781147.0,7863929.0,193909986.0,,-1550796.0,934567.0,-8509685.0,-150.0,,,7216789.0,30785714.0,112920723.0,40645891.0,,1436084.0,1436084.0,647.0,647.0,-1154899.0,,934567.0,83766821.0,-30624167.0,,4790.0,,15000000.0,,21349326.0,21349326.0,,,4790.0,,101489911.0,174601757.0,-85063.0,20906843.0,8191480.0,8191480.0,8191480.0,8191480.0,8191480.0,8191480.0,8191480.0,-3520644.0,-1154899.0,-312.0,-355413.0,,-1154899.0,,78654038.0,-27103211.0,-355413.0,24210335.0,1531989.0,23181294.0,8476153.771409,22445467.0,27576777.0,13069114.0,50520771.0,15872887.0,,,1380679.0,23568925.0,742339.0,,1204527.0,1860802.0,8335695.0,2786156.0,0.0,23515689.0,,,11514219.0,3094253.0,587841.0,-3530300.0,-312.0,-27424852.0,9874880.0,9830844.0,8844208.0,8844208.0,-15355413.0,400459.0,8191480.0,9656.0,,321641.0,,,15881600.0,15000000.0,-15355413.0,-400147.0,54996049.0,24210335.0,-115473.228591,3322739.0,0.288577,192285.0,-2850561.0,133297611.0,76345375.0,28770772.0,54996049.0,37451657.0,78301562.0,109458846.0,23222288.0,-280538.0,50520771.0,617788.0,-400147.0,-400147.0,8713.0,104545.0,-31240509.0,-312.0
