symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfPPE,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestingCashFlow,InvestmentProperties,InvestmentsinAssociatesatCost,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPropertiesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfInvestmentProperties,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,WorkInProcess,WorkingCapital,WriteOff
BC.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,-20483000.0,,,,,,,,,,,,,,,,,,,,,,,,,150000.0,,,,,,,,,,,,,,,7045000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29396000.0,,,,,,,,,,,,,,,,,247000.0,,,,,9120000.0,,,,,4667000.0,,,,,,,,,,,,,,,2964000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268000.0
BC.MI,2020-12-31,12M,EUR,91412000.0,78871000.0,-394670000.0,57915000.0,-2278000.0,4550000.0,,68000000.0,-0.48847,68932000.0,930642000.0,-47188000.0,512368000.0,13600000.0,72834000.0,72834000.0,-1076000.0,72297000.0,537000.0,6670000.0,-44477000.0,9215000.0,9392000.0,-22916000.0,-48786000.0,6670000.0,13600000.0,-1076000.0,258969000.0,3565000.0,293763000.0,389110000.0,75412000.0,105007000.0,180419000.0,310813000.0,-8610000.0,104284000.0,104284000.0,104284000.0,99734000.0,217000.0,68000000.0,-0.48847,-33216000.0,-20862000.0,83422000.0,-2768000.0,72834000.0,3048449000.0,,11268000.0,168645000.0,-10726000.0,-4070000.0,41000.0,7045000.0,19181000.0,81149000.0,1015121000.0,250250000.0,4935000.0,583000.0,12920000.0,12920000.0,45000.0,45000.0,-12823000.0,45000.0,,208347000.0,424109000.0,-41060000.0,4179000.0,,151729000.0,7280000.0,436956000.0,60133000.0,497089000.0,151729000.0,-36456000.0,,937000.0,13645000.0,2427600000.0,2135000.0,-1147000.0,0.0,22000.0,92306000.0,-33216000.0,-33216000.0,-32069000.0,-33216000.0,-33216000.0,-32069000.0,-32069000.0,-7434000.0,-15682000.0,-1432000.0,6306000.0,62697000.0,115273000.0,-15682000.0,,620451000.0,-38500000.0,-52576000.0,239788000.0,,60000.0,35368000.0,6402000.0,3108000.0,11039000.0,118897000.0,460417.5,36462000.0,229983000.0,20267000.0,544013000.0,68000000.0,12136000.0,12919000.0,60000.0,8902000.0,23972000.0,59989000.0,14508000.0,,,0.0,124794000.0,-51000.0,,5571000.0,-33782000.0,0.0,35033000.0,0.0,-7434000.0,-2814000.0,-1432000.0,-39754000.0,34032000.0,293763000.0,104284000.0,17912000.0,-36456000.0,3309000.0,-33216000.0,9120000.0,1254000.0,68000000.0,-35668000.0,258969000.0,239788000.0,-1798582.5,-1713000.0,0.0507,3871000.0,-9107000.0,1079730000.0,319102000.0,677508000.0,261104000.0,523746000.0,818626000.0,690620000.0,507813000.0,-14818000.0,2807000.0,544013000.0,9410000.0,-35475000.0,-35475000.0,,5670000.0,78297000.0,35085000.0
BC.MI,2021-12-31,12M,EUR,102654000.0,72809000.0,-490483000.0,57915000.0,-3249000.0,81320000.0,5321000.0,68000000.0,0.78415,72834000.0,1057353000.0,-53491000.0,549363000.0,13600000.0,98003000.0,98083000.0,,97451000.0,552000.0,22441000.0,18234000.0,7701000.0,5522000.0,6603000.0,38060000.0,22441000.0,13600000.0,0.0,316141000.0,2142000.0,381249000.0,403697000.0,79610000.0,43375000.0,122985000.0,286687000.0,-2985000.0,110954000.0,116275000.0,116275000.0,34955000.0,0.0,68000000.0,0.78415,53322000.0,76056000.0,192331000.0,2728000.0,98003000.0,4768998000.0,125000.0,-127382000.0,185758000.0,154685000.0,4175000.0,-79000.0,7045000.0,20115000.0,76058000.0,1161484000.0,330930000.0,161000.0,0.0,12030000.0,12030000.0,36000.0,36000.0,-12096000.0,36000.0,-31620000.0,199266000.0,434370000.0,-58353000.0,6593000.0,0.0,62000000.0,7974000.0,469753000.0,74854000.0,544607000.0,62000000.0,-116784000.0,0.0,2400000.0,15686000.0,4127600000.0,6259000.0,-2973000.0,-1669000.0,0.0,20226000.0,53322000.0,53322000.0,56295000.0,53322000.0,53322000.0,56295000.0,56295000.0,-10705000.0,-13649000.0,-2472000.0,-1817000.0,-54784000.0,-54784000.0,-13649000.0,9473000.0,671001000.0,-41690000.0,8340000.0,296026000.0,0.0,788000.0,49546000.0,8575000.0,3044000.0,13538000.0,197175000.0,57580844.8,208176000.0,248982000.0,81948000.0,712179000.0,68000000.0,13070000.0,12154000.0,,9813000.0,23650000.0,78329000.0,27495000.0,80000.0,-7500000.0,0.0,148039000.0,-125000.0,,1515000.0,64026000.0,0.0,4928000.0,-1669000.0,-10705000.0,-1817000.0,-2472000.0,-42786000.0,36923000.0,381249000.0,116275000.0,30562000.0,-116784000.0,,53322000.0,0.0,1096000.0,68000000.0,-4912000.0,316141000.0,296026000.0,-585155.2,7731000.0,0.1208,1735000.0,-7781000.0,1168501000.0,390995000.0,667592000.0,322400000.0,630231000.0,846101000.0,764804000.0,559414000.0,77036000.0,1655000.0,712179000.0,21735000.0,-4844000.0,-4844000.0,,8205000.0,117010000.0,4912000.0
BC.MI,2022-12-31,12M,EUR,137040000.0,76608000.0,-596133000.0,57915000.0,-3586000.0,6636000.0,6636000.0,68000000.0,1.18528,98003000.0,1170180000.0,-62541000.0,564997000.0,13600000.0,117400000.0,117508000.0,-32294000.0,116272000.0,1128000.0,18744000.0,-41900000.0,15671000.0,34032000.0,-4596000.0,3207000.0,18744000.0,13600000.0,-32294000.0,382543000.0,7623000.0,465608000.0,482343000.0,90066000.0,75006000.0,165072000.0,388505000.0,23134000.0,125309000.0,131945000.0,131945000.0,125309000.0,0.0,68000000.0,1.18528,80599000.0,138107000.0,270052000.0,653000.0,117400000.0,5361231000.0,1101000.0,-115652000.0,226502000.0,153396000.0,-4866000.0,98000.0,0.0,13970000.0,80194000.0,1304891000.0,454100000.0,6626000.0,8486000.0,14140000.0,14140000.0,193000.0,193000.0,-14077000.0,193000.0,-43486000.0,242844000.0,505186000.0,-81541000.0,7223000.0,22083000.0,5000000.0,17303000.0,474931000.0,47637000.0,522568000.0,5000000.0,-36501000.0,22083000.0,3015000.0,17388000.0,4698800000.0,10433000.0,-6606000.0,0.0,5993000.0,5243000.0,80599000.0,80599000.0,87205000.0,80599000.0,80599000.0,87205000.0,87205000.0,-7501000.0,-21156000.0,-910000.0,-18178000.0,-31501000.0,-31501000.0,-21156000.0,34935000.0,708758000.0,-54952000.0,,368573000.0,3000.0,383000.0,65337000.0,12478000.0,3060000.0,16540000.0,282255000.0,89183810.5,215937000.0,307485000.0,146615000.0,919708000.0,68000000.0,13970000.0,11902000.0,,16491000.0,27931000.0,92397000.0,20940000.0,108000.0,,0.0,209578000.0,-67000.0,,1590000.0,123967000.0,0.0,8538000.0,0.0,-7501000.0,-18178000.0,-910000.0,-55040000.0,47899000.0,465608000.0,131945000.0,38561000.0,-36501000.0,3717000.0,80599000.0,0.0,88000.0,68000000.0,-12203000.0,382543000.0,368573000.0,-3618189.5,36762000.0,0.2965,13599000.0,-31275000.0,1322988000.0,430180000.0,687640000.0,392976000.0,773093000.0,930012000.0,840645000.0,541507000.0,134412000.0,7209000.0,919708000.0,44607000.0,-12203000.0,-12203000.0,,11929000.0,93838000.0,8486000.0
BC.MI,2023-12-31,12M,EUR,166244000.0,78170000.0,-653953000.0,57915000.0,-5017000.0,6836000.0,6836000.0,67991292.0,1.68576,117400000.0,1215467000.0,-73533000.0,557895000.0,13600000.0,106944000.0,107827000.0,-53118000.0,104826000.0,2118000.0,-7412000.0,-54046000.0,22993000.0,36395000.0,-4896000.0,446000.0,-7412000.0,13600000.0,-53118000.0,441791000.0,14579000.0,587680000.0,526350000.0,97498000.0,86943000.0,184441000.0,423778000.0,33872000.0,132009000.0,138845000.0,138845000.0,132009000.0,,67991292.0,1.68576,114617000.0,191713000.0,330558000.0,-3044000.0,106944000.0,6605339000.0,243000.0,-163618000.0,290074000.0,135515000.0,-21988000.0,-176000.0,,13824000.0,83187000.0,1368040000.0,551740000.0,8711000.0,11320000.0,18372000.0,18372000.0,749000.0,749000.0,-18307000.0,749000.0,-78411000.0,287291000.0,553666000.0,-52842000.0,10072000.0,13958000.0,0.0,22138000.0,460397000.0,24932000.0,485329000.0,0.0,-31164000.0,13958000.0,3023000.0,19743000.0,6024800000.0,11822000.0,-9192000.0,,-3332000.0,4931000.0,114617000.0,114617000.0,123809000.0,114617000.0,114617000.0,123809000.0,123809000.0,-7116000.0,-22187000.0,-2994000.0,23072000.0,-31164000.0,-31164000.0,-22187000.0,16821000.0,714087000.0,-65804000.0,,427967000.0,0.0,209000.0,79503000.0,10256000.0,3672000.0,18571000.0,346137000.0,125745079.7,209048000.0,348755000.0,202985000.0,1139420000.0,68000000.0,13824000.0,24228000.0,,21569000.0,32789000.0,96113000.0,26143000.0,883000.0,,0.0,226118000.0,71000.0,,1812000.0,173341000.0,0.0,11352000.0,,-7116000.0,-2828000.0,-2994000.0,-66417000.0,61358000.0,587680000.0,138845000.0,50598000.0,-31164000.0,4259000.0,114617000.0,25900000.0,613000.0,68000000.0,-15579000.0,441791000.0,427967000.0,-4450920.3,49532000.0,0.2857,13442000.0,-83676000.0,1379880000.0,466723000.0,669770000.0,453613000.0,936435000.0,926267000.0,853530000.0,502489000.0,187406000.0,4564000.0,1139420000.0,27085000.0,-15579000.0,-15579000.0,0.0,14270000.0,102572000.0,
