symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RestructuringAndMergernAcquisition,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
ERG.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19779000.0,-3016000.0,,,,,25440000.0,2875000.0,,,,,,,,,,,
ERG.MI,2020-12-31,12M,EUR,54272000.0,149313514.0,0.725,416269000.0,247806000.0,193534000.0,149313514.0,0.725,107885000.0,104106000.0,417387000.0,439820000.0,8092000.0,47834000.0,47834000.0,6842000.0,6842000.0,-1655000.0,107885000.0,107885000.0,48106000.0,61434000.0,107885000.0,46451000.0,109541000.0,-79626000.0,-79626000.0,434900000.0,60286270.0,286609000.0,153211000.0,856089000.0,13672000.0,-8205000.0,0.0,56272000.0,416269000.0,313281000.0,12264000.0,,-8092000.0,-3677730.0,8166000.0,0.21,702878000.0,145118000.0,38634000.0,856089000.0,-17513000.0,-17513000.0,
ERG.MI,2021-12-31,12M,EUR,50110000.0,149537920.0,1.16,156420000.0,206294000.0,156184000.0,149537920.0,1.16,172897000.0,155460000.0,383770000.0,444988000.0,22016000.0,37518000.0,37518000.0,4072000.0,4072000.0,-1553000.0,172897000.0,172897000.0,85962000.0,88488000.0,172897000.0,84409000.0,174450000.0,-43499000.0,-43499000.0,421917000.0,113019250.0,246181000.0,198807000.0,601408000.0,,,0.0,117942000.0,156420000.0,228310000.0,15907000.0,,-30436000.0,-9536750.0,31981000.0,0.25,402601000.0,336740000.0,10053000.0,601408000.0,-38147000.0,-38147000.0,8420000.0
ERG.MI,2022-12-31,12M,EUR,58741000.0,149537920.0,2.534,172280000.0,235430000.0,176689000.0,149537920.0,2.534,378939000.0,227572000.0,506187000.0,541559000.0,43185000.0,41037000.0,41037000.0,2035000.0,2035000.0,-4158000.0,378939000.0,378939000.0,88966000.0,294131000.0,378939000.0,84808000.0,383098000.0,-34279000.0,-34279000.0,551713000.0,119407760.0,277560000.0,263999000.0,713839000.0,,,0.0,186535000.0,172280000.0,278615000.0,,,-43185000.0,-10926240.0,97569000.0,0.24,449840000.0,220814000.0,-4723000.0,713839000.0,-45526000.0,-45526000.0,300000.0
ERG.MI,2023-09-30,TTM,EUR,,149773806.0,2.610286,,,,149773806.0,2.610286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERG.MI,2023-12-31,12M,EUR,67780000.0,149292110.0,1.197,185325000.0,224859000.0,157079000.0,149292110.0,1.197,178668000.0,339240000.0,564099000.0,555615000.0,0.0,49103000.0,49103000.0,18486000.0,18486000.0,-1829000.0,178668000.0,178668000.0,216074000.0,-35577000.0,178668000.0,214245000.0,180497000.0,-30005000.0,-30005000.0,553512000.0,206360533.565178,251433000.0,304182000.0,740940000.0,,,0.0,290137000.0,185325000.0,224858000.0,18112000.0,,0.0,2702533.565178,74063000.0,0.255269,436758000.0,304183000.0,-612000.0,740940000.0,10587000.0,10587000.0,
ERG.MI,2023-12-31,TTM,EUR,,147369526.0,1.48606,,,,147369526.0,1.48606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERG.MI,2024-03-31,TTM,EUR,,145779920.0,1.210446,186325000.0,228859000.0,161079000.0,145779920.0,1.210446,178668000.0,331240000.0,560099000.0,552615000.0,,,,,,-1829000.0,178668000.0,178668000.0,209074000.0,-29577000.0,178668000.0,208245000.0,179497000.0,-29005000.0,-29005000.0,549512000.0,200464740.132869,256433000.0,296182000.0,738940000.0,,,0.0,283137000.0,186325000.0,228859000.0,,,,2806740.132869,75063000.0,0.265112,442758000.0,297183000.0,,738940000.0,10587000.0,10587000.0,
