symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,CurrentProvisions,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsReceivedCFI,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssets,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinancingCashFlow,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnInvestmentSecurities,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestrictedCash,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkingCapital,WriteOff
ERG.MI,2019-12-31,12M,EUR,,,,,,,,41629000.0,,,,,,,,,,,653528000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,41765000.0,,,,9000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2000.0,,17358000.0,,,21194000.0,,,,19779000.0,12759000.0,,5164000.0,,-3016000.0,,,,,,,,,,,,,,,25440000.0,,,,2875000.0,,,,994000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERG.MI,2020-12-31,12M,EUR,74200000.0,178481000.0,-3038171000.0,64572000.0,-10930000.0,54272000.0,0.0,39569000.0,149313514.0,0.725,653528000.0,96550000.0,-111778000.0,100716000.0,15032000.0,655567000.0,740412000.0,-115169000.0,,,2040000.0,-5915000.0,-38853000.0,-14112000.0,15493000.0,-43387000.0,2039000.0,15032000.0,-115169000.0,1758077000.0,,145225000.0,416269000.0,1062429000.0,8861000.0,141316000.0,150177000.0,21643000.0,335836000.0,57850000.0,-43264000.0,313281000.0,313281000.0,247806000.0,193534000.0,,149313514.0,0.725,107885000.0,,104106000.0,417387000.0,655567000.0,2583356128.0,,,-241049000.0,66946000.0,298958000.0,-344000.0,223381000.0,1049858000.0,189411000.0,5297558000.0,439820000.0,,8092000.0,47834000.0,47834000.0,6842000.0,6842000.0,-52508000.0,49382000.0,3871252000.0,-167648000.0,39569000.0,600000000.0,239228000.0,91855000.0,1971859000.0,2063714000.0,600000000.0,-617742000.0,12684000.0,121698000.0,4776210000.0,3483556128.0,9669000.0,-1655000.0,-1915000.0,,1457608000.0,,107885000.0,107885000.0,48106000.0,61434000.0,107885000.0,46451000.0,109541000.0,109541000.0,-5713000.0,-79626000.0,-53956000.0,32167000.0,-17742000.0,-79626000.0,-99826000.0,1000.0,2259387000.0,-106065000.0,49909000.0,708219000.0,1631000.0,53523000.0,120437000.0,5425000.0,7949000.0,434900000.0,60286270.0,410736000.0,286609000.0,153211000.0,856089000.0,148869920.0,,,15978000.0,1000.0,826477000.0,25912000.0,89996000.0,49495000.0,30537000.0,13672000.0,12531000.0,40345000.0,7602000.0,84845000.0,-8205000.0,0.0,113036000.0,44000.0,,56272000.0,0.0,9840000.0,-2210000.0,-5713000.0,-54878000.0,-106065000.0,23470000.0,416269000.0,313281000.0,12264000.0,-617742000.0,,,,769586000.0,2386000.0,922000.0,,150320000.0,-8092000.0,1758077000.0,708219000.0,-3677730.0,8166000.0,0.21,64909000.0,-25407000.0,4526947000.0,3729936000.0,2213891000.0,1767746000.0,702878000.0,2759201000.0,3464517000.0,2423365000.0,145118000.0,38634000.0,856089000.0,26305000.0,-17513000.0,-17513000.0,18594000.0,1450080.0,726593000.0,
ERG.MI,2021-12-31,12M,EUR,254374000.0,320202000.0,-2651223000.0,69166000.0,-13854000.0,50110000.0,776220000.0,,149537920.0,1.16,655441000.0,124328000.0,-226904000.0,128945000.0,15032000.0,860352000.0,1284634000.0,-113633000.0,,,204910000.0,167000.0,-417963000.0,120214000.0,-120928000.0,-418510000.0,274835000.0,15032000.0,-113633000.0,1558983000.0,,248929000.0,156420000.0,2709212000.0,6282000.0,1340324000.0,1346606000.0,16740000.0,1894675000.0,51809000.0,31980000.0,228310000.0,228310000.0,206294000.0,156184000.0,44763000.0,149537920.0,1.16,172897000.0,,155460000.0,383770000.0,860352000.0,5981358524.0,984000.0,984000.0,831588000.0,66946000.0,-49837000.0,-659000.0,306117000.0,995178000.0,334056000.0,4699511000.0,444988000.0,154154000.0,22016000.0,37518000.0,37518000.0,4072000.0,4072000.0,-32399000.0,32301000.0,4949757000.0,-733820000.0,984000.0,844992000.0,116950000.0,122663000.0,2050450000.0,2173113000.0,844992000.0,-312042000.0,12113000.0,151593000.0,4170938000.0,4233860524.0,9639000.0,-1553000.0,-18017000.0,,2530422000.0,,172897000.0,172897000.0,85962000.0,88488000.0,172897000.0,84409000.0,174451000.0,174450000.0,-3914000.0,-43499000.0,-411445000.0,1293201000.0,532950000.0,-43499000.0,-311442000.0,-77454000.0,2048288000.0,-222990000.0,760251000.0,563805000.0,1482000.0,150346000.0,107268000.0,4289000.0,8993000.0,421917000.0,113019250.0,177067000.0,246181000.0,198807000.0,601408000.0,148869920.0,-69924000.0,,14400000.0,-2000.0,689061000.0,9144000.0,-40884000.0,54488000.0,11408000.0,,2363000.0,38366000.0,55509000.0,424282000.0,,0.0,284039000.0,274000.0,12639000.0,117942000.0,0.0,13758000.0,-19247000.0,-3914000.0,-419765000.0,-222990000.0,23157000.0,156420000.0,228310000.0,15907000.0,-312042000.0,,,,724383000.0,0.0,8320000.0,,150320000.0,-30436000.0,1558983000.0,563805000.0,-9536750.0,31981000.0,0.25,69452000.0,-38010000.0,6003844000.0,3609433000.0,3519719000.0,1568622000.0,402601000.0,4435222000.0,3294630000.0,2540547000.0,336740000.0,10053000.0,601408000.0,27302000.0,-38147000.0,-38147000.0,32231000.0,1450080.0,814537000.0,8420000.0
ERG.MI,2022-12-31,12M,EUR,123002000.0,202465000.0,-2481677000.0,74543000.0,-14137000.0,58741000.0,226086000.0,14552000.0,149537920.0,2.534,860352000.0,152942000.0,-312197000.0,173326000.0,15032000.0,392811000.0,603947000.0,-139050000.0,,,-467540000.0,-679000.0,-32926000.0,-89153000.0,100772000.0,-21986000.0,-477539000.0,15032000.0,-139050000.0,2045350000.0,0.0,214461000.0,172280000.0,1306814000.0,22371000.0,361188000.0,383559000.0,17157000.0,809406000.0,38730000.0,97569000.0,278615000.0,278615000.0,235430000.0,176689000.0,0.0,149537920.0,2.534,378939000.0,,227572000.0,506187000.0,392811000.0,4667618163.0,33225000.0,,-1787388000.0,66946000.0,349669000.0,-2147000.0,408045000.0,1379712000.0,216602000.0,4756058000.0,541559000.0,141568000.0,43185000.0,41037000.0,41037000.0,2035000.0,2035000.0,-29146000.0,17603000.0,4155827000.0,647983000.0,14552000.0,0.0,99830000.0,150955000.0,1749289000.0,1900244000.0,0.0,-353118000.0,1688000.0,201705000.0,4251962000.0,4330618163.0,9332000.0,-4158000.0,703623000.0,0.0,1717666000.0,-47000.0,378939000.0,378939000.0,88966000.0,294131000.0,378939000.0,84808000.0,383098000.0,383098000.0,-4120000.0,-34279000.0,218128000.0,-1353252000.0,-353118000.0,-34279000.0,-253855000.0,38429000.0,2274381000.0,-308077000.0,-1000134000.0,665638000.0,791000.0,138242000.0,197262000.0,3723000.0,14552000.0,551713000.0,119407760.0,661866000.0,277560000.0,263999000.0,713839000.0,149537920.0,9998000.0,21446000.0,26407000.0,1000.0,971667000.0,,41190000.0,53530000.0,13571000.0,,12518000.0,36863000.0,219446000.0,211136000.0,,0.0,185885000.0,66000.0,15377000.0,186535000.0,0.0,20953000.0,-392232000.0,-4120000.0,-39021000.0,-308077000.0,17603000.0,172280000.0,278615000.0,,-353118000.0,0.0,10000000.0,,816967000.0,1093438000.0,257149000.0,,150320000.0,-43185000.0,2045350000.0,665638000.0,-10926240.0,97569000.0,0.24,76542000.0,-91854000.0,5226385000.0,3794639000.0,2283803000.0,2054682000.0,449840000.0,3171703000.0,3919570000.0,2362297000.0,220814000.0,-4723000.0,713839000.0,62883000.0,-45526000.0,-45526000.0,18594000.0,782080.0,497408000.0,300000.0
ERG.MI,2023-12-31,12M,EUR,122038000.0,157894000.0,-2519510000.0,74543000.0,-5338000.0,67780000.0,0.0,23774000.0,149292110.0,1.197,392811000.0,164011000.0,-305774000.0,172040000.0,15032000.0,467568000.0,709264000.0,-154034000.0,,,74757000.0,-2316000.0,146717000.0,-4657000.0,53370000.0,193114000.0,74757000.0,15032000.0,-154034000.0,2133033000.0,-61362000.0,355542000.0,185325000.0,1055855000.0,6353000.0,163979000.0,170332000.0,21241000.0,413451000.0,36935000.0,74063000.0,224858000.0,224858000.0,224859000.0,157079000.0,5830000.0,149292110.0,1.197,178668000.0,,339240000.0,564099000.0,467568000.0,6002324519.0,34115000.0,,-491223000.0,66946000.0,576750000.0,-5517000.0,412505000.0,1403372000.0,163232000.0,5088177000.0,555615000.0,46796000.0,0.0,49103000.0,49103000.0,18486000.0,18486000.0,-9438000.0,20019000.0,4302298000.0,-316544000.0,23774000.0,330000000.0,104391000.0,165687000.0,2005286000.0,2170973000.0,330000000.0,-437225000.0,2633000.0,200012000.0,4427503000.0,4253084519.0,6664000.0,-1829000.0,8286000.0,-61362000.0,1701697000.0,18000.0,178668000.0,178668000.0,216074000.0,-35577000.0,178668000.0,214245000.0,180497000.0,180497000.0,-5683000.0,-30005000.0,-19317000.0,-22729000.0,-107225000.0,-30005000.0,-229864000.0,261000.0,2568667000.0,-300091000.0,84496000.0,729661000.0,14499000.0,41397000.0,191961000.0,3543000.0,,553512000.0,206360533.565178,882524000.0,251433000.0,304182000.0,740940000.0,147133640.0,,17043000.0,,-1000.0,990867000.0,,49656000.0,45244000.0,22350000.0,,,36730000.0,,241696000.0,,0.0,165476000.0,-180000.0,10136000.0,290137000.0,0.0,-2206000.0,-84697000.0,-5683000.0,-30510000.0,-300091000.0,20019000.0,185325000.0,224858000.0,18112000.0,-437225000.0,-61362000.0,,,478776000.0,92857000.0,11193000.0,,150320000.0,0.0,2133033000.0,729661000.0,2702533.565178,74063000.0,0.255269,83598000.0,-25514000.0,5199295000.0,4138319000.0,2341305000.0,2139697000.0,436758000.0,3059598000.0,4143442000.0,2646147000.0,304183000.0,-612000.0,740940000.0,43438000.0,10587000.0,10587000.0,18594000.0,3186360.0,642404000.0,
