symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,CurrentProvisions,DerivativeProductLiabilities,FinancialAssets,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FixedAssetsRevaluationReserve,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,Properties,RawMaterials,RestrictedCash,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkingCapital
ERG.MI,2019-12-31,12M,EUR,,,,,,,41629000.0,,,,,,653528000.0,0.0,,,,,,,,,,,41765000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17358000.0,,,21194000.0,,,12759000.0,,5164000.0,,,,,,,,,,,,,,,,,,,,,,
ERG.MI,2020-12-31,12M,EUR,74200000.0,178481000.0,-3038171000.0,64572000.0,-10930000.0,0.0,39569000.0,96550000.0,100716000.0,15032000.0,655567000.0,740412000.0,,,15032000.0,1758077000.0,145225000.0,1062429000.0,8861000.0,141316000.0,150177000.0,21643000.0,335836000.0,57850000.0,,,,66946000.0,223381000.0,1049858000.0,189411000.0,5297558000.0,,49382000.0,3871252000.0,39569000.0,239228000.0,91855000.0,1971859000.0,2063714000.0,12684000.0,121698000.0,4776210000.0,9669000.0,1457608000.0,2259387000.0,708219000.0,1631000.0,53523000.0,120437000.0,5425000.0,7949000.0,148869920.0,,15978000.0,1000.0,826477000.0,25912000.0,49495000.0,30537000.0,12531000.0,40345000.0,7602000.0,84845000.0,113036000.0,,0.0,23470000.0,,769586000.0,150320000.0,1758077000.0,708219000.0,64909000.0,4526947000.0,3729936000.0,2213891000.0,1767746000.0,2759201000.0,3464517000.0,2423365000.0,26305000.0,18594000.0,1450080.0,726593000.0
ERG.MI,2021-12-31,12M,EUR,254374000.0,320202000.0,-2651223000.0,69166000.0,-13854000.0,776220000.0,,124328000.0,128945000.0,15032000.0,860352000.0,1284634000.0,,,15032000.0,1558983000.0,248929000.0,2709212000.0,6282000.0,1340324000.0,1346606000.0,16740000.0,1894675000.0,51809000.0,44763000.0,984000.0,984000.0,66946000.0,306117000.0,995178000.0,334056000.0,4699511000.0,154154000.0,32301000.0,4949757000.0,984000.0,116950000.0,122663000.0,2050450000.0,2173113000.0,12113000.0,151593000.0,4170938000.0,9639000.0,2530422000.0,2048288000.0,563805000.0,1482000.0,150346000.0,107268000.0,4289000.0,8993000.0,148869920.0,,14400000.0,-2000.0,689061000.0,9144000.0,54488000.0,11408000.0,2363000.0,38366000.0,55509000.0,424282000.0,284039000.0,12639000.0,0.0,23157000.0,,724383000.0,150320000.0,1558983000.0,563805000.0,69452000.0,6003844000.0,3609433000.0,3519719000.0,1568622000.0,4435222000.0,3294630000.0,2540547000.0,27302000.0,32231000.0,1450080.0,814537000.0
ERG.MI,2022-12-31,12M,EUR,123002000.0,202465000.0,-2481677000.0,74543000.0,-14137000.0,226086000.0,14552000.0,152942000.0,173326000.0,15032000.0,392811000.0,603947000.0,,,15032000.0,2045350000.0,214461000.0,1306814000.0,22371000.0,361188000.0,383559000.0,17157000.0,809406000.0,38730000.0,0.0,33225000.0,,66946000.0,408045000.0,1379712000.0,216602000.0,4756058000.0,141568000.0,17603000.0,4155827000.0,14552000.0,99830000.0,150955000.0,1749289000.0,1900244000.0,1688000.0,201705000.0,4251962000.0,9332000.0,1717666000.0,2274381000.0,665638000.0,791000.0,138242000.0,197262000.0,3723000.0,14552000.0,149537920.0,21446000.0,26407000.0,1000.0,971667000.0,,53530000.0,13571000.0,12518000.0,36863000.0,219446000.0,211136000.0,185885000.0,15377000.0,0.0,17603000.0,10000000.0,816967000.0,150320000.0,2045350000.0,665638000.0,76542000.0,5226385000.0,3794639000.0,2283803000.0,2054682000.0,3171703000.0,3919570000.0,2362297000.0,62883000.0,18594000.0,782080.0,497408000.0
ERG.MI,2023-12-31,12M,EUR,122038000.0,157894000.0,-2519510000.0,74543000.0,-5338000.0,0.0,23774000.0,164011000.0,172040000.0,15032000.0,467568000.0,709264000.0,,,15032000.0,2133033000.0,355542000.0,1055855000.0,6353000.0,163979000.0,170332000.0,21241000.0,413451000.0,36935000.0,5830000.0,34115000.0,,66946000.0,412505000.0,1403372000.0,163232000.0,5088177000.0,46796000.0,20019000.0,4302298000.0,23774000.0,104391000.0,165687000.0,2005286000.0,2170973000.0,2633000.0,200012000.0,4427503000.0,6664000.0,1701697000.0,2568667000.0,729661000.0,14499000.0,41397000.0,191961000.0,3543000.0,,147133640.0,17043000.0,,-1000.0,990867000.0,,45244000.0,22350000.0,,36730000.0,,241696000.0,165476000.0,10136000.0,0.0,20019000.0,,478776000.0,150320000.0,2133033000.0,729661000.0,83598000.0,5199295000.0,4138319000.0,2341305000.0,2139697000.0,3059598000.0,4143442000.0,2646147000.0,43438000.0,18594000.0,3186360.0,642404000.0
